# Run number 23 on Tue May 21 12:14:02 2024
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.2357E+01    4.6983E+01    5.3060E+01    2.0253E+01    1.6150E+01    1.5816E+01    7.4191E+01    5.0122E+01    1.3736E+01    4.3053E+00    1.5768E+01    1.4890E+01    1.2715E+01   
 1.3446E+01    4.6997E+01    5.3092E+01    1.9946E+01    1.6147E+01    1.5845E+01    7.4096E+01    5.0181E+01    1.3739E+01    4.3053E+00    1.5870E+01    1.4902E+01    1.2744E+01   
 1.4528E+01    4.6998E+01    5.3089E+01    1.9841E+01    1.6098E+01    1.5943E+01    7.4033E+01    5.0190E+01    1.3798E+01    4.3257E+00    1.5809E+01    1.5097E+01    1.2715E+01   
 1.5613E+01    4.7007E+01    5.3123E+01    1.9831E+01    1.6201E+01    1.6043E+01    7.4027E+01    5.0241E+01    1.3825E+01    4.3257E+00    1.5890E+01    1.5158E+01    1.2744E+01   
 1.6701E+01    4.7021E+01    5.3137E+01    1.9837E+01    1.6168E+01    1.6140E+01    7.4037E+01    5.0315E+01    1.3853E+01    4.3257E+00    1.5829E+01    1.5085E+01    1.2772E+01   
 1.7798E+01    4.7018E+01    5.3143E+01    1.9800E+01    1.6276E+01    1.6214E+01    7.4051E+01    5.0382E+01    1.3899E+01    4.3460E+00    1.5788E+01    1.4877E+01    1.2658E+01   
 1.8895E+01    4.7022E+01    5.3148E+01    1.9784E+01    1.6251E+01    1.6299E+01    7.4012E+01    5.0386E+01    1.3968E+01    4.3257E+00    1.5992E+01    1.5267E+01    1.2772E+01   
 1.9998E+01    4.7046E+01    5.3178E+01    1.9784E+01    1.6299E+01    1.6385E+01    7.4004E+01    5.0381E+01    1.4012E+01    4.3460E+00    1.5890E+01    1.5072E+01    1.2800E+01   
 2.1080E+01    4.7046E+01    5.3191E+01    1.9864E+01    1.6368E+01    1.6440E+01    7.3961E+01    5.0376E+01    1.4045E+01    4.3460E+00    1.5829E+01    1.4877E+01    1.2715E+01   
 2.2167E+01    4.7055E+01    5.3214E+01    1.9907E+01    1.6341E+01    1.6478E+01    7.3890E+01    5.0402E+01    1.4084E+01    4.3460E+00    1.5931E+01    1.5304E+01    1.2715E+01   
 2.3249E+01    4.7075E+01    5.3222E+01    2.0001E+01    1.6330E+01    1.6560E+01    7.3912E+01    5.0409E+01    1.4129E+01    4.3664E+00    1.5992E+01    1.4926E+01    1.2744E+01   
 2.4334E+01    4.7087E+01    5.3236E+01    1.9852E+01    1.6352E+01    1.6640E+01    7.3927E+01    5.0452E+01    1.4171E+01    4.3868E+00    1.5911E+01    1.5085E+01    1.2772E+01   
 2.5416E+01    4.7090E+01    5.3266E+01    2.0088E+01    1.6361E+01    1.6700E+01    7.3875E+01    5.0473E+01    1.4220E+01    4.3868E+00    1.5788E+01    1.4890E+01    1.2772E+01   
 2.6497E+01    4.7115E+01    5.3273E+01    2.0001E+01    1.6444E+01    1.6767E+01    7.3888E+01    5.0479E+01    1.4279E+01    4.4071E+00    1.5890E+01    1.5097E+01    1.2772E+01   
 2.7578E+01    4.7128E+01    5.3325E+01    1.9968E+01    1.6473E+01    1.6820E+01    7.3868E+01    5.0458E+01    1.4309E+01    4.3868E+00    1.5890E+01    1.5036E+01    1.2715E+01   
 2.8663E+01    4.7163E+01    5.3333E+01    1.9984E+01    1.6475E+01    1.6871E+01    7.3850E+01    5.0476E+01    1.4325E+01    4.3868E+00    1.5890E+01    1.5011E+01    1.2829E+01   
 2.9751E+01    4.7142E+01    5.3334E+01    2.0012E+01    1.6498E+01    1.6902E+01    7.3798E+01    5.0470E+01    1.4376E+01    4.4071E+00    1.5972E+01    1.5206E+01    1.2744E+01   
 3.0848E+01    4.7141E+01    5.3332E+01    1.9955E+01    1.6394E+01    1.6950E+01    7.3752E+01    5.0510E+01    1.4419E+01    4.4071E+00    1.5849E+01    1.5194E+01    1.2715E+01   
 3.1936E+01    4.7118E+01    5.3343E+01    1.9947E+01    1.6387E+01    1.6998E+01    7.3737E+01    5.0517E+01    1.4480E+01    4.4071E+00    1.5951E+01    1.4987E+01    1.2800E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 3.3049E+01    4.7146E+01    5.3347E+01    1.9867E+01    1.6441E+01    1.7050E+01    7.3715E+01    5.0520E+01    1.4489E+01    4.4071E+00    1.5992E+01    1.4999E+01    1.2744E+01   
 3.4144E+01    4.7133E+01    5.3351E+01    1.9810E+01    1.6442E+01    1.7061E+01    7.3685E+01    5.0524E+01    1.4528E+01    4.4479E+00    1.5951E+01    1.4963E+01    1.2800E+01   
 3.5304E+01    4.7130E+01    5.3360E+01    1.9782E+01    1.6488E+01    1.7112E+01    7.3645E+01    5.0504E+01    1.4567E+01    4.4275E+00    1.5911E+01    1.5060E+01    1.2744E+01   
 3.6387E+01    4.7140E+01    5.3371E+01    1.9790E+01    1.6562E+01    1.7153E+01    7.3659E+01    5.0543E+01    1.4612E+01    4.4479E+00    1.5972E+01    1.5024E+01    1.2829E+01   
 3.7475E+01    4.7146E+01    5.3365E+01    1.9821E+01    1.6539E+01    1.7192E+01    7.3677E+01    5.0567E+01    1.4620E+01    4.4275E+00    1.5931E+01    1.5182E+01    1.2744E+01   
 3.8562E+01    4.7177E+01    5.3396E+01    1.9806E+01    1.6592E+01    1.7186E+01    7.3715E+01    5.0537E+01    1.4665E+01    4.4479E+00    1.5911E+01    1.4950E+01    1.2800E+01   
 3.9642E+01    4.7172E+01    5.3413E+01    1.9832E+01    1.6594E+01    1.7224E+01    7.3717E+01    5.0552E+01    1.4724E+01    4.4479E+00    1.6094E+01    1.5487E+01    1.2744E+01   
 4.0726E+01    4.7194E+01    5.3413E+01    1.9837E+01    1.6594E+01    1.7250E+01    7.3677E+01    5.0537E+01    1.4735E+01    4.4479E+00    1.5951E+01    1.5158E+01    1.2715E+01   
 4.1818E+01    4.7186E+01    5.3423E+01    1.9886E+01    1.6531E+01    1.7265E+01    7.3675E+01    5.0538E+01    1.4761E+01    4.4683E+00    1.5972E+01    1.5011E+01    1.2715E+01   
 4.2907E+01    4.7160E+01    5.3418E+01    1.9878E+01    1.6562E+01    1.7260E+01    7.3672E+01    5.0513E+01    1.4779E+01    4.4683E+00    1.5992E+01    1.5158E+01    1.2715E+01   
 4.3993E+01    4.7161E+01    5.3404E+01    1.9813E+01    1.6574E+01    1.7258E+01    7.3670E+01    5.0503E+01    1.4781E+01    4.4683E+00    1.6033E+01    1.5267E+01    1.2744E+01   
 4.5084E+01    4.7153E+01    5.3416E+01    1.9764E+01    1.6582E+01    1.7266E+01    7.3652E+01    5.0519E+01    1.4850E+01    4.4683E+00    1.6053E+01    1.5060E+01    1.2885E+01   
 4.6180E+01    4.7163E+01    5.3443E+01    1.9718E+01    1.6633E+01    1.7254E+01    7.3622E+01    5.0482E+01    1.4852E+01    4.4479E+00    1.6053E+01    1.5316E+01    1.2744E+01   
 4.7259E+01    4.7188E+01    5.3450E+01    1.9828E+01    1.6589E+01    1.7226E+01    7.3598E+01    5.0490E+01    1.4886E+01    4.4479E+00    1.5992E+01    1.5438E+01    1.2772E+01   
 4.8340E+01    4.7196E+01    5.3468E+01    1.9845E+01    1.6575E+01    1.7196E+01    7.3595E+01    5.0490E+01    1.4875E+01    4.4275E+00    1.5951E+01    1.4950E+01    1.2772E+01   
 4.9421E+01    4.7207E+01    5.3476E+01    1.9770E+01    1.6624E+01    1.7134E+01    7.3577E+01    5.0483E+01    1.4903E+01    4.4479E+00    1.5931E+01    1.5072E+01    1.2829E+01   
 5.0501E+01    4.7213E+01    5.3478E+01    1.9722E+01    1.6616E+01    1.7109E+01    7.3623E+01    5.0481E+01    1.4919E+01    4.4683E+00    1.6053E+01    1.5474E+01    1.2772E+01   
 5.1594E+01    4.7197E+01    5.3460E+01    1.9721E+01    1.6574E+01    1.6996E+01    7.3623E+01    5.0495E+01    1.4956E+01    4.5090E+00    1.6074E+01    1.4975E+01    1.2744E+01   
 5.2684E+01    4.7227E+01    5.3477E+01    1.9735E+01    1.6655E+01    1.6857E+01    7.3641E+01    5.0522E+01    1.4972E+01    4.4886E+00    1.6114E+01    1.5401E+01    1.2744E+01   
 5.3765E+01    4.7224E+01    5.3485E+01    1.9717E+01    1.6666E+01    1.6791E+01    7.3700E+01    5.0523E+01    1.5005E+01    4.5294E+00    1.6074E+01    1.5377E+01    1.2829E+01   
 5.4846E+01    4.7257E+01    5.3511E+01    1.9790E+01    1.6708E+01    1.6603E+01    7.3740E+01    5.0551E+01    1.5028E+01    4.5090E+00    1.6013E+01    1.4987E+01    1.2800E+01   
 5.5927E+01    4.7259E+01    5.3520E+01    1.9787E+01    1.6784E+01    1.6362E+01    7.3773E+01    5.0525E+01    1.5041E+01    4.5090E+00    1.5931E+01    1.5048E+01    1.2885E+01   
 5.7013E+01    4.7275E+01    5.3542E+01    1.9775E+01    1.6831E+01    1.6073E+01    7.3833E+01    5.0554E+01    1.5085E+01    4.5294E+00    1.6114E+01    1.5474E+01    1.2715E+01   
 5.8100E+01    4.7263E+01    5.3543E+01    1.9741E+01    1.6731E+01    1.5883E+01    7.3834E+01    5.0584E+01    1.5082E+01    4.4886E+00    1.5992E+01    1.5523E+01    1.2687E+01   
 5.9197E+01    4.7295E+01    5.3559E+01    1.9743E+01    1.6834E+01    1.5361E+01    7.3760E+01    5.0578E+01    1.5059E+01    4.5090E+00    1.5972E+01    1.5145E+01    1.2687E+01   
 6.0292E+01    4.7304E+01    5.3594E+01    1.9741E+01    1.6835E+01    1.4857E+01    7.3726E+01    5.0565E+01    1.5077E+01    4.5294E+00    1.6033E+01    1.5048E+01    1.2687E+01   
 6.1388E+01    4.7331E+01    5.3635E+01    1.9741E+01    1.6748E+01    1.4517E+01    7.3648E+01    5.0523E+01    1.5089E+01    4.5294E+00    1.6053E+01    1.5060E+01    1.2800E+01   
 6.2485E+01    4.7351E+01    5.3642E+01    1.9748E+01    1.6846E+01    1.4370E+01    7.3601E+01    5.0497E+01    1.5029E+01    4.4886E+00    1.6053E+01    1.5523E+01    1.2772E+01   
 6.3589E+01    4.7343E+01    5.3680E+01    1.9795E+01    1.6820E+01    1.4130E+01    7.3562E+01    5.0437E+01    1.5016E+01    4.4886E+00    1.6074E+01    1.5072E+01    1.2687E+01   
 6.4740E+01    4.7364E+01    5.3703E+01    1.9851E+01    1.6820E+01    1.3885E+01    7.3536E+01    5.0387E+01    1.4964E+01    4.4683E+00    1.6053E+01    1.5060E+01    1.2687E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 6.5829E+01    4.7375E+01    5.3735E+01    1.9808E+01    1.6838E+01    1.3691E+01    7.3500E+01    5.0316E+01    1.4910E+01    4.4479E+00    1.6094E+01    1.5316E+01    1.2772E+01   
 6.6925E+01    4.7356E+01    5.3736E+01    1.9790E+01    1.6830E+01    1.3612E+01    7.3517E+01    5.0223E+01    1.4900E+01    4.4683E+00    1.6033E+01    1.5487E+01    1.2885E+01   
 6.8000E+01    4.7355E+01    5.3723E+01    1.9735E+01    1.6680E+01    1.3416E+01    7.3519E+01    5.0168E+01    1.4841E+01    4.4275E+00    1.6053E+01    1.5182E+01    1.2658E+01   
 6.9086E+01    4.7357E+01    5.3742E+01    1.9714E+01    1.6646E+01    1.3273E+01    7.3512E+01    5.0065E+01    1.4780E+01    4.4479E+00    1.6114E+01    1.5572E+01    1.2715E+01   
 7.0175E+01    4.7363E+01    5.3757E+01    1.9709E+01    1.6633E+01    1.3116E+01    7.3527E+01    4.9923E+01    1.4753E+01    4.4275E+00    1.6257E+01    1.5572E+01    1.2800E+01   
 7.1263E+01    4.7361E+01    5.3781E+01    1.9816E+01    1.6571E+01    1.3038E+01    7.3540E+01    4.9767E+01    1.4664E+01    4.4071E+00    1.6135E+01    1.5389E+01    1.2772E+01   
 7.2352E+01    4.7375E+01    5.3775E+01    2.0024E+01    1.6607E+01    1.2894E+01    7.3507E+01    4.9695E+01    1.4603E+01    4.4275E+00    1.6196E+01    1.5340E+01    1.2744E+01   
 7.3440E+01    4.7383E+01    5.3802E+01    1.9970E+01    1.6574E+01    1.2797E+01    7.3470E+01    4.9556E+01    1.4487E+01    4.4275E+00    1.6196E+01    1.5535E+01    1.2715E+01   
 7.4527E+01    4.7397E+01    5.3837E+01    1.9891E+01    1.6599E+01    1.2748E+01    7.3491E+01    4.9390E+01    1.4444E+01    4.4071E+00    1.6176E+01    1.5109E+01    1.2687E+01   
 7.5608E+01    4.7413E+01    5.3879E+01    1.9856E+01    1.6610E+01    1.2623E+01    7.3509E+01    4.9245E+01    1.4354E+01    4.4071E+00    1.6114E+01    1.5121E+01    1.2857E+01   
 7.6689E+01    4.7422E+01    5.3870E+01    1.9801E+01    1.6467E+01    1.2532E+01    7.3531E+01    4.9180E+01    1.4265E+01    4.4071E+00    1.6135E+01    1.5365E+01    1.2772E+01   
 7.7769E+01    4.7424E+01    5.3879E+01    1.9846E+01    1.6393E+01    1.2434E+01    7.3561E+01    4.9028E+01    1.4219E+01    4.4071E+00    1.6196E+01    1.5535E+01    1.2800E+01   
 7.8848E+01    4.7414E+01    5.3897E+01    1.9838E+01    1.6350E+01    1.2415E+01    7.3629E+01    4.8883E+01    1.4138E+01    4.4071E+00    1.6318E+01    1.5535E+01    1.2800E+01   
 7.9936E+01    4.7427E+01    5.3888E+01    1.9776E+01    1.6345E+01    1.2361E+01    7.3732E+01    4.8824E+01    1.4079E+01    4.3460E+00    1.6114E+01    1.5572E+01    1.2772E+01   
 8.1025E+01    4.7447E+01    5.3884E+01    1.9801E+01    1.6259E+01    1.2306E+01    7.3745E+01    4.8662E+01    1.3963E+01    4.3460E+00    1.6237E+01    1.5060E+01    1.2829E+01   
 8.2120E+01    4.7418E+01    5.3872E+01    1.9795E+01    1.6248E+01    1.2302E+01    7.3829E+01    4.8543E+01    1.3930E+01    4.3664E+00    1.6339E+01    1.5450E+01    1.2772E+01   
 8.3215E+01    4.7436E+01    5.3869E+01    1.9757E+01    1.6186E+01    1.2316E+01    7.3878E+01    4.8419E+01    1.3821E+01    4.3257E+00    1.6176E+01    1.5499E+01    1.2744E+01   
 8.4311E+01    4.7445E+01    5.3874E+01    1.9745E+01    1.6134E+01    1.2396E+01    7.3915E+01    4.8352E+01    1.3764E+01    4.2849E+00    1.6114E+01    1.5328E+01    1.2772E+01   
 8.5408E+01    4.7425E+01    5.3848E+01    1.9719E+01    1.5986E+01    1.2517E+01    7.3956E+01    4.8207E+01    1.3693E+01    4.2645E+00    1.6135E+01    1.5024E+01    1.2715E+01   
 8.6504E+01    4.7443E+01    5.3868E+01    1.9729E+01    1.5969E+01    1.2653E+01    7.3967E+01    4.8122E+01    1.3651E+01    4.2442E+00    1.6155E+01    1.4999E+01    1.2885E+01   
 8.7599E+01    4.7436E+01    5.3832E+01    1.9771E+01    1.5869E+01    1.2736E+01    7.3993E+01    4.7987E+01    1.3606E+01    4.2238E+00    1.6135E+01    1.5377E+01    1.2829E+01   
 8.8696E+01    4.7443E+01    5.3810E+01    1.9749E+01    1.5892E+01    1.2886E+01    7.4037E+01    4.8015E+01    1.3562E+01    4.2238E+00    1.6155E+01    1.5474E+01    1.2744E+01   
 8.9793E+01    4.7461E+01    5.3794E+01    1.9685E+01    1.6009E+01    1.3078E+01    7.4009E+01    4.7994E+01    1.3506E+01    4.2034E+00    1.6278E+01    1.5170E+01    1.2687E+01   
 9.0889E+01    4.7450E+01    5.3735E+01    1.9710E+01    1.5919E+01    1.3159E+01    7.3978E+01    4.7970E+01    1.3491E+01    4.2238E+00    1.6094E+01    1.5109E+01    1.2715E+01   
 9.1991E+01    4.7460E+01    5.3712E+01    1.9683E+01    1.5889E+01    1.3340E+01    7.3952E+01    4.7987E+01    1.3437E+01    4.2034E+00    1.6013E+01    1.5036E+01    1.2829E+01   
 9.3080E+01    4.7468E+01    5.3696E+01    1.9713E+01    1.5859E+01    1.3526E+01    7.3986E+01    4.7995E+01    1.3382E+01    4.2238E+00    1.6155E+01    1.5267E+01    1.2800E+01   
 9.4224E+01    4.7466E+01    5.3685E+01    1.9794E+01    1.5826E+01    1.3708E+01    7.4006E+01    4.8018E+01    1.3390E+01    4.2238E+00    1.5972E+01    1.5048E+01    1.2772E+01   
 9.5321E+01    4.7477E+01    5.3647E+01    1.9775E+01    1.5836E+01    1.3891E+01    7.3983E+01    4.8094E+01    1.3406E+01    4.2034E+00    1.5972E+01    1.5231E+01    1.2772E+01   
 9.6411E+01    4.7478E+01    5.3629E+01    1.9722E+01    1.5817E+01    1.3971E+01    7.3967E+01    4.8159E+01    1.3453E+01    4.2442E+00    1.5951E+01    1.5097E+01    1.2744E+01   
 9.7491E+01    4.7493E+01    5.3627E+01    1.9729E+01    1.5877E+01    1.4146E+01    7.4026E+01    4.8197E+01    1.3435E+01    4.2238E+00    1.6053E+01    1.5109E+01    1.2829E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 9.8579E+01    4.7499E+01    5.3598E+01    1.9738E+01    1.5814E+01    1.4302E+01    7.4053E+01    4.8280E+01    1.3467E+01    4.2238E+00    1.6074E+01    1.4853E+01    1.2829E+01   
 9.9660E+01    4.7485E+01    5.3575E+01    1.9788E+01    1.5800E+01    1.4389E+01    7.4144E+01    4.8363E+01    1.3466E+01    4.2442E+00    1.5972E+01    1.4938E+01    1.2772E+01   
 1.0074E+02    4.7507E+01    5.3577E+01    1.9777E+01    1.5862E+01    1.4538E+01    7.4209E+01    4.8513E+01    1.3486E+01    4.2238E+00    1.5992E+01    1.5158E+01    1.2715E+01   
 1.0183E+02    4.7518E+01    5.3554E+01    1.9802E+01    1.5803E+01    1.4668E+01    7.4227E+01    4.8582E+01    1.3514E+01    4.2238E+00    1.6053E+01    1.4865E+01    1.2744E+01   
 1.0292E+02    4.7539E+01    5.3596E+01    1.9805E+01    1.5919E+01    1.4825E+01    7.4302E+01    4.8698E+01    1.3541E+01    4.2645E+00    1.5931E+01    1.5231E+01    1.2715E+01   
 1.0400E+02    4.7543E+01    5.3572E+01    1.9792E+01    1.5955E+01    1.4885E+01    7.4342E+01    4.8836E+01    1.3587E+01    4.2442E+00    1.5972E+01    1.5340E+01    1.2744E+01   
 1.0508E+02    4.7516E+01    5.3566E+01    1.9764E+01    1.5868E+01    1.5021E+01    7.4375E+01    4.8914E+01    1.3624E+01    4.2442E+00    1.5951E+01    1.5182E+01    1.2744E+01   
 1.0616E+02    4.7529E+01    5.3568E+01    1.9736E+01    1.5984E+01    1.5143E+01    7.4359E+01    4.9018E+01    1.3636E+01    4.2442E+00    1.6094E+01    1.5182E+01    1.2744E+01   
 1.0724E+02    4.7530E+01    5.3559E+01    1.9754E+01    1.5912E+01    1.5195E+01    7.4319E+01    4.9126E+01    1.3622E+01    4.2645E+00    1.6053E+01    1.4877E+01    1.2772E+01   
 1.0833E+02    4.7540E+01    5.3573E+01    1.9860E+01    1.6101E+01    1.5304E+01    7.4251E+01    4.9250E+01    1.3646E+01    4.2442E+00    1.5972E+01    1.4975E+01    1.2772E+01   
 1.0941E+02    4.7540E+01    5.3559E+01    1.9815E+01    1.6034E+01    1.5425E+01    7.4248E+01    4.9332E+01    1.3698E+01    4.2442E+00    1.6074E+01    1.5109E+01    1.2800E+01   
 1.1048E+02    4.7552E+01    5.3582E+01    1.9808E+01    1.6067E+01    1.5561E+01    7.4213E+01    4.9435E+01    1.3714E+01    4.2645E+00    1.5972E+01    1.5365E+01    1.2715E+01   
 1.1156E+02    4.7565E+01    5.3593E+01    1.9925E+01    1.5947E+01    1.5598E+01    7.4173E+01    4.9542E+01    1.3691E+01    4.2849E+00    1.6074E+01    1.5243E+01    1.2715E+01   
 1.1266E+02    4.7579E+01    5.3597E+01    1.9807E+01    1.6059E+01    1.5683E+01    7.4183E+01    4.9603E+01    1.3753E+01    4.3053E+00    1.5972E+01    1.5414E+01    1.2800E+01   
 1.1374E+02    4.7584E+01    5.3595E+01    1.9788E+01    1.6114E+01    1.5804E+01    7.4190E+01    4.9720E+01    1.3772E+01    4.3053E+00    1.6013E+01    1.5304E+01    1.2829E+01   
 1.1482E+02    4.7584E+01    5.3599E+01    1.9773E+01    1.6100E+01    1.5872E+01    7.4144E+01    4.9793E+01    1.3779E+01    4.3053E+00    1.5992E+01    1.4987E+01    1.2772E+01   
 1.1590E+02    4.7587E+01    5.3620E+01    1.9766E+01    1.6151E+01    1.5927E+01    7.4108E+01    4.9875E+01    1.3835E+01    4.3053E+00    1.6033E+01    1.4914E+01    1.2829E+01   
 1.1698E+02    4.7595E+01    5.3638E+01    1.9834E+01    1.6260E+01    1.6019E+01    7.4104E+01    4.9890E+01    1.3868E+01    4.3257E+00    1.5931E+01    1.5133E+01    1.2744E+01   
 1.1806E+02    4.7597E+01    5.3655E+01    1.9815E+01    1.6243E+01    1.6108E+01    7.4100E+01    4.9969E+01    1.3911E+01    4.3460E+00    1.5972E+01    1.5292E+01    1.2715E+01   
 1.1914E+02    4.7609E+01    5.3663E+01    1.9796E+01    1.6239E+01    1.6158E+01    7.4051E+01    5.0020E+01    1.3942E+01    4.3664E+00    1.6135E+01    1.5145E+01    1.2772E+01   
 1.2024E+02    4.7612E+01    5.3681E+01    1.9772E+01    1.6262E+01    1.6238E+01    7.4011E+01    5.0082E+01    1.3972E+01    4.3460E+00    1.6013E+01    1.4926E+01    1.2829E+01   
 1.2132E+02    4.7609E+01    5.3695E+01    1.9847E+01    1.6254E+01    1.6319E+01    7.4000E+01    5.0102E+01    1.4009E+01    4.3868E+00    1.6135E+01    1.5011E+01    1.2715E+01   
 1.2241E+02    4.7624E+01    5.3708E+01    1.9789E+01    1.6301E+01    1.6390E+01    7.4020E+01    5.0144E+01    1.4030E+01    4.3868E+00    1.6135E+01    1.5487E+01    1.2772E+01   
 1.2351E+02    4.7617E+01    5.3730E+01    1.9760E+01    1.6332E+01    1.6431E+01    7.3994E+01    5.0197E+01    1.4034E+01    4.3664E+00    1.6053E+01    1.5243E+01    1.2744E+01   
 1.2460E+02    4.7642E+01    5.3741E+01    1.9768E+01    1.6295E+01    1.6505E+01    7.3988E+01    5.0227E+01    1.4064E+01    4.3868E+00    1.6114E+01    1.4963E+01    1.2772E+01   
 1.2575E+02    4.7654E+01    5.3748E+01    1.9787E+01    1.6410E+01    1.6584E+01    7.4004E+01    5.0237E+01    1.4131E+01    4.3664E+00    1.6033E+01    1.4975E+01    1.2772E+01   
 1.2684E+02    4.7676E+01    5.3787E+01    1.9810E+01    1.6457E+01    1.6675E+01    7.4079E+01    5.0264E+01    1.4184E+01    4.3868E+00    1.6114E+01    1.5474E+01    1.2744E+01   
 1.2795E+02    4.7686E+01    5.3805E+01    1.9837E+01    1.6422E+01    1.6689E+01    7.4080E+01    5.0294E+01    1.4217E+01    4.3868E+00    1.5972E+01    1.5340E+01    1.2744E+01   
 1.2904E+02    4.7698E+01    5.3825E+01    1.9801E+01    1.6437E+01    1.6773E+01    7.4056E+01    5.0313E+01    1.4301E+01    4.4071E+00    1.6176E+01    1.5377E+01    1.2744E+01   
 1.3012E+02    4.7710E+01    5.3817E+01    1.9806E+01    1.6491E+01    1.6829E+01    7.4023E+01    5.0326E+01    1.4360E+01    4.3868E+00    1.5992E+01    1.5499E+01    1.2800E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.3119E+02    4.7692E+01    5.3820E+01    1.9802E+01    1.6482E+01    1.6879E+01    7.3984E+01    5.0351E+01    1.4362E+01    4.4071E+00    1.6155E+01    1.5523E+01    1.2772E+01   
 1.3228E+02    4.7687E+01    5.3844E+01    1.9803E+01    1.6429E+01    1.6905E+01    7.3955E+01    5.0359E+01    1.4408E+01    4.4275E+00    1.6094E+01    1.5462E+01    1.2772E+01   
 1.3336E+02    4.7703E+01    5.3844E+01    1.9784E+01    1.6414E+01    1.6961E+01    7.3918E+01    5.0390E+01    1.4427E+01    4.4275E+00    1.6135E+01    1.5109E+01    1.2744E+01   
 1.3444E+02    4.7706E+01    5.3862E+01    1.9744E+01    1.6423E+01    1.6997E+01    7.3942E+01    5.0417E+01    1.4481E+01    4.4275E+00    1.6074E+01    1.5024E+01    1.2800E+01   
 1.3552E+02    4.7728E+01    5.3877E+01    1.9769E+01    1.6445E+01    1.7037E+01    7.3997E+01    5.0475E+01    1.4503E+01    4.4275E+00    1.6094E+01    1.5279E+01    1.2772E+01   
 1.3660E+02    4.7714E+01    5.3856E+01    1.9726E+01    1.6486E+01    1.7083E+01    7.4004E+01    5.0494E+01    1.4561E+01    4.4275E+00    1.6074E+01    1.5462E+01    1.2829E+01   
