# Run number 12 on Tue May 21 10:26:00 2024
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 2.2274E+01    4.5034E+01    4.5038E+01    2.0727E+01    2.0350E+01    2.8674E+01    5.8187E+01    4.3730E+01    2.5733E+01    7.3611E+00    7.5076E+00    7.5299E+00    9.6302E+00   
 2.3370E+01    4.5027E+01    4.5031E+01    2.0711E+01    2.0381E+01    2.8595E+01    5.8045E+01    4.3646E+01    2.5889E+01    7.3611E+00    7.5076E+00    7.5299E+00    9.6754E+00   
 2.4489E+01    4.4972E+01    4.5022E+01    2.0716E+01    2.0293E+01    2.8561E+01    5.7997E+01    4.3570E+01    2.5975E+01    7.3815E+00    7.5076E+00    7.6517E+00    9.6754E+00   
 2.5593E+01    4.4921E+01    4.5015E+01    2.1410E+01    2.0281E+01    2.8516E+01    5.7876E+01    4.3556E+01    2.6073E+01    7.3611E+00    7.5076E+00    7.6152E+00    9.7204E+00   
 2.6721E+01    4.4891E+01    4.5034E+01    2.1449E+01    2.0026E+01    2.8515E+01    5.7787E+01    4.3528E+01    2.6059E+01    7.3611E+00    7.5076E+00    7.6030E+00    9.6979E+00   
 2.7812E+01    4.4876E+01    4.5021E+01    2.1365E+01    2.0269E+01    2.8476E+01    5.7666E+01    4.3468E+01    2.5962E+01    7.3611E+00    7.4872E+00    7.6517E+00    9.6754E+00   
 2.8900E+01    4.4837E+01    4.5003E+01    2.1829E+01    2.0229E+01    2.8449E+01    5.7627E+01    4.3448E+01    2.5973E+01    7.3407E+00    7.5076E+00    7.6517E+00    9.6754E+00   
 2.9988E+01    4.4800E+01    4.4980E+01    2.1575E+01    2.0086E+01    2.8401E+01    5.7511E+01    4.3332E+01    2.6022E+01    7.3407E+00    7.5280E+00    7.6152E+00    9.6979E+00   
 3.1076E+01    4.4753E+01    4.4962E+01    2.1369E+01    2.0133E+01    2.8393E+01    5.7406E+01    4.3337E+01    2.6036E+01    7.3407E+00    7.5280E+00    7.5908E+00    9.6754E+00   
 3.2171E+01    4.4717E+01    4.4903E+01    2.1278E+01    2.0234E+01    2.8341E+01    5.7283E+01    4.3207E+01    2.6053E+01    7.3407E+00    7.4872E+00    7.5177E+00    9.6979E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 3.3261E+01    4.4674E+01    4.4859E+01    2.1165E+01    2.0132E+01    2.8320E+01    5.7237E+01    4.3152E+01    2.5940E+01    7.3611E+00    7.5076E+00    7.5664E+00    9.6528E+00   
 3.4354E+01    4.4634E+01    4.4826E+01    2.1194E+01    2.0196E+01    2.8275E+01    5.7125E+01    4.3138E+01    2.5993E+01    7.3407E+00    7.4872E+00    7.6274E+00    9.6979E+00   
 3.5444E+01    4.4619E+01    4.4758E+01    2.1208E+01    2.0278E+01    2.8262E+01    5.7008E+01    4.3096E+01    2.6032E+01    7.3407E+00    7.5280E+00    7.4811E+00    9.6302E+00   
 3.6540E+01    4.4621E+01    4.4712E+01    2.1267E+01    2.0241E+01    2.8234E+01    5.6912E+01    4.3034E+01    2.6111E+01    7.3611E+00    7.5076E+00    7.5542E+00    9.6754E+00   
 3.7629E+01    4.4582E+01    4.4688E+01    2.1231E+01    2.0288E+01    2.8211E+01    5.6850E+01    4.2939E+01    2.6185E+01    7.3407E+00    7.4872E+00    7.5542E+00    9.6528E+00   
 3.8709E+01    4.4555E+01    4.4642E+01    2.1245E+01    2.0236E+01    2.8198E+01    5.6747E+01    4.2910E+01    2.6279E+01    7.3611E+00    7.5076E+00    7.5177E+00    9.6528E+00   
 3.9797E+01    4.4551E+01    4.4621E+01    2.1214E+01    2.0308E+01    2.8185E+01    5.6662E+01    4.2839E+01    2.6358E+01    7.3407E+00    7.5076E+00    7.6395E+00    9.6754E+00   
 4.0892E+01    4.4502E+01    4.4585E+01    2.1113E+01    2.0309E+01    2.8168E+01    5.6599E+01    4.2776E+01    2.6439E+01    7.3611E+00    7.5280E+00    7.5421E+00    9.6754E+00   
 4.1988E+01    4.4465E+01    4.4583E+01    2.0978E+01    2.0337E+01    2.8156E+01    5.6508E+01    4.2739E+01    2.6505E+01    7.3407E+00    7.5076E+00    7.5664E+00    9.6754E+00   
 4.3083E+01    4.4420E+01    4.4563E+01    2.0885E+01    2.0351E+01    2.8145E+01    5.6397E+01    4.2719E+01    2.6529E+01    7.3611E+00    7.5280E+00    7.6517E+00    9.6528E+00   
 4.4180E+01    4.4399E+01    4.4541E+01    2.1066E+01    2.0312E+01    2.8136E+01    5.6317E+01    4.2385E+01    2.6570E+01    7.3407E+00    7.5076E+00    7.5786E+00    9.6754E+00   
 4.5277E+01    4.4375E+01    4.4511E+01    2.1738E+01    2.0405E+01    2.8123E+01    5.6261E+01    4.2113E+01    2.6589E+01    7.3407E+00    7.5076E+00    7.4933E+00    9.6979E+00   
 4.6373E+01    4.4360E+01    4.4521E+01    2.1883E+01    2.0493E+01    2.8112E+01    5.6157E+01    4.1875E+01    2.6482E+01    7.3407E+00    7.4872E+00    7.6395E+00    9.6979E+00   
 4.7468E+01    4.4338E+01    4.4497E+01    2.1737E+01    2.0401E+01    2.8098E+01    5.6068E+01    4.1779E+01    2.6542E+01    7.3407E+00    7.5076E+00    7.5055E+00    9.6754E+00   
 4.8572E+01    4.4347E+01    4.4476E+01    2.1845E+01    2.0392E+01    2.8067E+01    5.5968E+01    4.1528E+01    2.6595E+01    7.3407E+00    7.5076E+00    7.5299E+00    9.6075E+00   
 4.9669E+01    4.4319E+01    4.4468E+01    2.1773E+01    2.0303E+01    2.8050E+01    5.5896E+01    4.1337E+01    2.6602E+01    7.3203E+00    7.5076E+00    7.6395E+00    9.7204E+00   
 5.0765E+01    4.4285E+01    4.4435E+01    2.1637E+01    2.0308E+01    2.8052E+01    5.5816E+01    4.1139E+01    2.6570E+01    7.3407E+00    7.5076E+00    7.5055E+00    9.6754E+00   
 5.1900E+01    4.4270E+01    4.4399E+01    2.1480E+01    2.0476E+01    2.8029E+01    5.5712E+01    4.1010E+01    2.6457E+01    7.3611E+00    7.5076E+00    7.5055E+00    9.6979E+00   
 5.2989E+01    4.4254E+01    4.4369E+01    2.1701E+01    2.0535E+01    2.8019E+01    5.5604E+01    4.0855E+01    2.6402E+01    7.3407E+00    7.5076E+00    7.4933E+00    9.6979E+00   
 5.4069E+01    4.4216E+01    4.4326E+01    2.1573E+01    2.1675E+01    2.7983E+01    5.5529E+01    4.0649E+01    2.6438E+01    7.3407E+00    7.4872E+00    7.5055E+00    9.6979E+00   
 5.5158E+01    4.4201E+01    4.4309E+01    2.1153E+01    2.2715E+01    2.7957E+01    5.5451E+01    4.0454E+01    2.6559E+01    7.3000E+00    7.4872E+00    7.5908E+00    9.7204E+00   
 5.6238E+01    4.4175E+01    4.4280E+01    2.0731E+01    2.3966E+01    2.7955E+01    5.5338E+01    4.0343E+01    2.6613E+01    7.2796E+00    7.4260E+00    7.6883E+00    9.6528E+00   
 5.7333E+01    4.4158E+01    4.4257E+01    2.0582E+01    2.4575E+01    2.7923E+01    5.5259E+01    4.0113E+01    2.6555E+01    7.2185E+00    7.3648E+00    7.5908E+00    9.6754E+00   
 5.8427E+01    4.4158E+01    4.4258E+01    2.0382E+01    2.4653E+01    2.7881E+01    5.5197E+01    3.9851E+01    2.6480E+01    7.1370E+00    7.3036E+00    7.5786E+00    9.6979E+00   
 5.9508E+01    4.4117E+01    4.4241E+01    2.0388E+01    2.4594E+01    2.7819E+01    5.5085E+01    3.9737E+01    2.6341E+01    7.1166E+00    7.2220E+00    7.5299E+00    9.6528E+00   
 6.0584E+01    4.4092E+01    4.4230E+01    2.0527E+01    2.4567E+01    2.7806E+01    5.5015E+01    3.9502E+01    2.6209E+01    7.0555E+00    7.1812E+00    7.4568E+00    9.6754E+00   
 6.1672E+01    4.4062E+01    4.4167E+01    2.0365E+01    2.4457E+01    2.7784E+01    5.4930E+01    3.9266E+01    2.6158E+01    6.9944E+00    7.1608E+00    7.4446E+00    9.6754E+00   
 6.2760E+01    4.4026E+01    4.4171E+01    2.0401E+01    2.4358E+01    2.7742E+01    5.4902E+01    3.9092E+01    2.6026E+01    6.9740E+00    7.1200E+00    7.4446E+00    9.6979E+00   
 6.3849E+01    4.4011E+01    4.4134E+01    2.0566E+01    2.4262E+01    2.7714E+01    5.4819E+01    3.9001E+01    2.5929E+01    6.9537E+00    7.0589E+00    7.4446E+00    9.6528E+00   
 6.4929E+01    4.3980E+01    4.4071E+01    2.0377E+01    2.4069E+01    2.7670E+01    5.4724E+01    3.8823E+01    2.5779E+01    6.9129E+00    7.0385E+00    7.4568E+00    9.6754E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 6.6008E+01    4.3970E+01    4.4026E+01    2.0649E+01    2.3950E+01    2.7624E+01    5.4678E+01    3.8681E+01    2.5701E+01    6.8925E+00    7.0181E+00    7.4568E+00    9.7204E+00   
 6.7088E+01    4.3937E+01    4.4006E+01    2.0997E+01    2.3907E+01    2.7588E+01    5.4603E+01    3.8616E+01    2.5584E+01    6.8518E+00    6.9773E+00    7.4568E+00    9.5847E+00   
 6.8177E+01    4.3930E+01    4.3961E+01    2.1013E+01    2.3855E+01    2.7557E+01    5.4512E+01    3.8494E+01    2.5475E+01    6.7907E+00    6.9365E+00    7.5786E+00    9.6302E+00   
 6.9281E+01    4.3917E+01    4.3943E+01    2.0811E+01    2.3721E+01    2.7525E+01    5.4427E+01    3.8370E+01    2.5425E+01    6.7703E+00    6.9365E+00    7.5299E+00    9.6754E+00   
 7.0369E+01    4.3874E+01    4.3912E+01    2.0547E+01    2.3635E+01    2.7469E+01    5.4374E+01    3.8247E+01    2.5349E+01    6.7499E+00    6.8957E+00    7.4690E+00    9.6754E+00   
 7.1457E+01    4.3865E+01    4.3930E+01    2.0387E+01    2.3648E+01    2.7445E+01    5.4292E+01    3.8196E+01    2.5219E+01    6.7296E+00    6.8753E+00    7.5786E+00    9.6754E+00   
 7.2552E+01    4.3846E+01    4.3901E+01    2.0538E+01    2.3590E+01    2.7428E+01    5.4215E+01    3.8085E+01    2.5131E+01    6.6888E+00    6.8549E+00    7.5055E+00    9.6979E+00   
 7.3642E+01    4.3820E+01    4.3877E+01    2.0533E+01    2.3483E+01    2.7385E+01    5.4141E+01    3.7973E+01    2.5090E+01    6.6684E+00    6.7937E+00    7.5299E+00    9.6754E+00   
 7.4721E+01    4.3809E+01    4.3874E+01    2.0471E+01    2.3443E+01    2.7355E+01    5.4087E+01    3.7854E+01    2.5004E+01    6.6481E+00    6.7733E+00    7.4933E+00    9.6979E+00   
 7.5801E+01    4.3792E+01    4.3853E+01    2.0354E+01    2.3353E+01    2.7327E+01    5.4023E+01    3.7827E+01    2.4875E+01    6.6481E+00    6.7529E+00    7.5055E+00    9.6979E+00   
 7.6890E+01    4.3777E+01    4.3822E+01    2.0331E+01    2.3243E+01    2.7313E+01    5.3933E+01    3.7707E+01    2.4813E+01    6.6073E+00    6.7529E+00    7.5664E+00    9.6754E+00   
 7.7979E+01    4.3765E+01    4.3789E+01    2.1106E+01    2.3194E+01    2.7275E+01    5.3890E+01    3.7624E+01    2.4759E+01    6.6073E+00    6.7121E+00    7.4933E+00    9.6979E+00   
 7.9072E+01    4.3727E+01    4.3784E+01    2.0366E+01    2.3142E+01    2.7239E+01    5.3812E+01    3.7476E+01    2.4696E+01    6.5666E+00    6.7121E+00    7.5786E+00    9.6979E+00   
 8.0168E+01    4.3705E+01    4.3755E+01    2.0213E+01    2.3052E+01    2.7241E+01    5.3735E+01    3.7448E+01    2.4638E+01    6.5666E+00    6.6713E+00    7.5177E+00    9.6979E+00   
 8.1265E+01    4.3682E+01    4.3735E+01    2.0228E+01    2.3066E+01    2.7206E+01    5.3662E+01    3.7330E+01    2.4523E+01    6.5258E+00    6.6713E+00    7.4446E+00    9.6528E+00   
 8.2361E+01    4.3650E+01    4.3707E+01    2.0214E+01    2.2964E+01    2.7206E+01    5.3634E+01    3.7240E+01    2.4534E+01    6.5055E+00    6.6509E+00    7.5664E+00    9.6979E+00   
 8.3488E+01    4.3626E+01    4.3707E+01    2.0165E+01    2.2941E+01    2.7193E+01    5.3558E+01    3.7169E+01    2.4452E+01    6.4851E+00    6.6306E+00    7.5786E+00    9.6528E+00   
 8.4577E+01    4.3605E+01    4.3696E+01    2.0050E+01    2.2899E+01    2.7168E+01    5.3500E+01    3.7120E+01    2.4387E+01    6.4851E+00    6.5898E+00    7.5786E+00    9.6979E+00   
 8.5705E+01    4.3579E+01    4.3674E+01    2.0074E+01    2.2813E+01    2.7172E+01    5.3434E+01    3.7016E+01    2.4346E+01    6.4647E+00    6.6102E+00    7.4933E+00    9.6754E+00   
 8.6790E+01    4.3565E+01    4.3661E+01    2.0034E+01    2.2707E+01    2.7132E+01    5.3372E+01    3.6900E+01    2.4306E+01    6.4444E+00    6.5898E+00    7.5299E+00    9.6979E+00   
 8.7860E+01    4.3539E+01    4.3645E+01    2.0287E+01    2.2715E+01    2.7102E+01    5.3282E+01    3.6802E+01    2.4223E+01    6.4240E+00    6.5694E+00    7.4568E+00    9.6754E+00   
 8.8947E+01    4.3504E+01    4.3622E+01    2.0402E+01    2.2623E+01    2.7086E+01    5.3206E+01    3.6751E+01    2.4157E+01    6.4240E+00    6.5490E+00    7.4568E+00    9.6754E+00   
 9.0035E+01    4.3491E+01    4.3591E+01    2.0370E+01    2.2576E+01    2.7071E+01    5.3125E+01    3.6682E+01    2.4152E+01    6.4036E+00    6.5082E+00    7.4446E+00    9.6754E+00   
 9.1124E+01    4.3462E+01    4.3564E+01    2.0349E+01    2.2491E+01    2.7054E+01    5.3093E+01    3.6611E+01    2.4116E+01    6.4036E+00    6.5082E+00    7.4933E+00    9.6979E+00   
 9.2223E+01    4.3440E+01    4.3543E+01    2.0462E+01    2.2487E+01    2.7036E+01    5.3015E+01    3.6567E+01    2.4029E+01    6.3629E+00    6.5082E+00    7.4568E+00    9.7204E+00   
 9.3306E+01    4.3428E+01    4.3543E+01    2.0534E+01    2.2457E+01    2.7022E+01    5.2930E+01    3.6504E+01    2.3930E+01    6.3629E+00    6.4878E+00    7.5542E+00    9.6754E+00   
 9.4402E+01    4.3423E+01    4.3521E+01    2.0323E+01    2.2470E+01    2.7013E+01    5.2868E+01    3.6448E+01    2.3903E+01    6.3629E+00    6.4674E+00    7.5908E+00    9.6979E+00   
 9.5499E+01    4.3388E+01    4.3490E+01    2.0336E+01    2.2417E+01    2.6990E+01    5.2832E+01    3.6399E+01    2.3893E+01    6.3629E+00    6.4878E+00    7.4811E+00    9.6528E+00   
 9.6589E+01    4.3339E+01    4.3457E+01    2.0296E+01    2.2320E+01    2.6978E+01    5.2743E+01    3.6344E+01    2.3812E+01    6.3425E+00    6.4878E+00    7.5786E+00    9.6528E+00   
 9.7676E+01    4.3330E+01    4.3433E+01    2.0420E+01    2.2272E+01    2.6980E+01    5.2670E+01    3.6285E+01    2.3784E+01    6.3221E+00    6.4470E+00    7.5908E+00    9.6979E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 9.8764E+01    4.3320E+01    4.3437E+01    2.0394E+01    2.2259E+01    2.6995E+01    5.2640E+01    3.6243E+01    2.3775E+01    6.3221E+00    6.4470E+00    7.5908E+00    9.6979E+00   
 9.9853E+01    4.3303E+01    4.3432E+01    2.0535E+01    2.2246E+01    2.6957E+01    5.2546E+01    3.6167E+01    2.3758E+01    6.3017E+00    6.4266E+00    7.5421E+00    9.6979E+00   
 1.0096E+02    4.3301E+01    4.3428E+01    2.0480E+01    2.2243E+01    2.6953E+01    5.2474E+01    3.6127E+01    2.3691E+01    6.3017E+00    6.4266E+00    7.4690E+00    9.6528E+00   
 1.0204E+02    4.3319E+01    4.3418E+01    2.0429E+01    2.2195E+01    2.6926E+01    5.2372E+01    3.6025E+01    2.3608E+01    6.2814E+00    6.4266E+00    9.6135E+00    9.6754E+00   
 1.0312E+02    4.3297E+01    4.3380E+01    2.0179E+01    2.2184E+01    2.6896E+01    5.2319E+01    3.5915E+01    2.3544E+01    6.3017E+00    6.4470E+00    1.5194E+01    9.6979E+00   
 1.0421E+02    4.3277E+01    4.3374E+01    2.0335E+01    2.2174E+01    2.6888E+01    5.2224E+01    3.5754E+01    2.3424E+01    6.1795E+00    6.6509E+00    2.4954E+01    9.6528E+00   
 1.0529E+02    4.3248E+01    4.3352E+01    2.0625E+01    2.2113E+01    2.6956E+01    5.2718E+01    3.5603E+01    2.3286E+01    5.7721E+00    8.6293E+00    1.2087E+01    9.6528E+00   
 1.0639E+02    4.3254E+01    4.3367E+01    2.0804E+01    2.2068E+01    2.7239E+01    5.3625E+01    3.5228E+01    2.3005E+01    5.6498E+00    1.0200E+01    1.2721E+01    9.6528E+00   
 1.0748E+02    4.3213E+01    4.3442E+01    2.0867E+01    2.1864E+01    2.7269E+01    5.4127E+01    3.5188E+01    2.2851E+01    5.5480E+00    1.1362E+01    1.3379E+01    9.6754E+00   
 1.0858E+02    4.3193E+01    4.3473E+01    2.0795E+01    2.1772E+01    2.5751E+01    5.5216E+01    3.5529E+01    2.2468E+01    5.4054E+00    1.2117E+01    1.3829E+01    9.6979E+00   
 1.0968E+02    4.3159E+01    4.3601E+01    2.0681E+01    2.1533E+01    2.4843E+01    5.6390E+01    3.6299E+01    2.2107E+01    5.2424E+00    1.2464E+01    1.3635E+01    9.6754E+00   
 1.1082E+02    4.3170E+01    4.3936E+01    2.0662E+01    2.1351E+01    2.3521E+01    5.7475E+01    3.6519E+01    2.1781E+01    5.2017E+00    1.2790E+01    1.3805E+01    9.6979E+00   
 1.1191E+02    4.3120E+01    4.4604E+01    2.0532E+01    2.1159E+01    2.2451E+01    5.7950E+01    3.5792E+01    2.1614E+01    5.1609E+00    1.3096E+01    1.3854E+01    9.6979E+00   
 1.1303E+02    4.3109E+01    4.4942E+01    2.0395E+01    2.1056E+01    2.1612E+01    5.8769E+01    3.4423E+01    2.1318E+01    5.1202E+00    1.3178E+01    1.4366E+01    9.6754E+00   
 1.1411E+02    4.3091E+01    4.5667E+01    2.0398E+01    2.0881E+01    2.1199E+01    5.9419E+01    3.3608E+01    2.0935E+01    5.0998E+00    1.3381E+01    1.4012E+01    9.7204E+00   
 1.1520E+02    4.3083E+01    4.6328E+01    2.0441E+01    2.0647E+01    2.0510E+01    6.0010E+01    3.2057E+01    2.0629E+01    5.0183E+00    1.3524E+01    1.4439E+01    9.6754E+00   
 1.1629E+02    4.3059E+01    4.6860E+01    2.0566E+01    2.0462E+01    1.9792E+01    6.0251E+01    3.0605E+01    2.0462E+01    4.9164E+00    1.3626E+01    1.4268E+01    9.6528E+00   
 1.1737E+02    4.3059E+01    4.7107E+01    2.0552E+01    2.0381E+01    1.9118E+01    6.0785E+01    2.9976E+01    2.0132E+01    4.8961E+00    1.3708E+01    1.4500E+01    9.6528E+00   
 1.1846E+02    4.3019E+01    4.7510E+01    2.0587E+01    2.0183E+01    1.8826E+01    6.1197E+01    2.8800E+01    1.9789E+01    4.8961E+00    1.3973E+01    1.4463E+01    9.6979E+00   
 1.1953E+02    4.3008E+01    4.7837E+01    2.0718E+01    2.0072E+01    1.8318E+01    6.1386E+01    2.7853E+01    1.9652E+01    4.8757E+00    1.3973E+01    1.4134E+01    9.6979E+00   
 1.2061E+02    4.2975E+01    4.7963E+01    2.0590E+01    1.9965E+01    1.7837E+01    6.1771E+01    2.7120E+01    1.9349E+01    4.8553E+00    1.4095E+01    1.4451E+01    9.6754E+00   
 1.2170E+02    4.2937E+01    4.8203E+01    2.0551E+01    1.9777E+01    1.7618E+01    6.2097E+01    2.6825E+01    1.9088E+01    4.8146E+00    1.4075E+01    1.4597E+01    9.6528E+00   
 1.2278E+02    4.2922E+01    4.8419E+01    2.0338E+01    1.9667E+01    1.7235E+01    6.2404E+01    2.6354E+01    1.8778E+01    4.7738E+00    1.4116E+01    1.4475E+01    9.6979E+00   
 1.2386E+02    4.2900E+01    4.8571E+01    2.0222E+01    1.9535E+01    1.6881E+01    6.2574E+01    2.6010E+01    1.8645E+01    4.7738E+00    1.4177E+01    1.4670E+01    9.6754E+00   
 1.2495E+02    4.2907E+01    4.8682E+01    2.0155E+01    1.9454E+01    1.6570E+01    6.2842E+01    2.5759E+01    1.8383E+01    4.7738E+00    1.4238E+01    1.4634E+01    9.6754E+00   
 1.2604E+02    4.2894E+01    4.8857E+01    2.0297E+01    1.9269E+01    1.6395E+01    6.3073E+01    2.5643E+01    1.8126E+01    4.7738E+00    1.4360E+01    1.4658E+01    9.6754E+00   
 1.2713E+02    4.2900E+01    4.9002E+01    2.0297E+01    1.9162E+01    1.6107E+01    6.3288E+01    2.5491E+01    1.8000E+01    4.7331E+00    1.4340E+01    1.4548E+01    9.6754E+00   
 1.2822E+02    4.2875E+01    4.9151E+01    2.0396E+01    1.9056E+01    1.5826E+01    6.3375E+01    2.5353E+01    1.7754E+01    4.7331E+00    1.4340E+01    1.4597E+01    9.7204E+00   
 1.2930E+02    4.2837E+01    4.9169E+01    2.0226E+01    1.8837E+01    1.5690E+01    6.3552E+01    2.5292E+01    1.7468E+01    4.6924E+00    1.4360E+01    1.4743E+01    9.6979E+00   
 1.3038E+02    4.2810E+01    4.9262E+01    2.0181E+01    1.8686E+01    1.5441E+01    6.3764E+01    2.5220E+01    1.7286E+01    4.6720E+00    1.4462E+01    1.4622E+01    9.6979E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.3146E+02    4.2783E+01    4.9385E+01    2.0198E+01    1.8514E+01    1.5210E+01    6.3838E+01    2.5154E+01    1.7150E+01    4.6720E+00    1.4564E+01    1.4463E+01    9.6754E+00   
 1.3254E+02    4.2786E+01    4.9442E+01    2.0169E+01    1.8416E+01    1.5011E+01    6.4031E+01    2.5140E+01    1.6892E+01    4.6312E+00    1.4483E+01    1.4756E+01    9.6528E+00   
 1.3362E+02    4.2769E+01    4.9532E+01    2.0306E+01    1.8398E+01    1.4867E+01    6.4145E+01    2.5102E+01    1.6632E+01    4.6109E+00    1.4564E+01    1.4707E+01    9.6528E+00   
 1.3471E+02    4.2748E+01    4.9589E+01    2.0323E+01    1.8312E+01    1.4684E+01    6.4284E+01    2.5100E+01    1.6467E+01    4.5905E+00    1.4544E+01    1.4658E+01    9.6979E+00   
 1.3582E+02    4.2714E+01    4.9633E+01    2.0468E+01    1.8111E+01    1.4505E+01    6.4343E+01    2.5078E+01    1.6358E+01    4.5905E+00    1.4646E+01    1.4329E+01    9.7204E+00   
 1.3692E+02    4.2678E+01    4.9626E+01    2.0279E+01    1.8053E+01    1.4349E+01    6.4435E+01    2.5050E+01    1.6136E+01    4.5905E+00    1.4687E+01    1.4780E+01    9.7204E+00   
