# Run number 24 on Tue May 21 12:21:38 2024
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.3438E+01    4.8890E+01    5.5305E+01    1.9749E+01    1.6479E+01    1.2456E+01    7.4883E+01    5.0054E+01    1.4248E+01    4.3664E+00    1.6788E+01    1.5365E+01    1.2772E+01   
 1.4512E+01    4.8884E+01    5.5314E+01    1.9805E+01    1.6277E+01    1.2373E+01    7.4942E+01    4.9906E+01    1.4197E+01    4.3460E+00    1.6828E+01    1.5499E+01    1.2857E+01   
 1.5601E+01    4.8876E+01    5.5300E+01    1.9808E+01    1.6391E+01    1.2325E+01    7.4963E+01    4.9744E+01    1.4103E+01    4.3460E+00    1.6849E+01    1.5779E+01    1.2772E+01   
 1.6685E+01    4.8880E+01    5.5306E+01    1.9776E+01    1.6223E+01    1.2334E+01    7.4964E+01    4.9674E+01    1.3987E+01    4.3053E+00    1.6726E+01    1.5828E+01    1.2744E+01   
 1.7782E+01    4.8866E+01    5.5305E+01    1.9798E+01    1.6227E+01    1.2334E+01    7.4934E+01    4.9524E+01    1.3912E+01    4.3053E+00    1.6706E+01    1.5767E+01    1.2857E+01   
 1.8879E+01    4.8877E+01    5.5293E+01    1.9777E+01    1.6086E+01    1.2414E+01    7.4923E+01    4.9355E+01    1.3862E+01    4.2849E+00    1.6890E+01    1.5633E+01    1.2772E+01   
 1.9966E+01    4.8884E+01    5.5296E+01    1.9730E+01    1.6045E+01    1.2507E+01    7.4914E+01    4.9240E+01    1.3759E+01    4.2849E+00    1.6828E+01    1.5353E+01    1.2800E+01   
 2.1062E+01    4.8877E+01    5.5285E+01    1.9718E+01    1.6018E+01    1.2567E+01    7.4899E+01    4.9174E+01    1.3712E+01    4.2645E+00    1.6706E+01    1.5304E+01    1.2772E+01   
 2.2145E+01    4.8868E+01    5.5283E+01    1.9747E+01    1.5987E+01    1.2685E+01    7.4913E+01    4.9038E+01    1.3606E+01    4.2442E+00    1.6686E+01    1.5292E+01    1.2772E+01   
 2.3225E+01    4.8878E+01    5.5257E+01    1.9759E+01    1.5968E+01    1.2849E+01    7.4905E+01    4.8981E+01    1.3558E+01    4.2238E+00    1.6665E+01    1.5645E+01    1.2772E+01   
 2.4310E+01    4.8854E+01    5.5218E+01    1.9813E+01    1.5885E+01    1.3048E+01    7.4936E+01    4.8976E+01    1.3502E+01    4.2238E+00    1.6645E+01    1.5426E+01    1.2829E+01   
 2.5392E+01    4.8857E+01    5.5187E+01    1.9770E+01    1.5817E+01    1.3125E+01    7.4949E+01    4.8957E+01    1.3429E+01    4.2034E+00    1.6767E+01    1.5231E+01    1.2913E+01   
 2.6480E+01    4.8846E+01    5.5147E+01    1.9764E+01    1.5953E+01    1.3303E+01    7.4958E+01    4.8982E+01    1.3424E+01    4.2034E+00    1.6604E+01    1.5158E+01    1.2715E+01   
 2.7568E+01    4.8836E+01    5.5111E+01    1.9758E+01    1.5908E+01    1.3481E+01    7.4952E+01    4.8995E+01    1.3425E+01    4.2238E+00    1.6543E+01    1.5511E+01    1.2715E+01   
 2.8663E+01    4.8856E+01    5.5086E+01    1.9725E+01    1.5861E+01    1.3668E+01    7.4989E+01    4.8996E+01    1.3403E+01    4.2238E+00    1.6624E+01    1.5706E+01    1.2800E+01   
 2.9759E+01    4.8877E+01    5.5071E+01    1.9746E+01    1.5879E+01    1.3747E+01    7.5054E+01    4.9042E+01    1.3400E+01    4.2034E+00    1.6584E+01    1.5377E+01    1.2829E+01   
 3.0855E+01    4.8881E+01    5.5036E+01    1.9737E+01    1.5808E+01    1.3919E+01    7.5090E+01    4.9110E+01    1.3411E+01    4.2238E+00    1.6543E+01    1.5572E+01    1.2800E+01   
 3.1944E+01    4.8836E+01    5.4998E+01    1.9698E+01    1.5812E+01    1.4079E+01    7.5107E+01    4.9193E+01    1.3395E+01    4.2442E+00    1.6543E+01    1.5292E+01    1.2687E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 3.3081E+01    4.8849E+01    5.4975E+01    1.9720E+01    1.5922E+01    1.4232E+01    7.5143E+01    4.9241E+01    1.3402E+01    4.2442E+00    1.6359E+01    1.5121E+01    1.2772E+01   
 3.4168E+01    4.8833E+01    5.4976E+01    1.9695E+01    1.5802E+01    1.4299E+01    7.5191E+01    4.9327E+01    1.3399E+01    4.2238E+00    1.6441E+01    1.5109E+01    1.2715E+01   
 3.5266E+01    4.8852E+01    5.4969E+01    1.9778E+01    1.5920E+01    1.4453E+01    7.5271E+01    4.9480E+01    1.3410E+01    4.2238E+00    1.6543E+01    1.5548E+01    1.2829E+01   
 3.6355E+01    4.8836E+01    5.4945E+01    1.9784E+01    1.5897E+01    1.4617E+01    7.5298E+01    4.9639E+01    1.3470E+01    4.2238E+00    1.6563E+01    1.5194E+01    1.2772E+01   
 3.7433E+01    4.8841E+01    5.4923E+01    1.9800E+01    1.5945E+01    1.4682E+01    7.5291E+01    4.9711E+01    1.3500E+01    4.2238E+00    1.6461E+01    1.5158E+01    1.2772E+01   
 3.8516E+01    4.8831E+01    5.4904E+01    1.9754E+01    1.5996E+01    1.4810E+01    7.5286E+01    4.9823E+01    1.3504E+01    4.2442E+00    1.6461E+01    1.5133E+01    1.2800E+01   
 3.9596E+01    4.8803E+01    5.4882E+01    1.9756E+01    1.5932E+01    1.4954E+01    7.5272E+01    4.9971E+01    1.3530E+01    4.2238E+00    1.6420E+01    1.5621E+01    1.2800E+01   
 4.0682E+01    4.8804E+01    5.4879E+01    1.9850E+01    1.6038E+01    1.5103E+01    7.5240E+01    5.0126E+01    1.3552E+01    4.2645E+00    1.6441E+01    1.5365E+01    1.2744E+01   
 4.1778E+01    4.8791E+01    5.4867E+01    1.9832E+01    1.5984E+01    1.5161E+01    7.5234E+01    5.0196E+01    1.3576E+01    4.2645E+00    1.6482E+01    1.5158E+01    1.2772E+01   
 4.2873E+01    4.8807E+01    5.4870E+01    1.9706E+01    1.6037E+01    1.5298E+01    7.5213E+01    5.0357E+01    1.3608E+01    4.2442E+00    1.6604E+01    1.5377E+01    1.2800E+01   
 4.3969E+01    4.8800E+01    5.4870E+01    1.9697E+01    1.5959E+01    1.5406E+01    7.5188E+01    5.0512E+01    1.3634E+01    4.2645E+00    1.6645E+01    1.5608E+01    1.2744E+01   
 4.5066E+01    4.8813E+01    5.4874E+01    1.9733E+01    1.6122E+01    1.5522E+01    7.5130E+01    5.0637E+01    1.3673E+01    4.2849E+00    1.6522E+01    1.5621E+01    1.2715E+01   
 4.6154E+01    4.8832E+01    5.4902E+01    1.9792E+01    1.6007E+01    1.5579E+01    7.5086E+01    5.0697E+01    1.3718E+01    4.2645E+00    1.6461E+01    1.5657E+01    1.2744E+01   
 4.7241E+01    4.8839E+01    5.4923E+01    1.9765E+01    1.6146E+01    1.5691E+01    7.5042E+01    5.0818E+01    1.3751E+01    4.3053E+00    1.6441E+01    1.5267E+01    1.2829E+01   
 4.8338E+01    4.8850E+01    5.4914E+01    1.9762E+01    1.6115E+01    1.5807E+01    7.5030E+01    5.0926E+01    1.3773E+01    4.2849E+00    1.6461E+01    1.5121E+01    1.2772E+01   
 4.9435E+01    4.8839E+01    5.4906E+01    1.9719E+01    1.6236E+01    1.5901E+01    7.5013E+01    5.0983E+01    1.3832E+01    4.3257E+00    1.6502E+01    1.5182E+01    1.2715E+01   
 5.0523E+01    4.8830E+01    5.4914E+01    1.9710E+01    1.6195E+01    1.5950E+01    7.5028E+01    5.1077E+01    1.3855E+01    4.3053E+00    1.6482E+01    1.5438E+01    1.2857E+01   
 5.1612E+01    4.8854E+01    5.4935E+01    1.9721E+01    1.6289E+01    1.6060E+01    7.5028E+01    5.1200E+01    1.3892E+01    4.3257E+00    1.6482E+01    1.5182E+01    1.2772E+01   
 5.2690E+01    4.8846E+01    5.4954E+01    1.9751E+01    1.6432E+01    1.6168E+01    7.5040E+01    5.1242E+01    1.3958E+01    4.3460E+00    1.6482E+01    1.5219E+01    1.2772E+01   
 5.3779E+01    4.8837E+01    5.4953E+01    1.9744E+01    1.6395E+01    1.6228E+01    7.5016E+01    5.1305E+01    1.4039E+01    4.3460E+00    1.6624E+01    1.5548E+01    1.2715E+01   
 5.4861E+01    4.8841E+01    5.4951E+01    1.9723E+01    1.6411E+01    1.6324E+01    7.4997E+01    5.1359E+01    1.4056E+01    4.3868E+00    1.6543E+01    1.5462E+01    1.2772E+01   
 5.5940E+01    4.8834E+01    5.4939E+01    1.9740E+01    1.6457E+01    1.6387E+01    7.5007E+01    5.1439E+01    1.4087E+01    4.3664E+00    1.6420E+01    1.5730E+01    1.2687E+01   
 5.7019E+01    4.8838E+01    5.4967E+01    1.9725E+01    1.6371E+01    1.6462E+01    7.5035E+01    5.1493E+01    1.4117E+01    4.3664E+00    1.6563E+01    1.5743E+01    1.2744E+01   
 5.8108E+01    4.8823E+01    5.4971E+01    1.9752E+01    1.6392E+01    1.6501E+01    7.5013E+01    5.1495E+01    1.4160E+01    4.3868E+00    1.6604E+01    1.5450E+01    1.2800E+01   
 5.9204E+01    4.8824E+01    5.4957E+01    1.9751E+01    1.6376E+01    1.6601E+01    7.4996E+01    5.1542E+01    1.4214E+01    4.3868E+00    1.6502E+01    1.5243E+01    1.2857E+01   
 6.0291E+01    4.8810E+01    5.4983E+01    1.9745E+01    1.6400E+01    1.6673E+01    7.4999E+01    5.1568E+01    1.4235E+01    4.4071E+00    1.6441E+01    1.5499E+01    1.2829E+01   
 6.1373E+01    4.8799E+01    5.4982E+01    1.9793E+01    1.6432E+01    1.6742E+01    7.4995E+01    5.1565E+01    1.4280E+01    4.4071E+00    1.6522E+01    1.5743E+01    1.2772E+01   
 6.2451E+01    4.8814E+01    5.4990E+01    1.9817E+01    1.6526E+01    1.6786E+01    7.4978E+01    5.1591E+01    1.4347E+01    4.4071E+00    1.6604E+01    1.5730E+01    1.2687E+01   
 6.3541E+01    4.8807E+01    5.5004E+01    1.9795E+01    1.6528E+01    1.6827E+01    7.4996E+01    5.1642E+01    1.4420E+01    4.4275E+00    1.6482E+01    1.5743E+01    1.2715E+01   
 6.4708E+01    4.8818E+01    5.5009E+01    1.9773E+01    1.6467E+01    1.6896E+01    7.5011E+01    5.1621E+01    1.4436E+01    4.4275E+00    1.6665E+01    1.5462E+01    1.2857E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 6.5804E+01    4.8809E+01    5.5010E+01    1.9778E+01    1.6600E+01    1.6960E+01    7.5036E+01    5.1625E+01    1.4503E+01    4.3868E+00    1.6482E+01    1.5438E+01    1.2715E+01   
 6.6893E+01    4.8782E+01    5.4998E+01    1.9780E+01    1.6517E+01    1.6970E+01    7.5006E+01    5.1624E+01    1.4520E+01    4.4275E+00    1.6584E+01    1.5608E+01    1.2829E+01   
 6.7981E+01    4.8774E+01    5.4985E+01    1.9689E+01    1.6612E+01    1.7007E+01    7.4985E+01    5.1639E+01    1.4580E+01    4.4275E+00    1.6543E+01    1.5279E+01    1.2744E+01   
 6.9086E+01    4.8757E+01    5.4967E+01    1.9650E+01    1.6626E+01    1.7074E+01    7.4975E+01    5.1670E+01    1.4642E+01    4.4275E+00    1.6563E+01    1.5316E+01    1.2687E+01   
 7.0161E+01    4.8743E+01    5.4974E+01    1.9609E+01    1.6611E+01    1.7107E+01    7.4961E+01    5.1682E+01    1.4703E+01    4.4683E+00    1.6563E+01    1.5255E+01    1.2744E+01   
 7.1231E+01    4.8735E+01    5.4974E+01    1.9616E+01    1.6611E+01    1.7156E+01    7.5002E+01    5.1717E+01    1.4761E+01    4.4479E+00    1.6522E+01    1.5487E+01    1.2772E+01   
 7.2322E+01    4.8730E+01    5.4989E+01    1.9614E+01    1.6605E+01    1.7232E+01    7.5024E+01    5.1765E+01    1.4811E+01    4.4479E+00    1.6563E+01    1.5462E+01    1.2744E+01   
 7.3400E+01    4.8742E+01    5.4981E+01    1.9611E+01    1.6640E+01    1.7234E+01    7.5066E+01    5.1765E+01    1.4828E+01    4.4683E+00    1.6543E+01    1.5828E+01    1.2772E+01   
 7.4481E+01    4.8743E+01    5.5009E+01    1.9654E+01    1.6658E+01    1.7253E+01    7.5038E+01    5.1760E+01    1.4844E+01    4.4479E+00    1.6624E+01    1.5791E+01    1.2772E+01   
 7.5559E+01    4.8755E+01    5.5039E+01    1.9676E+01    1.6672E+01    1.7252E+01    7.4978E+01    5.1784E+01    1.4842E+01    4.4886E+00    1.6543E+01    1.5523E+01    1.2800E+01   
 7.6640E+01    4.8794E+01    5.5060E+01    1.9687E+01    1.6690E+01    1.7273E+01    7.4980E+01    5.1784E+01    1.4884E+01    4.4479E+00    1.6584E+01    1.5316E+01    1.2800E+01   
 7.7721E+01    4.8762E+01    5.5056E+01    1.9748E+01    1.6680E+01    1.7276E+01    7.4929E+01    5.1786E+01    1.4908E+01    4.4886E+00    1.6563E+01    1.5328E+01    1.2744E+01   
 7.8800E+01    4.8776E+01    5.5065E+01    1.9800E+01    1.6665E+01    1.7269E+01    7.4894E+01    5.1797E+01    1.4924E+01    4.5090E+00    1.6563E+01    1.5304E+01    1.2772E+01   
 7.9880E+01    4.8770E+01    5.5053E+01    1.9832E+01    1.6600E+01    1.7270E+01    7.4870E+01    5.1836E+01    1.4949E+01    4.4886E+00    1.6604E+01    1.5669E+01    1.2829E+01   
 8.0961E+01    4.8771E+01    5.5056E+01    1.9897E+01    1.6717E+01    1.7234E+01    7.4905E+01    5.1841E+01    1.4986E+01    4.4683E+00    1.6543E+01    1.5828E+01    1.2715E+01   
 8.2041E+01    4.8792E+01    5.5079E+01    1.9838E+01    1.6720E+01    1.7225E+01    7.4937E+01    5.1869E+01    1.5032E+01    4.4683E+00    1.6563E+01    1.5267E+01    1.2772E+01   
 8.3127E+01    4.8788E+01    5.5080E+01    1.9764E+01    1.6774E+01    1.7172E+01    7.4939E+01    5.1895E+01    1.5067E+01    4.4886E+00    1.6604E+01    1.5523E+01    1.2687E+01   
 8.4223E+01    4.8792E+01    5.5072E+01    1.9747E+01    1.6858E+01    1.7078E+01    7.4931E+01    5.1892E+01    1.5064E+01    4.4886E+00    1.6645E+01    1.5767E+01    1.2800E+01   
 8.5320E+01    4.8791E+01    5.5084E+01    1.9759E+01    1.6712E+01    1.6965E+01    7.4915E+01    5.1932E+01    1.5109E+01    4.5090E+00    1.6604E+01    1.5316E+01    1.2772E+01   
 8.6409E+01    4.8784E+01    5.5073E+01    1.9736E+01    1.6789E+01    1.6883E+01    7.4868E+01    5.1907E+01    1.5128E+01    4.5294E+00    1.6584E+01    1.5426E+01    1.2772E+01   
 8.7497E+01    4.8775E+01    5.5072E+01    1.9692E+01    1.6770E+01    1.6742E+01    7.4828E+01    5.1927E+01    1.5146E+01    4.5090E+00    1.6584E+01    1.5279E+01    1.2829E+01   
 8.8577E+01    4.8779E+01    5.5054E+01    1.9693E+01    1.6750E+01    1.6558E+01    7.4823E+01    5.1912E+01    1.5150E+01    4.5294E+00    1.6563E+01    1.5389E+01    1.2744E+01   
 8.9658E+01    4.8756E+01    5.5059E+01    1.9671E+01    1.6693E+01    1.6462E+01    7.4865E+01    5.1920E+01    1.5188E+01    4.5294E+00    1.6645E+01    1.5645E+01    1.2800E+01   
 9.0738E+01    4.8776E+01    5.5059E+01    1.9763E+01    1.6795E+01    1.6154E+01    7.4847E+01    5.1906E+01    1.5202E+01    4.5090E+00    1.6624E+01    1.5706E+01    1.2744E+01   
 9.1817E+01    4.8752E+01    5.5060E+01    1.9769E+01    1.6826E+01    1.5796E+01    7.4847E+01    5.1897E+01    1.5192E+01    4.5498E+00    1.6584E+01    1.5560E+01    1.2772E+01   
 9.2906E+01    4.8781E+01    5.5084E+01    1.9778E+01    1.6841E+01    1.5314E+01    7.4824E+01    5.1862E+01    1.5197E+01    4.5090E+00    1.6502E+01    1.5852E+01    1.2800E+01   
 9.3987E+01    4.8756E+01    5.5072E+01    1.9733E+01    1.6879E+01    1.5073E+01    7.4827E+01    5.1882E+01    1.5218E+01    4.5090E+00    1.6543E+01    1.5816E+01    1.2772E+01   
 9.5067E+01    4.8732E+01    5.5074E+01    1.9715E+01    1.6829E+01    1.4679E+01    7.4828E+01    5.1850E+01    1.5201E+01    4.5090E+00    1.6563E+01    1.5816E+01    1.2829E+01   
 9.6146E+01    4.8736E+01    5.5078E+01    1.9699E+01    1.6862E+01    1.4405E+01    7.4808E+01    5.1830E+01    1.5197E+01    4.4886E+00    1.6584E+01    1.5645E+01    1.2744E+01   
 9.7226E+01    4.8728E+01    5.5091E+01    1.9705E+01    1.6831E+01    1.4137E+01    7.4788E+01    5.1743E+01    1.5159E+01    4.4683E+00    1.6522E+01    1.5377E+01    1.2687E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 9.8307E+01    4.8741E+01    5.5110E+01    1.9694E+01    1.6814E+01    1.4022E+01    7.4777E+01    5.1694E+01    1.5118E+01    4.5090E+00    1.6604E+01    1.5292E+01    1.2772E+01   
 9.9388E+01    4.8755E+01    5.5140E+01    1.9708E+01    1.6832E+01    1.3763E+01    7.4789E+01    5.1619E+01    1.5094E+01    4.5090E+00    1.6808E+01    1.5401E+01    1.2744E+01   
 1.0048E+02    4.8775E+01    5.5175E+01    1.9717E+01    1.6901E+01    1.3562E+01    7.4835E+01    5.1512E+01    1.5033E+01    4.4886E+00    1.6584E+01    1.5389E+01    1.2687E+01   
 1.0158E+02    4.8780E+01    5.5181E+01    1.9750E+01    1.6889E+01    1.3476E+01    7.4891E+01    5.1449E+01    1.4981E+01    4.4886E+00    1.6726E+01    1.5438E+01    1.2744E+01   
 1.0267E+02    4.8771E+01    5.5191E+01    1.9746E+01    1.6850E+01    1.3289E+01    7.4894E+01    5.1295E+01    1.4893E+01    4.4683E+00    1.6849E+01    1.5889E+01    1.2772E+01   
 1.0376E+02    4.8769E+01    5.5205E+01    1.9737E+01    1.6782E+01    1.3096E+01    7.4883E+01    5.1157E+01    1.4826E+01    4.4479E+00    1.6624E+01    1.5401E+01    1.2800E+01   
 1.0486E+02    4.8793E+01    5.5220E+01    1.9774E+01    1.6793E+01    1.2927E+01    7.4883E+01    5.0992E+01    1.4730E+01    4.4275E+00    1.6686E+01    1.5426E+01    1.2800E+01   
 1.0595E+02    4.8786E+01    5.5235E+01    1.9771E+01    1.6747E+01    1.2850E+01    7.4851E+01    5.0916E+01    1.4670E+01    4.4479E+00    1.6726E+01    1.5718E+01    1.2772E+01   
 1.0704E+02    4.8783E+01    5.5238E+01    1.9752E+01    1.6727E+01    1.2718E+01    7.4862E+01    5.0758E+01    1.4558E+01    4.4275E+00    1.6706E+01    1.5353E+01    1.2744E+01   
 1.0816E+02    4.8775E+01    5.5257E+01    1.9753E+01    1.6708E+01    1.2615E+01    7.4911E+01    5.0630E+01    1.4519E+01    4.4071E+00    1.6686E+01    1.5340E+01    1.2772E+01   
 1.0923E+02    4.8776E+01    5.5263E+01    1.9730E+01    1.6668E+01    1.2511E+01    7.4989E+01    5.0466E+01    1.4432E+01    4.4071E+00    1.6645E+01    1.5353E+01    1.2829E+01   
 1.1032E+02    4.8781E+01    5.5260E+01    1.9780E+01    1.6605E+01    1.2472E+01    7.5040E+01    5.0352E+01    1.4315E+01    4.3868E+00    1.6624E+01    1.5621E+01    1.2829E+01   
 1.1140E+02    4.8777E+01    5.5266E+01    1.9747E+01    1.6500E+01    1.2382E+01    7.5091E+01    5.0178E+01    1.4219E+01    4.4071E+00    1.6706E+01    1.5852E+01    1.2829E+01   
 1.1248E+02    4.8789E+01    5.5271E+01    1.9753E+01    1.6405E+01    1.2299E+01    7.5119E+01    4.9994E+01    1.4174E+01    4.3868E+00    1.6808E+01    1.5511E+01    1.2744E+01   
 1.1359E+02    4.8803E+01    5.5288E+01    1.9796E+01    1.6422E+01    1.2221E+01    7.5178E+01    4.9819E+01    1.4073E+01    4.3460E+00    1.6686E+01    1.5328E+01    1.2857E+01   
 1.1468E+02    4.8800E+01    5.5282E+01    1.9775E+01    1.6270E+01    1.2163E+01    7.5198E+01    4.9734E+01    1.3962E+01    4.3460E+00    1.6686E+01    1.5316E+01    1.2744E+01   
 1.1576E+02    4.8794E+01    5.5279E+01    1.9769E+01    1.6239E+01    1.2197E+01    7.5230E+01    4.9600E+01    1.3854E+01    4.3053E+00    1.6869E+01    1.5328E+01    1.2715E+01   
 1.1685E+02    4.8810E+01    5.5282E+01    1.9814E+01    1.6164E+01    1.2242E+01    7.5239E+01    4.9488E+01    1.3874E+01    4.2849E+00    1.6726E+01    1.5304E+01    1.2772E+01   
 1.1793E+02    4.8790E+01    5.5247E+01    1.9805E+01    1.6133E+01    1.2288E+01    7.5234E+01    4.9434E+01    1.3794E+01    4.3053E+00    1.6747E+01    1.5292E+01    1.2800E+01   
 1.1901E+02    4.8789E+01    5.5253E+01    1.9781E+01    1.6100E+01    1.2408E+01    7.5212E+01    4.9285E+01    1.3721E+01    4.2645E+00    1.6788E+01    1.5304E+01    1.2772E+01   
 1.2009E+02    4.8789E+01    5.5243E+01    1.9826E+01    1.5974E+01    1.2534E+01    7.5209E+01    4.9166E+01    1.3665E+01    4.2645E+00    1.6726E+01    1.5535E+01    1.2744E+01   
 1.2117E+02    4.8784E+01    5.5225E+01    1.9782E+01    1.5941E+01    1.2688E+01    7.5178E+01    4.9119E+01    1.3597E+01    4.2238E+00    1.6624E+01    1.5353E+01    1.2715E+01   
 1.2226E+02    4.8777E+01    5.5211E+01    1.9805E+01    1.6099E+01    1.2769E+01    7.5156E+01    4.9093E+01    1.3528E+01    4.2034E+00    1.6767E+01    1.5194E+01    1.2772E+01   
 1.2335E+02    4.8765E+01    5.5167E+01    1.9843E+01    1.5970E+01    1.2958E+01    7.5111E+01    4.9031E+01    1.3466E+01    4.2442E+00    1.6584E+01    1.5182E+01    1.2744E+01   
 1.2444E+02    4.8775E+01    5.5121E+01    1.9827E+01    1.6061E+01    1.3123E+01    7.5102E+01    4.9019E+01    1.3452E+01    4.2034E+00    1.6563E+01    1.5462E+01    1.2715E+01   
 1.2554E+02    4.8755E+01    5.5082E+01    1.9818E+01    1.6118E+01    1.3319E+01    7.5083E+01    4.9048E+01    1.3438E+01    4.1831E+00    1.6543E+01    1.5243E+01    1.2715E+01   
 1.2662E+02    4.8768E+01    5.5047E+01    1.9796E+01    1.6051E+01    1.3404E+01    7.5106E+01    4.9059E+01    1.3440E+01    4.2034E+00    1.6543E+01    1.5219E+01    1.2857E+01   
 1.2769E+02    4.8759E+01    5.5002E+01    1.9820E+01    1.5975E+01    1.3603E+01    7.5120E+01    4.9099E+01    1.3434E+01    4.2034E+00    1.6543E+01    1.5158E+01    1.2744E+01   
 1.2877E+02    4.8762E+01    5.4984E+01    1.9821E+01    1.6045E+01    1.3768E+01    7.5161E+01    4.9153E+01    1.3435E+01    4.2238E+00    1.6543E+01    1.5170E+01    1.2687E+01   
 1.2986E+02    4.8775E+01    5.4968E+01    1.9822E+01    1.5922E+01    1.3867E+01    7.5227E+01    4.9171E+01    1.3436E+01    4.2238E+00    1.6441E+01    1.5085E+01    1.2744E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.3094E+02    4.8748E+01    5.4918E+01    1.9822E+01    1.5903E+01    1.4056E+01    7.5270E+01    4.9272E+01    1.3475E+01    4.2034E+00    1.6522E+01    1.5170E+01    1.2715E+01   
 1.3203E+02    4.8752E+01    5.4890E+01    1.9812E+01    1.5896E+01    1.4221E+01    7.5303E+01    4.9393E+01    1.3477E+01    4.2034E+00    1.6482E+01    1.5316E+01    1.2744E+01   
 1.3312E+02    4.8764E+01    5.4869E+01    1.9829E+01    1.5963E+01    1.4392E+01    7.5375E+01    4.9482E+01    1.3478E+01    4.2034E+00    1.6584E+01    1.5316E+01    1.2772E+01   
 1.3421E+02    4.8776E+01    5.4870E+01    1.9789E+01    1.6164E+01    1.4448E+01    7.5444E+01    4.9556E+01    1.3533E+01    4.2442E+00    1.6563E+01    1.5145E+01    1.2829E+01   
 1.3529E+02    4.8774E+01    5.4858E+01    1.9832E+01    1.5949E+01    1.4618E+01    7.5458E+01    4.9635E+01    1.3546E+01    4.2442E+00    1.6461E+01    1.5267E+01    1.2829E+01   
 1.3637E+02    4.8777E+01    5.4846E+01    1.9839E+01    1.5918E+01    1.4735E+01    7.5459E+01    4.9788E+01    1.3546E+01    4.2442E+00    1.6339E+01    1.5608E+01    1.2715E+01   
