# Run number 13 on Tue May 21 10:34:32 2024
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 2.9941E+01    4.5668E+01    5.2625E+01    2.0354E+01    1.6267E+01    1.6233E+01    7.0434E+01    4.8920E+01    1.3968E+01    4.3664E+00    1.5625E+01    1.4682E+01    9.6979E+00   
 3.1029E+01    4.5675E+01    5.2625E+01    2.0768E+01    1.6313E+01    1.6281E+01    7.0461E+01    4.8926E+01    1.4018E+01    4.3460E+00    1.5543E+01    1.4670E+01    9.6979E+00   
 3.2123E+01    4.5676E+01    5.2643E+01    2.0954E+01    1.6278E+01    1.6326E+01    7.0491E+01    4.8950E+01    1.4029E+01    4.3664E+00    1.5482E+01    1.4695E+01    9.6979E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 3.3235E+01    4.5662E+01    5.2654E+01    2.1247E+01    1.6325E+01    1.6346E+01    7.0475E+01    4.8964E+01    1.4060E+01    4.3460E+00    1.5666E+01    1.4999E+01    9.6754E+00   
 3.4340E+01    4.5669E+01    5.2658E+01    2.1088E+01    1.6348E+01    1.6385E+01    7.0465E+01    4.8987E+01    1.4089E+01    4.3868E+00    1.5462E+01    1.4877E+01    9.6528E+00   
 3.5436E+01    4.5663E+01    5.2667E+01    2.0518E+01    1.6354E+01    1.6388E+01    7.0446E+01    4.8998E+01    1.4113E+01    4.3664E+00    1.5564E+01    1.5011E+01    9.6528E+00   
 3.6525E+01    4.5654E+01    5.2662E+01    1.9954E+01    1.6363E+01    1.6408E+01    7.0429E+01    4.9046E+01    1.4149E+01    4.3664E+00    1.5482E+01    1.4999E+01    9.6754E+00   
 3.7619E+01    4.5666E+01    5.2672E+01    1.9851E+01    1.6361E+01    1.6369E+01    7.0444E+01    4.9021E+01    1.4141E+01    4.3868E+00    1.5503E+01    1.4743E+01    9.6754E+00   
 3.8716E+01    4.5682E+01    5.2688E+01    1.9805E+01    1.6374E+01    1.6345E+01    7.0479E+01    4.9007E+01    1.4145E+01    4.3664E+00    1.5625E+01    1.4792E+01    9.6979E+00   
 3.9806E+01    4.5691E+01    5.2696E+01    2.0072E+01    1.6436E+01    1.6332E+01    7.0500E+01    4.9025E+01    1.4182E+01    4.3868E+00    1.5584E+01    1.5182E+01    9.6979E+00   
 4.0894E+01    4.5685E+01    5.2695E+01    2.0096E+01    1.6422E+01    1.6321E+01    7.0551E+01    4.9074E+01    1.4192E+01    4.3664E+00    1.5523E+01    1.5011E+01    9.6979E+00   
 4.1982E+01    4.5682E+01    5.2725E+01    2.0085E+01    1.6381E+01    1.6312E+01    7.0563E+01    4.9088E+01    1.4237E+01    4.3664E+00    1.5564E+01    1.4719E+01    9.6754E+00   
 4.3071E+01    4.5679E+01    5.2707E+01    2.0134E+01    1.6383E+01    1.6269E+01    7.0579E+01    4.9103E+01    1.4277E+01    4.3664E+00    1.5503E+01    1.5011E+01    9.6528E+00   
 4.4159E+01    4.5684E+01    5.2730E+01    2.0166E+01    1.6422E+01    1.6212E+01    7.0550E+01    4.9095E+01    1.4286E+01    4.3868E+00    1.5605E+01    1.5145E+01    9.6979E+00   
 4.5252E+01    4.5684E+01    5.2724E+01    2.0397E+01    1.6507E+01    1.6115E+01    7.0506E+01    4.9063E+01    1.4277E+01    4.3868E+00    1.5482E+01    1.4695E+01    9.6979E+00   
 4.6349E+01    4.5682E+01    5.2729E+01    2.0213E+01    1.6537E+01    1.6049E+01    7.0493E+01    4.9122E+01    1.4321E+01    4.3868E+00    1.5543E+01    1.5182E+01    9.6979E+00   
 4.7446E+01    4.5668E+01    5.2730E+01    2.0441E+01    1.6446E+01    1.5882E+01    7.0453E+01    4.9129E+01    1.4332E+01    4.4071E+00    1.5645E+01    1.4731E+01    9.6754E+00   
 4.8542E+01    4.5684E+01    5.2723E+01    2.1116E+01    1.6439E+01    1.5647E+01    7.0420E+01    4.9113E+01    1.4353E+01    4.4071E+00    1.5686E+01    1.5121E+01    9.6754E+00   
 4.9660E+01    4.5697E+01    5.2739E+01    2.1144E+01    1.6523E+01    1.5513E+01    7.0392E+01    4.9105E+01    1.4342E+01    4.4275E+00    1.5564E+01    1.4999E+01    9.7204E+00   
 5.0749E+01    4.5691E+01    5.2745E+01    2.1398E+01    1.6546E+01    1.5245E+01    7.0348E+01    4.9076E+01    1.4381E+01    4.4275E+00    1.5686E+01    1.4938E+01    9.6754E+00   
 5.1885E+01    4.5687E+01    5.2750E+01    2.0994E+01    1.6547E+01    1.4843E+01    7.0331E+01    4.9097E+01    1.4406E+01    4.4071E+00    1.5523E+01    1.5219E+01    9.6979E+00   
 5.2974E+01    4.5683E+01    5.2768E+01    2.0575E+01    1.6453E+01    1.4302E+01    7.0320E+01    4.9107E+01    1.4409E+01    4.3868E+00    1.5584E+01    1.4780E+01    9.6979E+00   
 5.4052E+01    4.5677E+01    5.2776E+01    2.0657E+01    1.6529E+01    1.4076E+01    7.0276E+01    4.9093E+01    1.4425E+01    4.4071E+00    1.5666E+01    1.5085E+01    9.6979E+00   
 5.5127E+01    4.5690E+01    5.2784E+01    2.0741E+01    1.6516E+01    1.3699E+01    7.0249E+01    4.9065E+01    1.4421E+01    4.4071E+00    1.5686E+01    1.4780E+01    9.6979E+00   
 5.6224E+01    4.5676E+01    5.2781E+01    2.0145E+01    1.6593E+01    1.3420E+01    7.0229E+01    4.9048E+01    1.4406E+01    4.4479E+00    1.5707E+01    1.4768E+01    9.6754E+00   
 5.7305E+01    4.5673E+01    5.2783E+01    2.0346E+01    1.6473E+01    1.3186E+01    7.0183E+01    4.8997E+01    1.4401E+01    4.3868E+00    1.5645E+01    1.5060E+01    9.6754E+00   
 5.8393E+01    4.5662E+01    5.2805E+01    2.0883E+01    1.6512E+01    1.3076E+01    7.0182E+01    4.8950E+01    1.4380E+01    4.4071E+00    1.5605E+01    1.5170E+01    9.7204E+00   
 5.9486E+01    4.5662E+01    5.2816E+01    2.0553E+01    1.6473E+01    1.2871E+01    7.0185E+01    4.8889E+01    1.4340E+01    4.3868E+00    1.5645E+01    1.4743E+01    9.7204E+00   
 6.0582E+01    4.5654E+01    5.2824E+01    2.0276E+01    1.6427E+01    1.2725E+01    7.0185E+01    4.8838E+01    1.4299E+01    4.3868E+00    1.5727E+01    1.4829E+01    9.7204E+00   
 6.1673E+01    4.5659E+01    5.2830E+01    2.0340E+01    1.6389E+01    1.2595E+01    7.0223E+01    4.8758E+01    1.4256E+01    4.3664E+00    1.5645E+01    1.4829E+01    9.6754E+00   
 6.2768E+01    4.5678E+01    5.2853E+01    2.0657E+01    1.6400E+01    1.2535E+01    7.0228E+01    4.8665E+01    1.4240E+01    4.3664E+00    1.5645E+01    1.5255E+01    9.6754E+00   
 6.3863E+01    4.5665E+01    5.2857E+01    2.1002E+01    1.6399E+01    1.2432E+01    7.0226E+01    4.8580E+01    1.4203E+01    4.3664E+00    1.5727E+01    1.4780E+01    9.6754E+00   
 6.4959E+01    4.5662E+01    5.2860E+01    2.1344E+01    1.6403E+01    1.2302E+01    7.0233E+01    4.8521E+01    1.4127E+01    4.3460E+00    1.5686E+01    1.4816E+01    9.6528E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 6.6042E+01    4.5673E+01    5.2877E+01    2.1659E+01    1.6403E+01    1.2235E+01    7.0293E+01    4.8426E+01    1.4108E+01    4.3460E+00    1.5645E+01    1.4841E+01    9.6302E+00   
 6.7136E+01    4.5655E+01    5.2877E+01    2.1659E+01    1.6371E+01    1.2202E+01    7.0294E+01    4.8356E+01    1.4059E+01    4.3460E+00    1.5707E+01    1.4768E+01    9.6754E+00   
 6.8225E+01    4.5648E+01    5.2877E+01    2.1536E+01    1.6306E+01    1.2105E+01    7.0328E+01    4.8289E+01    1.3976E+01    4.3460E+00    1.5768E+01    1.4756E+01    9.6979E+00   
 6.9305E+01    4.5660E+01    5.2895E+01    2.1516E+01    1.6335E+01    1.2057E+01    7.0329E+01    4.8177E+01    1.3938E+01    4.3257E+00    1.5768E+01    1.4829E+01    9.6754E+00   
 7.0386E+01    4.5678E+01    5.2888E+01    2.1579E+01    1.6293E+01    1.2039E+01    7.0405E+01    4.8067E+01    1.3907E+01    4.3053E+00    1.5666E+01    1.5170E+01    9.6754E+00   
 7.1474E+01    4.5677E+01    5.2911E+01    2.1332E+01    1.6283E+01    1.2033E+01    7.0457E+01    4.7966E+01    1.3869E+01    4.3053E+00    1.5666E+01    1.5011E+01    9.7204E+00   
 7.2568E+01    4.5677E+01    5.2879E+01    2.0744E+01    1.6224E+01    1.2061E+01    7.0504E+01    4.7920E+01    1.3827E+01    4.3257E+00    1.5625E+01    1.4987E+01    9.6979E+00   
 7.3664E+01    4.5680E+01    5.2892E+01    2.0469E+01    1.6161E+01    1.2152E+01    7.0499E+01    4.7825E+01    1.3837E+01    4.2849E+00    1.5645E+01    1.4853E+01    9.6979E+00   
 7.4761E+01    4.5663E+01    5.2876E+01    2.0752E+01    1.6044E+01    1.2210E+01    7.0551E+01    4.7721E+01    1.3833E+01    4.2849E+00    1.5788E+01    1.5109E+01    9.6979E+00   
 7.5857E+01    4.5673E+01    5.2891E+01    2.1032E+01    1.6102E+01    1.2338E+01    7.0576E+01    4.7639E+01    1.3785E+01    4.2849E+00    1.5747E+01    1.5036E+01    9.6754E+00   
 7.7000E+01    4.5671E+01    5.2869E+01    2.1503E+01    1.5956E+01    1.2489E+01    7.0607E+01    4.7610E+01    1.3723E+01    4.2645E+00    1.5564E+01    1.4743E+01    9.6754E+00   
 7.8097E+01    4.5669E+01    5.2852E+01    2.1772E+01    1.5978E+01    1.2676E+01    7.0683E+01    4.7575E+01    1.3672E+01    4.2645E+00    1.5707E+01    1.4999E+01    9.6754E+00   
 7.9201E+01    4.5646E+01    5.2814E+01    2.1476E+01    1.5945E+01    1.2752E+01    7.0745E+01    4.7509E+01    1.3647E+01    4.2442E+00    1.5666E+01    1.5048E+01    9.7204E+00   
 8.0284E+01    4.5649E+01    5.2806E+01    2.1355E+01    1.5899E+01    1.2944E+01    7.0820E+01    4.7499E+01    1.3620E+01    4.2442E+00    1.5584E+01    1.4829E+01    9.6754E+00   
 8.1372E+01    4.5649E+01    5.2782E+01    2.1215E+01    1.5846E+01    1.3141E+01    7.0852E+01    4.7478E+01    1.3611E+01    4.2442E+00    1.5605E+01    1.4829E+01    9.7204E+00   
 8.2459E+01    4.5646E+01    5.2774E+01    2.0695E+01    1.5878E+01    1.3334E+01    7.0918E+01    4.7488E+01    1.3588E+01    4.2442E+00    1.5605E+01    1.4999E+01    9.7204E+00   
 8.3547E+01    4.5657E+01    5.2773E+01    2.0622E+01    1.5970E+01    1.3426E+01    7.0927E+01    4.7497E+01    1.3629E+01    4.2442E+00    1.5564E+01    1.5121E+01    9.6754E+00   
 8.4642E+01    4.5661E+01    5.2764E+01    2.0319E+01    1.5955E+01    1.3614E+01    7.0955E+01    4.7533E+01    1.3587E+01    4.2442E+00    1.5543E+01    1.5121E+01    9.6754E+00   
 8.5732E+01    4.5665E+01    5.2746E+01    2.0641E+01    1.5888E+01    1.3811E+01    7.0956E+01    4.7573E+01    1.3609E+01    4.2442E+00    1.5645E+01    1.4756E+01    9.6754E+00   
 8.6811E+01    4.5649E+01    5.2712E+01    2.0581E+01    1.5924E+01    1.4003E+01    7.0924E+01    4.7601E+01    1.3595E+01    4.2238E+00    1.5645E+01    1.4646E+01    9.6979E+00   
 8.7892E+01    4.5629E+01    5.2685E+01    2.0740E+01    1.5847E+01    1.4077E+01    7.0914E+01    4.7677E+01    1.3575E+01    4.2442E+00    1.5605E+01    1.4646E+01    9.7204E+00   
 8.8973E+01    4.5639E+01    5.2662E+01    2.1211E+01    1.5908E+01    1.4246E+01    7.0888E+01    4.7732E+01    1.3556E+01    4.2645E+00    1.5523E+01    1.5011E+01    9.6754E+00   
 9.0061E+01    4.5687E+01    5.2690E+01    2.1053E+01    1.6016E+01    1.4398E+01    7.0895E+01    4.7794E+01    1.3593E+01    4.2442E+00    1.5564E+01    1.4695E+01    9.6528E+00   
 9.1148E+01    4.5686E+01    5.2671E+01    2.1246E+01    1.6025E+01    1.4472E+01    7.0842E+01    4.7890E+01    1.3578E+01    4.2645E+00    1.5625E+01    1.4707E+01    9.6528E+00   
 9.2236E+01    4.5684E+01    5.2655E+01    2.1215E+01    1.6019E+01    1.4654E+01    7.0822E+01    4.7957E+01    1.3627E+01    4.2442E+00    1.5503E+01    1.5085E+01    9.6528E+00   
 9.3325E+01    4.5679E+01    5.2660E+01    2.0794E+01    1.5995E+01    1.4783E+01    7.0847E+01    4.7987E+01    1.3652E+01    4.2645E+00    1.5584E+01    1.5024E+01    9.7204E+00   
 9.4420E+01    4.5645E+01    5.2629E+01    2.1261E+01    1.5961E+01    1.4918E+01    7.0806E+01    4.8067E+01    1.3677E+01    4.2645E+00    1.5462E+01    1.4622E+01    9.6754E+00   
 9.5515E+01    4.5663E+01    5.2631E+01    2.1261E+01    1.5965E+01    1.4981E+01    7.0819E+01    4.8166E+01    1.3686E+01    4.2849E+00    1.5482E+01    1.4634E+01    9.6302E+00   
 9.6605E+01    4.5668E+01    5.2630E+01    2.1632E+01    1.5955E+01    1.5086E+01    7.0848E+01    4.8251E+01    1.3667E+01    4.2442E+00    1.5503E+01    1.4634E+01    9.6754E+00   
 9.7686E+01    4.5663E+01    5.2625E+01    2.2015E+01    1.5984E+01    1.5215E+01    7.0864E+01    4.8282E+01    1.3714E+01    4.2645E+00    1.5523E+01    1.4780E+01    9.5619E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 9.8772E+01    4.5674E+01    5.2618E+01    2.2117E+01    1.6015E+01    1.5318E+01    7.0862E+01    4.8323E+01    1.3730E+01    4.2645E+00    1.5625E+01    1.4731E+01    9.6754E+00   
 9.9883E+01    4.5662E+01    5.2570E+01    2.2220E+01    1.6021E+01    1.5346E+01    7.0883E+01    4.8386E+01    1.3697E+01    4.2849E+00    1.5462E+01    1.4804E+01    9.6754E+00   
 1.0100E+02    4.5664E+01    5.2610E+01    2.1916E+01    1.6087E+01    1.5427E+01    7.0909E+01    4.8464E+01    1.3691E+01    4.2645E+00    1.5564E+01    1.4865E+01    9.6754E+00   
 1.0209E+02    4.5658E+01    5.2572E+01    2.1746E+01    1.6093E+01    1.5541E+01    7.0920E+01    4.8494E+01    1.3696E+01    4.3053E+00    1.5605E+01    1.4877E+01    9.6528E+00   
 1.0319E+02    4.5681E+01    5.2622E+01    2.0869E+01    1.6108E+01    1.5626E+01    7.0983E+01    4.8577E+01    1.3743E+01    4.3053E+00    1.5564E+01    1.5097E+01    9.6302E+00   
 1.0433E+02    4.5668E+01    5.2611E+01    2.1062E+01    1.6168E+01    1.5682E+01    7.1002E+01    4.8650E+01    1.3743E+01    4.3257E+00    1.5543E+01    1.4658E+01    9.6979E+00   
 1.0543E+02    4.5670E+01    5.2612E+01    2.0907E+01    1.6170E+01    1.5763E+01    7.1016E+01    4.8694E+01    1.3780E+01    4.3460E+00    1.5543E+01    1.5109E+01    9.6979E+00   
 1.0652E+02    4.5684E+01    5.2627E+01    2.1222E+01    1.6224E+01    1.5846E+01    7.1017E+01    4.8724E+01    1.3808E+01    4.3257E+00    1.5523E+01    1.4658E+01    9.6754E+00   
 1.0759E+02    4.5689E+01    5.2625E+01    2.0978E+01    1.6235E+01    1.5927E+01    7.1034E+01    4.8763E+01    1.3816E+01    4.3257E+00    1.5564E+01    1.4670E+01    9.6979E+00   
 1.0867E+02    4.5698E+01    5.2656E+01    2.0882E+01    1.6291E+01    1.5967E+01    7.1047E+01    4.8803E+01    1.3845E+01    4.3460E+00    1.5503E+01    1.5133E+01    9.6979E+00   
 1.0976E+02    4.5700E+01    5.2658E+01    2.0756E+01    1.6291E+01    1.6022E+01    7.1092E+01    4.8831E+01    1.3871E+01    4.3257E+00    1.5482E+01    1.4682E+01    9.6754E+00   
 1.1085E+02    4.5689E+01    5.2674E+01    2.0624E+01    1.6363E+01    1.6089E+01    7.1085E+01    4.8845E+01    1.3874E+01    4.3257E+00    1.5543E+01    1.4695E+01    9.6754E+00   
 1.1194E+02    4.5705E+01    5.2696E+01    2.1077E+01    1.6294E+01    1.6161E+01    7.1111E+01    4.8880E+01    1.3886E+01    4.3460E+00    1.5503E+01    1.5158E+01    9.6528E+00   
 1.1302E+02    4.5728E+01    5.2687E+01    2.0989E+01    1.6331E+01    1.6196E+01    7.1146E+01    4.8895E+01    1.3930E+01    4.3868E+00    1.5523E+01    1.4682E+01    9.6075E+00   
 1.1411E+02    4.5719E+01    5.2696E+01    2.1096E+01    1.6346E+01    1.6254E+01    7.1151E+01    4.8911E+01    1.3974E+01    4.3460E+00    1.5584E+01    1.4926E+01    9.6075E+00   
 1.1520E+02    4.5695E+01    5.2673E+01    2.1202E+01    1.6338E+01    1.6314E+01    7.1171E+01    4.8938E+01    1.4022E+01    4.3460E+00    1.5564E+01    1.5036E+01    9.6754E+00   
 1.1628E+02    4.5674E+01    5.2642E+01    2.1540E+01    1.6288E+01    1.6347E+01    7.1184E+01    4.8973E+01    1.4041E+01    4.3664E+00    1.5543E+01    1.5182E+01    9.6754E+00   
 1.1736E+02    4.5668E+01    5.2650E+01    2.1453E+01    1.6304E+01    1.6405E+01    7.1195E+01    4.9013E+01    1.4083E+01    4.3868E+00    1.5523E+01    1.5170E+01    9.6754E+00   
 1.1845E+02    4.5671E+01    5.2661E+01    2.1012E+01    1.6340E+01    1.6460E+01    7.1215E+01    4.9024E+01    1.4137E+01    4.3664E+00    1.5564E+01    1.5194E+01    9.6754E+00   
 1.1954E+02    4.5661E+01    5.2675E+01    2.1247E+01    1.6360E+01    1.6505E+01    7.1233E+01    4.9041E+01    1.4192E+01    4.3868E+00    1.5503E+01    1.5072E+01    9.6979E+00   
 1.2064E+02    4.5669E+01    5.2681E+01    2.1527E+01    1.6337E+01    1.6542E+01    7.1239E+01    4.9083E+01    1.4208E+01    4.4071E+00    1.5564E+01    1.5206E+01    9.6754E+00   
 1.2174E+02    4.5658E+01    5.2678E+01    2.1578E+01    1.6380E+01    1.6573E+01    7.1262E+01    4.9136E+01    1.4198E+01    4.4071E+00    1.5625E+01    1.4719E+01    9.6979E+00   
 1.2282E+02    4.5649E+01    5.2682E+01    2.1402E+01    1.6326E+01    1.6625E+01    7.1258E+01    4.9174E+01    1.4208E+01    4.4071E+00    1.5564E+01    1.4950E+01    9.6979E+00   
 1.2391E+02    4.5652E+01    5.2707E+01    2.1134E+01    1.6444E+01    1.6638E+01    7.1281E+01    4.9177E+01    1.4240E+01    4.4275E+00    1.5543E+01    1.4731E+01    9.6528E+00   
 1.2500E+02    4.5663E+01    5.2731E+01    2.0976E+01    1.6419E+01    1.6658E+01    7.1279E+01    4.9175E+01    1.4279E+01    4.4071E+00    1.5564E+01    1.5182E+01    9.6528E+00   
 1.2610E+02    4.5682E+01    5.2714E+01    2.1047E+01    1.6441E+01    1.6660E+01    7.1285E+01    4.9220E+01    1.4295E+01    4.4479E+00    1.5686E+01    1.4743E+01    9.6754E+00   
 1.2719E+02    4.5678E+01    5.2749E+01    2.1152E+01    1.6515E+01    1.6696E+01    7.1325E+01    4.9250E+01    1.4373E+01    4.4071E+00    1.5564E+01    1.5194E+01    9.7204E+00   
 1.2829E+02    4.5674E+01    5.2737E+01    2.1236E+01    1.6436E+01    1.6680E+01    7.1320E+01    4.9226E+01    1.4399E+01    4.4275E+00    1.5584E+01    1.4756E+01    9.6979E+00   
 1.2938E+02    4.5669E+01    5.2750E+01    2.1278E+01    1.6448E+01    1.6661E+01    7.1317E+01    4.9239E+01    1.4388E+01    4.4071E+00    1.5584E+01    1.5231E+01    9.7204E+00   
 1.3048E+02    4.5677E+01    5.2761E+01    2.1381E+01    1.6517E+01    1.6622E+01    7.1306E+01    4.9237E+01    1.4438E+01    4.4275E+00    1.5564E+01    1.4816E+01    9.6979E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.3162E+02    4.5678E+01    5.2778E+01    2.0921E+01    1.6528E+01    1.6606E+01    7.1301E+01    4.9229E+01    1.4472E+01    4.4275E+00    1.5625E+01    1.5194E+01    9.7204E+00   
 1.3270E+02    4.5692E+01    5.2771E+01    2.0730E+01    1.6561E+01    1.6584E+01    7.1323E+01    4.9276E+01    1.4515E+01    4.4275E+00    1.5666E+01    1.4768E+01    9.6979E+00   
 1.3380E+02    4.5684E+01    5.2791E+01    2.0552E+01    1.6532E+01    1.6573E+01    7.1326E+01    4.9263E+01    1.4534E+01    4.4479E+00    1.5605E+01    1.5206E+01    9.6754E+00   
 1.3488E+02    4.5694E+01    5.2784E+01    2.0163E+01    1.6576E+01    1.6497E+01    7.1335E+01    4.9307E+01    1.4557E+01    4.4275E+00    1.5686E+01    1.5243E+01    9.7204E+00   
 1.3598E+02    4.5679E+01    5.2790E+01    1.9953E+01    1.6598E+01    1.6405E+01    7.1325E+01    4.9328E+01    1.4597E+01    4.4275E+00    1.5564E+01    1.5231E+01    9.6302E+00   
 1.3707E+02    4.5697E+01    5.2808E+01    2.0112E+01    1.6597E+01    1.6317E+01    7.1300E+01    4.9304E+01    1.4578E+01    4.4479E+00    1.5625E+01    1.4841E+01    9.6754E+00   
