# Run number 02 on Tue May 21 09:13:58 2024
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.3457E+01    2.2493E+01    2.1654E+01    1.9063E+01    1.7622E+01    2.0056E+01    3.1273E+01    2.7235E+01    1.6484E+01    5.3548E+00    5.5398E+00    7.3529E+00    7.1296E+00   
 1.4561E+01    2.2491E+01    2.1666E+01    1.9126E+01    1.7600E+01    2.0060E+01    3.1209E+01    2.7195E+01    1.6504E+01    5.3752E+00    5.5602E+00    7.3529E+00    7.1906E+00   
 1.5656E+01    2.2519E+01    2.1704E+01    1.9117E+01    1.7609E+01    2.0109E+01    3.1201E+01    2.7167E+01    1.6544E+01    5.3956E+00    5.5398E+00    7.4506E+00    7.1296E+00   
 1.6752E+01    2.2483E+01    2.1711E+01    1.9083E+01    1.7596E+01    2.0123E+01    3.1157E+01    2.7144E+01    1.6552E+01    5.3752E+00    5.5194E+00    7.3284E+00    7.1602E+00   
 1.7849E+01    2.2486E+01    2.1744E+01    1.9108E+01    1.7589E+01    2.0109E+01    3.1094E+01    2.7104E+01    1.6554E+01    5.3956E+00    5.5602E+00    7.4506E+00    7.1296E+00   
 1.8945E+01    2.2468E+01    2.1752E+01    1.9106E+01    1.7674E+01    2.0149E+01    3.1080E+01    2.7089E+01    1.6625E+01    5.3752E+00    5.5602E+00    7.4017E+00    7.1296E+00   
 2.0040E+01    2.2477E+01    2.1748E+01    1.9110E+01    1.7704E+01    2.0154E+01    3.1042E+01    2.7050E+01    1.6628E+01    5.3956E+00    5.5602E+00    7.3162E+00    7.1906E+00   
 2.1134E+01    2.2439E+01    2.1763E+01    1.9012E+01    1.7739E+01    2.0198E+01    3.1017E+01    2.7016E+01    1.6664E+01    5.4160E+00    5.5398E+00    7.4384E+00    7.1602E+00   
 2.2211E+01    2.2424E+01    2.1780E+01    1.9110E+01    1.7883E+01    2.0224E+01    3.0995E+01    2.7001E+01    1.6698E+01    5.3956E+00    5.5602E+00    7.4506E+00    7.1602E+00   
 2.3306E+01    2.2444E+01    2.1804E+01    1.9258E+01    1.7849E+01    2.0234E+01    3.0949E+01    2.6979E+01    1.6715E+01    5.4160E+00    5.5806E+00    7.3406E+00    7.1296E+00   
 2.4401E+01    2.2428E+01    2.1804E+01    1.9283E+01    1.7799E+01    2.0258E+01    3.0930E+01    2.6963E+01    1.6719E+01    5.3752E+00    5.5602E+00    7.4750E+00    7.1906E+00   
 2.5497E+01    2.2417E+01    2.1806E+01    1.9348E+01    1.7821E+01    2.0280E+01    3.0897E+01    2.6940E+01    1.6769E+01    5.4160E+00    5.5806E+00    7.4261E+00    7.1602E+00   
 2.6635E+01    2.2418E+01    2.1797E+01    1.9372E+01    1.7822E+01    2.0279E+01    3.0859E+01    2.6885E+01    1.6781E+01    5.4160E+00    5.5398E+00    7.4750E+00    7.1602E+00   
 2.7722E+01    2.2396E+01    2.1795E+01    1.9404E+01    1.7807E+01    2.0328E+01    3.0825E+01    2.6884E+01    1.6807E+01    5.3752E+00    5.5602E+00    7.4017E+00    7.1296E+00   
 2.8826E+01    2.2404E+01    2.1796E+01    1.9472E+01    1.7803E+01    2.0343E+01    3.0827E+01    2.6858E+01    1.6857E+01    5.4363E+00    5.5398E+00    7.4384E+00    7.1906E+00   
 2.9901E+01    2.2399E+01    2.1819E+01    1.9409E+01    1.7832E+01    2.0345E+01    3.0774E+01    2.6838E+01    1.6854E+01    5.4160E+00    5.5806E+00    7.4384E+00    7.1296E+00   
 3.0986E+01    2.2373E+01    2.1823E+01    1.9353E+01    1.7873E+01    2.0373E+01    3.0760E+01    2.6817E+01    1.6895E+01    5.4363E+00    5.5602E+00    7.4750E+00    7.1602E+00   
 3.2077E+01    2.2350E+01    2.1815E+01    1.9266E+01    1.7985E+01    2.0388E+01    3.0720E+01    2.6807E+01    1.6910E+01    5.3956E+00    5.5806E+00    7.3651E+00    7.0990E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 3.3165E+01    2.2349E+01    2.1830E+01    1.9205E+01    1.8070E+01    2.0402E+01    3.0727E+01    2.6771E+01    1.6946E+01    5.4363E+00    5.5602E+00    7.3651E+00    7.1296E+00   
 3.4258E+01    2.2374E+01    2.1841E+01    1.9244E+01    1.8149E+01    2.0436E+01    3.0695E+01    2.6741E+01    1.6962E+01    5.4160E+00    5.5806E+00    7.4872E+00    7.1906E+00   
 3.5354E+01    2.2353E+01    2.1857E+01    1.9227E+01    1.8149E+01    2.0459E+01    3.0670E+01    2.6704E+01    1.6999E+01    5.4160E+00    5.6010E+00    7.4872E+00    7.1296E+00   
 3.6453E+01    2.2341E+01    2.1855E+01    1.9252E+01    1.8146E+01    2.0489E+01    3.0648E+01    2.6728E+01    1.7027E+01    5.3956E+00    5.5602E+00    7.3773E+00    7.1602E+00   
 3.7541E+01    2.2330E+01    2.1854E+01    1.9265E+01    1.8170E+01    2.0498E+01    3.0633E+01    2.6684E+01    1.7040E+01    5.4160E+00    5.5806E+00    7.3529E+00    7.1602E+00   
 3.8635E+01    2.2309E+01    2.1836E+01    1.9230E+01    1.8115E+01    2.0499E+01    3.0598E+01    2.6654E+01    1.7043E+01    5.4160E+00    5.6010E+00    7.3651E+00    7.0990E+00   
 3.9724E+01    2.2301E+01    2.1845E+01    1.9183E+01    1.8177E+01    2.0523E+01    3.0570E+01    2.6642E+01    1.7069E+01    5.4160E+00    5.5602E+00    7.3529E+00    7.1296E+00   
 4.0814E+01    2.2295E+01    2.1833E+01    1.9034E+01    1.8202E+01    2.0517E+01    3.0521E+01    2.6615E+01    1.7081E+01    5.4363E+00    5.5806E+00    7.4750E+00    7.1296E+00   
 4.1902E+01    2.2276E+01    2.1839E+01    1.9034E+01    1.8173E+01    2.0533E+01    3.0504E+01    2.6581E+01    1.7075E+01    5.4567E+00    5.5806E+00    7.3651E+00    7.1602E+00   
 4.2989E+01    2.2292E+01    2.1843E+01    1.9010E+01    1.8160E+01    2.0539E+01    3.0477E+01    2.6557E+01    1.7116E+01    5.4363E+00    5.6010E+00    7.3773E+00    7.1296E+00   
 4.4083E+01    2.2321E+01    2.1847E+01    1.9011E+01    1.8147E+01    2.0568E+01    3.0458E+01    2.6561E+01    1.7143E+01    5.4363E+00    5.5806E+00    7.4261E+00    7.1602E+00   
 4.5174E+01    2.2294E+01    2.1858E+01    1.8966E+01    1.8137E+01    2.0588E+01    3.0434E+01    2.6505E+01    1.7146E+01    5.4567E+00    5.5806E+00    7.3406E+00    7.1296E+00   
 4.6262E+01    2.2320E+01    2.1860E+01    1.9168E+01    1.8151E+01    2.0580E+01    3.0396E+01    2.6499E+01    1.7163E+01    5.4567E+00    5.5806E+00    7.4017E+00    7.1296E+00   
 4.7341E+01    2.2309E+01    2.1889E+01    1.9238E+01    1.8220E+01    2.0598E+01    3.0366E+01    2.6456E+01    1.7170E+01    5.4363E+00    5.6010E+00    7.4750E+00    7.1296E+00   
 4.8430E+01    2.2308E+01    2.1874E+01    1.9153E+01    1.8129E+01    2.0593E+01    3.0339E+01    2.6418E+01    1.7163E+01    5.4567E+00    5.5806E+00    7.4628E+00    7.1296E+00   
 4.9525E+01    2.2299E+01    2.1873E+01    1.9022E+01    1.8084E+01    2.0584E+01    3.0317E+01    2.6392E+01    1.7192E+01    5.4567E+00    5.5806E+00    7.3773E+00    7.1602E+00   
 5.0621E+01    2.2284E+01    2.1877E+01    1.9015E+01    1.8101E+01    2.0625E+01    3.0286E+01    2.6386E+01    1.7191E+01    5.4567E+00    5.6010E+00    7.4750E+00    7.1296E+00   
 5.1716E+01    2.2280E+01    2.1882E+01    1.9018E+01    1.8136E+01    2.0604E+01    3.0238E+01    2.6303E+01    1.7200E+01    5.4160E+00    5.6010E+00    7.3529E+00    7.0990E+00   
 5.2812E+01    2.2262E+01    2.1852E+01    1.9082E+01    1.8142E+01    2.0631E+01    3.0230E+01    2.6325E+01    1.7222E+01    5.4363E+00    5.6418E+00    7.4750E+00    7.1602E+00   
 5.3949E+01    2.2257E+01    2.1873E+01    1.9094E+01    1.8168E+01    2.0639E+01    3.0194E+01    2.6290E+01    1.7232E+01    5.4771E+00    5.6010E+00    7.3529E+00    7.1602E+00   
 5.5046E+01    2.2232E+01    2.1883E+01    1.9147E+01    1.8186E+01    2.0623E+01    3.0163E+01    2.6265E+01    1.7237E+01    5.4567E+00    5.6010E+00    7.4750E+00    7.1906E+00   
 5.6142E+01    2.2226E+01    2.1878E+01    1.9174E+01    1.8184E+01    2.0639E+01    3.0129E+01    2.6237E+01    1.7246E+01    5.4771E+00    5.6418E+00    7.4384E+00    7.1296E+00   
 5.7223E+01    2.2229E+01    2.1881E+01    1.9230E+01    1.8173E+01    2.0632E+01    3.0108E+01    2.6229E+01    1.7263E+01    5.4363E+00    5.6214E+00    7.4261E+00    7.1602E+00   
 5.8311E+01    2.2216E+01    2.1880E+01    1.9284E+01    1.8195E+01    2.0653E+01    3.0081E+01    2.6183E+01    1.7278E+01    5.4363E+00    5.6214E+00    7.3529E+00    7.1602E+00   
 5.9400E+01    2.2229E+01    2.1878E+01    1.9325E+01    1.8211E+01    2.0649E+01    3.0034E+01    2.6154E+01    1.7281E+01    5.4567E+00    5.6214E+00    7.4139E+00    7.1906E+00   
 6.0488E+01    2.2201E+01    2.1877E+01    1.9267E+01    1.8153E+01    2.0652E+01    2.9998E+01    2.6116E+01    1.7277E+01    5.4771E+00    5.6010E+00    7.4139E+00    7.1602E+00   
 6.1575E+01    2.2204E+01    2.1853E+01    1.9383E+01    1.8109E+01    2.0650E+01    2.9973E+01    2.6095E+01    1.7276E+01    5.4567E+00    5.6418E+00    7.3284E+00    7.0990E+00   
 6.2663E+01    2.2206E+01    2.1875E+01    1.9345E+01    1.8191E+01    2.0657E+01    2.9950E+01    2.6071E+01    1.7277E+01    5.4771E+00    5.6010E+00    7.4506E+00    7.1906E+00   
 6.3753E+01    2.2193E+01    2.1869E+01    1.9383E+01    1.8250E+01    2.0662E+01    2.9934E+01    2.6052E+01    1.7295E+01    5.4363E+00    5.6214E+00    7.4017E+00    7.1602E+00   
 6.4841E+01    2.2187E+01    2.1872E+01    1.9250E+01    1.8339E+01    2.0664E+01    2.9894E+01    2.6017E+01    1.7301E+01    5.4771E+00    5.6418E+00    7.3651E+00    7.0990E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 6.5934E+01    2.2188E+01    2.1876E+01    1.9160E+01    1.8331E+01    2.0664E+01    2.9847E+01    2.5974E+01    1.7314E+01    5.4974E+00    5.6418E+00    7.3651E+00    7.1602E+00   
 6.7024E+01    2.2166E+01    2.1861E+01    1.9079E+01    1.8363E+01    2.0683E+01    2.9817E+01    2.5940E+01    1.7304E+01    5.4363E+00    5.6418E+00    7.3773E+00    7.1602E+00   
 6.8119E+01    2.2175E+01    2.1869E+01    1.9008E+01    1.8366E+01    2.0670E+01    2.9779E+01    2.5892E+01    1.7325E+01    5.4771E+00    5.6418E+00    7.3651E+00    7.1602E+00   
 6.9207E+01    2.2167E+01    2.1851E+01    1.9106E+01    1.8340E+01    2.0691E+01    2.9766E+01    2.5895E+01    1.7345E+01    5.4771E+00    5.6214E+00    7.4017E+00    7.1906E+00   
 7.0295E+01    2.2170E+01    2.1877E+01    1.9348E+01    1.8358E+01    2.0707E+01    2.9755E+01    2.5888E+01    1.7372E+01    5.4974E+00    5.6418E+00    7.3284E+00    7.1296E+00   
 7.1383E+01    2.2168E+01    2.1854E+01    1.9388E+01    1.8319E+01    2.0725E+01    2.9729E+01    2.5872E+01    1.7376E+01    5.4974E+00    5.6418E+00    7.4139E+00    7.1906E+00   
 7.2464E+01    2.2156E+01    2.1850E+01    1.9500E+01    1.8323E+01    2.0739E+01    2.9723E+01    2.5842E+01    1.7402E+01    5.4974E+00    5.6418E+00    7.4139E+00    7.1602E+00   
 7.3552E+01    2.2160E+01    2.1865E+01    1.9448E+01    1.8296E+01    2.0734E+01    2.9704E+01    2.5828E+01    1.7401E+01    5.4567E+00    5.6418E+00    7.4017E+00    7.1602E+00   
 7.4639E+01    2.2145E+01    2.1851E+01    1.9258E+01    1.8258E+01    2.0752E+01    2.9678E+01    2.5803E+01    1.7417E+01    5.4974E+00    5.6214E+00    7.4261E+00    7.1296E+00   
 7.5727E+01    2.2146E+01    2.1854E+01    1.9209E+01    1.8351E+01    2.0747E+01    2.9630E+01    2.5783E+01    1.7428E+01    5.4974E+00    5.6214E+00    7.4628E+00    7.1906E+00   
 7.6840E+01    2.2145E+01    2.1848E+01    1.9082E+01    1.8348E+01    2.0767E+01    2.9598E+01    2.5752E+01    1.7434E+01    5.4974E+00    5.6418E+00    7.3895E+00    7.1602E+00   
 7.7937E+01    2.2142E+01    2.1848E+01    1.9051E+01    1.8363E+01    2.0764E+01    2.9588E+01    2.5724E+01    1.7429E+01    5.4974E+00    5.6622E+00    7.4628E+00    7.1296E+00   
 7.9026E+01    2.2141E+01    2.1851E+01    1.8994E+01    1.8412E+01    2.0764E+01    2.9556E+01    2.5699E+01    1.7439E+01    5.4974E+00    5.6214E+00    7.4628E+00    7.1296E+00   
 8.0128E+01    2.2115E+01    2.1849E+01    1.9041E+01    1.8571E+01    2.0780E+01    2.9537E+01    2.5684E+01    1.7468E+01    5.4771E+00    5.6418E+00    7.4628E+00    7.1602E+00   
 8.1271E+01    2.2118E+01    2.1834E+01    1.9058E+01    1.8635E+01    2.0805E+01    2.9541E+01    2.5694E+01    1.7506E+01    5.5178E+00    5.6418E+00    7.4628E+00    7.1906E+00   
 8.2353E+01    2.2117E+01    2.1838E+01    1.9022E+01    1.8595E+01    2.0845E+01    2.9526E+01    2.5672E+01    1.7535E+01    5.4974E+00    5.6418E+00    7.3284E+00    7.1602E+00   
 8.3449E+01    2.2079E+01    2.1814E+01    1.9007E+01    1.8546E+01    2.0846E+01    2.9511E+01    2.5668E+01    1.7541E+01    5.5178E+00    5.6214E+00    7.4017E+00    7.1296E+00   
 8.4522E+01    2.2096E+01    2.1825E+01    1.9102E+01    1.8553E+01    2.0855E+01    2.9484E+01    2.5651E+01    1.7542E+01    5.4771E+00    5.6622E+00    7.4139E+00    7.1906E+00   
 8.5604E+01    2.2074E+01    2.1829E+01    1.9104E+01    1.8565E+01    2.0875E+01    2.9449E+01    2.5629E+01    1.7540E+01    5.4771E+00    5.6622E+00    7.3773E+00    7.1296E+00   
 8.6692E+01    2.2101E+01    2.1821E+01    1.9077E+01    1.8640E+01    2.0876E+01    2.9454E+01    2.5601E+01    1.7581E+01    5.4771E+00    5.6418E+00    7.3651E+00    7.1602E+00   
 8.7763E+01    2.2105E+01    2.1829E+01    1.9122E+01    1.8663E+01    2.0902E+01    2.9438E+01    2.5580E+01    1.7598E+01    5.4771E+00    5.6622E+00    7.4506E+00    7.1602E+00   
 8.8851E+01    2.2118E+01    2.1825E+01    1.9188E+01    1.8703E+01    2.0913E+01    2.9419E+01    2.5563E+01    1.7614E+01    5.4974E+00    5.6622E+00    7.3406E+00    7.1296E+00   
 8.9939E+01    2.2100E+01    2.1814E+01    1.9253E+01    1.8839E+01    2.0956E+01    2.9412E+01    2.5592E+01    1.7632E+01    5.4974E+00    5.6622E+00    7.4261E+00    7.1296E+00   
 9.1028E+01    2.2111E+01    2.1842E+01    1.9207E+01    1.8872E+01    2.0945E+01    2.9390E+01    2.5537E+01    1.7651E+01    5.5178E+00    5.6418E+00    7.4506E+00    7.1906E+00   
 9.2116E+01    2.2105E+01    2.1833E+01    1.9178E+01    1.8800E+01    2.0952E+01    2.9371E+01    2.5511E+01    1.7644E+01    5.4974E+00    5.6622E+00    7.3284E+00    7.1602E+00   
 9.3203E+01    2.2117E+01    2.1823E+01    1.9230E+01    1.8643E+01    2.0950E+01    2.9346E+01    2.5521E+01    1.7664E+01    5.4974E+00    5.6622E+00    7.4750E+00    7.0990E+00   
 9.4291E+01    2.2095E+01    2.1820E+01    1.9204E+01    1.8603E+01    2.0950E+01    2.9320E+01    2.5479E+01    1.7666E+01    5.5382E+00    5.6418E+00    7.4261E+00    7.1296E+00   
 9.5380E+01    2.2092E+01    2.1832E+01    1.9385E+01    1.8570E+01    2.0953E+01    2.9280E+01    2.5450E+01    1.7664E+01    5.5178E+00    5.6622E+00    7.3406E+00    7.1296E+00   
 9.6469E+01    2.2100E+01    2.1820E+01    1.9397E+01    1.8687E+01    2.0961E+01    2.9258E+01    2.5429E+01    1.7668E+01    5.4974E+00    5.6418E+00    7.4750E+00    7.1602E+00   
 9.7556E+01    2.2068E+01    2.1828E+01    1.9390E+01    1.8682E+01    2.0982E+01    2.9247E+01    2.5428E+01    1.7692E+01    5.4974E+00    5.6622E+00    7.4384E+00    7.1296E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 9.8660E+01    2.2072E+01    2.1830E+01    1.9390E+01    1.8668E+01    2.0997E+01    2.9237E+01    2.5477E+01    1.7718E+01    5.4974E+00    5.6418E+00    7.4750E+00    7.1602E+00   
 9.9749E+01    2.2062E+01    2.1854E+01    1.9402E+01    1.8725E+01    2.1020E+01    2.9233E+01    2.5449E+01    1.7739E+01    5.4974E+00    5.6418E+00    7.3651E+00    7.1296E+00   
 1.0084E+02    2.2050E+01    2.1821E+01    1.9361E+01    1.8731E+01    2.1040E+01    2.9226E+01    2.5396E+01    1.7751E+01    5.5178E+00    5.6622E+00    7.4750E+00    7.1296E+00   
 1.0192E+02    2.2037E+01    2.1824E+01    1.9373E+01    1.8714E+01    2.1042E+01    2.9195E+01    2.5380E+01    1.7766E+01    5.4974E+00    5.6418E+00    7.3895E+00    7.1296E+00   
 1.0301E+02    2.2042E+01    2.1835E+01    1.9328E+01    1.8705E+01    2.1026E+01    2.9166E+01    2.5329E+01    1.7764E+01    5.5178E+00    5.6418E+00    1.4938E+01    7.1296E+00   
 1.0411E+02    2.2035E+01    2.1844E+01    1.9262E+01    1.8709E+01    2.1043E+01    2.9132E+01    2.5284E+01    1.7766E+01    5.5382E+00    5.6622E+00    1.4987E+01    7.1602E+00   
 1.0520E+02    2.2071E+01    2.1869E+01    1.9245E+01    1.8803E+01    2.1024E+01    2.9162E+01    2.5227E+01    1.7761E+01    5.1919E+00    6.2332E+00    8.4033E+00    7.1296E+00   
 1.0629E+02    2.2058E+01    2.1874E+01    1.9195E+01    1.8795E+01    2.1061E+01    2.9039E+01    2.5209E+01    1.7792E+01    4.8252E+00    6.5392E+00    9.1973E+00    7.0990E+00   
 1.0737E+02    2.2047E+01    2.1856E+01    1.9253E+01    1.8785E+01    2.1146E+01    2.6481E+01    2.5030E+01    1.7812E+01    4.6214E+00    6.6615E+00    9.3561E+00    7.1602E+00   
 1.0845E+02    2.2033E+01    2.1857E+01    1.9300E+01    1.8724E+01    2.1187E+01    2.5396E+01    2.4628E+01    1.7825E+01    4.5196E+00    6.6615E+00    9.1973E+00    7.1602E+00   
 1.0955E+02    2.2019E+01    2.1713E+01    1.9349E+01    1.8627E+01    2.1253E+01    2.5466E+01    2.4035E+01    1.7928E+01    4.4788E+00    6.6411E+00    9.2583E+00    7.0681E+00   
 1.1068E+02    2.2027E+01    2.1309E+01    1.9369E+01    1.8635E+01    2.1298E+01    2.5608E+01    2.3805E+01    1.8041E+01    4.4381E+00    6.8043E+00    9.2339E+00    7.1296E+00   
 1.1176E+02    2.2027E+01    2.1041E+01    1.9399E+01    1.8759E+01    2.1335E+01    2.6106E+01    2.3625E+01    1.8193E+01    4.4177E+00    6.8247E+00    9.2583E+00    7.0990E+00   
 1.1287E+02    2.2026E+01    2.0495E+01    1.9438E+01    1.8913E+01    2.1342E+01    2.6644E+01    2.3566E+01    1.8302E+01    4.3566E+00    6.8655E+00    9.3805E+00    7.0990E+00   
 1.1394E+02    2.1999E+01    1.9813E+01    1.9487E+01    1.8908E+01    2.1332E+01    2.7231E+01    2.3565E+01    1.8565E+01    4.3362E+00    6.9471E+00    9.2706E+00    7.0990E+00   
 1.1502E+02    2.1986E+01    1.9019E+01    1.9417E+01    1.8892E+01    2.1283E+01    2.7520E+01    2.3536E+01    1.8869E+01    4.2955E+00    6.9879E+00    9.4416E+00    7.0990E+00   
 1.1609E+02    2.1978E+01    1.8716E+01    1.9440E+01    1.8908E+01    2.1214E+01    2.8060E+01    2.3516E+01    1.9038E+01    4.2751E+00    7.0695E+00    9.3561E+00    7.1602E+00   
 1.1718E+02    2.1989E+01    1.8248E+01    1.9524E+01    1.8950E+01    2.1134E+01    2.8493E+01    2.3542E+01    1.9383E+01    4.2751E+00    7.1306E+00    9.4904E+00    7.1296E+00   
 1.1827E+02    2.2004E+01    1.7869E+01    1.9634E+01    1.8974E+01    2.1016E+01    2.8863E+01    2.3577E+01    1.9740E+01    4.2547E+00    7.1714E+00    9.5026E+00    7.0990E+00   
 1.1937E+02    2.2039E+01    1.7573E+01    1.9664E+01    1.8988E+01    2.0885E+01    2.9068E+01    2.3702E+01    1.9946E+01    4.2547E+00    7.2530E+00    9.4049E+00    7.0681E+00   
 1.2045E+02    2.2052E+01    1.7474E+01    1.9632E+01    1.8969E+01    2.0717E+01    2.9393E+01    2.3858E+01    2.0073E+01    4.2344E+00    7.3958E+00    9.4660E+00    7.1602E+00   
 1.2154E+02    2.2018E+01    1.7266E+01    1.9632E+01    1.8946E+01    2.0648E+01    2.9768E+01    2.4134E+01    2.0448E+01    4.2140E+00    7.3958E+00    9.5637E+00    7.1296E+00   
 1.2262E+02    2.2029E+01    1.7074E+01    1.9704E+01    1.8950E+01    2.0471E+01    2.9964E+01    2.4297E+01    2.0831E+01    4.2140E+00    7.5182E+00    9.6614E+00    7.1602E+00   
 1.2372E+02    2.1999E+01    1.6993E+01    1.9801E+01    1.8935E+01    2.0306E+01    3.0304E+01    2.4639E+01    2.1289E+01    4.1733E+00    7.5590E+00    9.4660E+00    7.0990E+00   
 1.2481E+02    2.2020E+01    1.6911E+01    1.9757E+01    1.8974E+01    2.0222E+01    3.0653E+01    2.4955E+01    2.1458E+01    4.1529E+00    7.5793E+00    9.4538E+00    7.0681E+00   
 1.2590E+02    2.2004E+01    1.6807E+01    1.9653E+01    1.8905E+01    2.0053E+01    3.1061E+01    2.5329E+01    2.1831E+01    4.1325E+00    7.6609E+00    9.4782E+00    7.0681E+00   
 1.2699E+02    2.2026E+01    1.6750E+01    1.9615E+01    1.8913E+01    1.9901E+01    3.1239E+01    2.5550E+01    2.2330E+01    4.1121E+00    7.7221E+00    9.6126E+00    7.1296E+00   
 1.2808E+02    2.2034E+01    1.6738E+01    1.9669E+01    1.8951E+01    1.9712E+01    3.1649E+01    2.5937E+01    2.2477E+01    4.1121E+00    7.8241E+00    9.5149E+00    7.0681E+00   
 1.2917E+02    2.2038E+01    1.6673E+01    1.9926E+01    1.8963E+01    1.9632E+01    3.2050E+01    2.6382E+01    2.2735E+01    4.1121E+00    7.9057E+00    9.5759E+00    7.0681E+00   
 1.3026E+02    2.2023E+01    1.6553E+01    1.9898E+01    1.8956E+01    1.9463E+01    3.2453E+01    2.6602E+01    2.3121E+01    4.1325E+00    8.0077E+00    9.4416E+00    7.0990E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.3135E+02    2.2027E+01    1.6391E+01    1.9801E+01    1.9000E+01    1.9607E+01    3.2330E+01    2.6983E+01    2.3372E+01    4.9270E+00    6.8655E+00    9.2828E+00    7.0372E+00   
 1.3245E+02    2.2002E+01    1.6307E+01    1.9718E+01    1.9082E+01    2.0236E+01    3.1089E+01    2.7059E+01    2.3290E+01    5.2326E+00    7.1918E+00    9.6981E+00    7.0990E+00   
 1.3354E+02    2.1995E+01    1.7061E+01    1.9716E+01    1.9070E+01    2.0486E+01    2.9310E+01    2.7008E+01    2.3491E+01    5.2937E+00    7.4162E+00    9.9546E+00    7.1296E+00   
 1.3462E+02    2.1968E+01    1.8989E+01    1.9678E+01    1.9025E+01    2.0724E+01    2.9296E+01    2.6957E+01    2.3236E+01    5.2937E+00    7.6609E+00    9.9057E+00    7.1602E+00   
 1.3571E+02    2.1949E+01    2.0620E+01    1.9661E+01    1.9033E+01    2.0643E+01    2.9492E+01    2.6885E+01    2.3081E+01    5.2326E+00    7.9057E+00    1.0016E+01    7.0990E+00   
 1.3680E+02    2.1942E+01    2.1408E+01    1.9668E+01    1.9006E+01    2.0449E+01    3.0120E+01    2.6810E+01    2.3117E+01    5.1715E+00    8.0077E+00    1.0126E+01    7.1296E+00   
