# Run number 10 on Tue May 21 10:12:11 2024
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.4511E+01    4.4125E+01    5.1672E+01    1.9698E+01    1.6051E+01    1.6235E+01    6.9272E+01    4.8003E+01    1.3793E+01    4.3257E+00    1.5156E+01    1.4500E+01    9.0216E+00   
 1.5606E+01    4.4119E+01    5.1687E+01    1.9736E+01    1.6036E+01    1.6248E+01    6.9284E+01    4.8070E+01    1.3847E+01    4.3053E+00    1.5217E+01    1.4938E+01    8.9974E+00   
 1.6710E+01    4.4134E+01    5.1702E+01    1.9381E+01    1.6063E+01    1.6223E+01    6.9264E+01    4.8069E+01    1.3858E+01    4.3257E+00    1.5136E+01    1.4950E+01    8.9974E+00   
 1.7797E+01    4.4117E+01    5.1689E+01    1.9444E+01    1.6049E+01    1.6184E+01    6.9247E+01    4.8065E+01    1.3858E+01    4.3460E+00    1.5197E+01    1.4926E+01    8.9731E+00   
 1.8885E+01    4.4124E+01    5.1699E+01    1.9751E+01    1.6083E+01    1.6140E+01    6.9244E+01    4.8054E+01    1.3890E+01    4.3257E+00    1.5176E+01    1.4487E+01    9.0216E+00   
 1.9966E+01    4.4120E+01    5.1704E+01    1.9973E+01    1.6036E+01    1.6050E+01    6.9226E+01    4.8030E+01    1.3892E+01    4.3460E+00    1.5176E+01    1.4756E+01    8.9488E+00   
 2.1056E+01    4.4111E+01    5.1699E+01    1.9866E+01    1.6090E+01    1.5943E+01    6.9215E+01    4.8042E+01    1.3907E+01    4.3460E+00    1.5278E+01    1.4792E+01    8.9731E+00   
 2.2150E+01    4.4126E+01    5.1708E+01    1.9785E+01    1.6090E+01    1.5789E+01    6.9242E+01    4.8049E+01    1.3933E+01    4.3460E+00    1.5156E+01    1.4695E+01    8.9731E+00   
 2.3238E+01    4.4117E+01    5.1696E+01    1.9758E+01    1.6132E+01    1.5712E+01    6.9286E+01    4.8024E+01    1.3936E+01    4.3460E+00    1.5237E+01    1.4524E+01    8.9731E+00   
 2.4327E+01    4.4133E+01    5.1702E+01    1.9884E+01    1.6146E+01    1.5527E+01    6.9304E+01    4.8062E+01    1.4007E+01    4.3664E+00    1.5217E+01    1.4707E+01    9.0216E+00   
 2.5423E+01    4.4127E+01    5.1702E+01    1.9845E+01    1.6151E+01    1.5329E+01    6.9318E+01    4.8085E+01    1.4029E+01    4.3460E+00    1.5197E+01    1.4548E+01    8.9974E+00   
 2.6520E+01    4.4147E+01    5.1723E+01    2.0185E+01    1.6125E+01    1.5104E+01    6.9338E+01    4.8082E+01    1.4030E+01    4.3868E+00    1.5136E+01    1.4963E+01    8.9731E+00   
 2.7606E+01    4.4147E+01    5.1737E+01    2.0055E+01    1.6221E+01    1.4964E+01    6.9354E+01    4.8089E+01    1.4064E+01    4.4071E+00    1.5299E+01    1.4634E+01    8.9731E+00   
 2.8751E+01    4.4150E+01    5.1740E+01    2.0074E+01    1.6224E+01    1.4600E+01    6.9369E+01    4.8075E+01    1.4056E+01    4.4071E+00    1.5237E+01    1.4987E+01    9.0216E+00   
 2.9832E+01    4.4139E+01    5.1751E+01    2.0102E+01    1.6200E+01    1.4220E+01    6.9363E+01    4.8060E+01    1.4069E+01    4.4071E+00    1.5197E+01    1.4585E+01    8.9488E+00   
 3.0912E+01    4.4149E+01    5.1754E+01    2.0032E+01    1.6208E+01    1.3787E+01    6.9350E+01    4.8062E+01    1.4086E+01    4.3664E+00    1.5217E+01    1.4938E+01    8.9731E+00   
 3.2003E+01    4.4140E+01    5.1775E+01    1.9945E+01    1.6258E+01    1.3587E+01    6.9294E+01    4.8054E+01    1.4072E+01    4.3664E+00    1.5258E+01    1.4719E+01    9.0216E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 3.3089E+01    4.4165E+01    5.1808E+01    1.9883E+01    1.6301E+01    1.3247E+01    6.9241E+01    4.8008E+01    1.4076E+01    4.3664E+00    1.5237E+01    1.4622E+01    8.9731E+00   
 3.4184E+01    4.4152E+01    5.1834E+01    1.9832E+01    1.6236E+01    1.2959E+01    6.9203E+01    4.7962E+01    1.4059E+01    4.3460E+00    1.5258E+01    1.4890E+01    8.9731E+00   
 3.5280E+01    4.4174E+01    5.1854E+01    1.9783E+01    1.6233E+01    1.2741E+01    6.9158E+01    4.7944E+01    1.3997E+01    4.3664E+00    1.5278E+01    1.4561E+01    8.9731E+00   
 3.6369E+01    4.4174E+01    5.1883E+01    1.9800E+01    1.6224E+01    1.2625E+01    6.9137E+01    4.7912E+01    1.3972E+01    4.3664E+00    1.5421E+01    1.5060E+01    8.9974E+00   
 3.7464E+01    4.4168E+01    5.1902E+01    1.9866E+01    1.6212E+01    1.2476E+01    6.9156E+01    4.7825E+01    1.3943E+01    4.3460E+00    1.5339E+01    1.4609E+01    8.9974E+00   
 3.8545E+01    4.4173E+01    5.1921E+01    1.9701E+01    1.6215E+01    1.2330E+01    6.9154E+01    4.7719E+01    1.3872E+01    4.3664E+00    1.5278E+01    1.4597E+01    8.9731E+00   
 3.9633E+01    4.4196E+01    5.1930E+01    1.9930E+01    1.6177E+01    1.2275E+01    6.9143E+01    4.7677E+01    1.3808E+01    4.3460E+00    1.5401E+01    1.4609E+01    8.9974E+00   
 4.0712E+01    4.4178E+01    5.1945E+01    1.9995E+01    1.6089E+01    1.2144E+01    6.9152E+01    4.7611E+01    1.3776E+01    4.3053E+00    1.5401E+01    1.4585E+01    8.9974E+00   
 4.1808E+01    4.4194E+01    5.1970E+01    1.9911E+01    1.6071E+01    1.2041E+01    6.9154E+01    4.7486E+01    1.3775E+01    4.3460E+00    1.5380E+01    1.4829E+01    8.9731E+00   
 4.2889E+01    4.4185E+01    5.1962E+01    1.9709E+01    1.6028E+01    1.1995E+01    6.9161E+01    4.7406E+01    1.3722E+01    4.3257E+00    1.5462E+01    1.4670E+01    8.9974E+00   
 4.3979E+01    4.4199E+01    5.1978E+01    1.9748E+01    1.6046E+01    1.1954E+01    6.9199E+01    4.7350E+01    1.3641E+01    4.2849E+00    1.5299E+01    1.4780E+01    8.9731E+00   
 4.5066E+01    4.4208E+01    5.1989E+01    1.9892E+01    1.5912E+01    1.1934E+01    6.9247E+01    4.7257E+01    1.3578E+01    4.2849E+00    1.5441E+01    1.4646E+01    8.9731E+00   
 4.6154E+01    4.4250E+01    5.2020E+01    1.9850E+01    1.6015E+01    1.1917E+01    6.9280E+01    4.7193E+01    1.3568E+01    4.2645E+00    1.5258E+01    1.4536E+01    8.9974E+00   
 4.7243E+01    4.4251E+01    5.2022E+01    1.9861E+01    1.5981E+01    1.1927E+01    6.9361E+01    4.7149E+01    1.3536E+01    4.2849E+00    1.5319E+01    1.4536E+01    8.9731E+00   
 4.8332E+01    4.4250E+01    5.2008E+01    1.9888E+01    1.5960E+01    1.1959E+01    6.9438E+01    4.7062E+01    1.3513E+01    4.2849E+00    1.5401E+01    1.4926E+01    8.9974E+00   
 4.9425E+01    4.4261E+01    5.2010E+01    1.9945E+01    1.5972E+01    1.2032E+01    6.9519E+01    4.6965E+01    1.3492E+01    4.2442E+00    1.5299E+01    1.4975E+01    8.9974E+00   
 5.0513E+01    4.4260E+01    5.1994E+01    2.0296E+01    1.5931E+01    1.2144E+01    6.9548E+01    4.6880E+01    1.3426E+01    4.2442E+00    1.5278E+01    1.4926E+01    8.9974E+00   
 5.1610E+01    4.4255E+01    5.2011E+01    2.0242E+01    1.5854E+01    1.2283E+01    6.9602E+01    4.6832E+01    1.3407E+01    4.2238E+00    1.5380E+01    1.4975E+01    8.9731E+00   
 5.2698E+01    4.4236E+01    5.1972E+01    2.0323E+01    1.5882E+01    1.2366E+01    6.9652E+01    4.6732E+01    1.3342E+01    4.2442E+00    1.5299E+01    1.4487E+01    8.9974E+00   
 5.3801E+01    4.4218E+01    5.1941E+01    2.0535E+01    1.5768E+01    1.2547E+01    6.9706E+01    4.6717E+01    1.3339E+01    4.2034E+00    1.5278E+01    1.4500E+01    9.0458E+00   
 5.4898E+01    4.4232E+01    5.1939E+01    2.0451E+01    1.5748E+01    1.2717E+01    6.9746E+01    4.6672E+01    1.3303E+01    4.2238E+00    1.5237E+01    1.4902E+01    9.0216E+00   
 5.5998E+01    4.4214E+01    5.1914E+01    2.0308E+01    1.5668E+01    1.2806E+01    6.9779E+01    4.6654E+01    1.3259E+01    4.2238E+00    1.5217E+01    1.4500E+01    8.9974E+00   
 5.7075E+01    4.4199E+01    5.1877E+01    2.0254E+01    1.5638E+01    1.2975E+01    6.9817E+01    4.6655E+01    1.3193E+01    4.2238E+00    1.5319E+01    1.4548E+01    9.0216E+00   
 5.8203E+01    4.4223E+01    5.1875E+01    2.0214E+01    1.5596E+01    1.3154E+01    6.9841E+01    4.6630E+01    1.3167E+01    4.2238E+00    1.5176E+01    1.4500E+01    8.9974E+00   
 5.9290E+01    4.4214E+01    5.1851E+01    2.0000E+01    1.5698E+01    1.3329E+01    6.9822E+01    4.6649E+01    1.3168E+01    4.2238E+00    1.5197E+01    1.4463E+01    8.9731E+00   
 6.0386E+01    4.4238E+01    5.1851E+01    1.9825E+01    1.5684E+01    1.3425E+01    6.9875E+01    4.6623E+01    1.3210E+01    4.2034E+00    1.5176E+01    1.4926E+01    8.9974E+00   
 6.1477E+01    4.4222E+01    5.1832E+01    1.9755E+01    1.5513E+01    1.3589E+01    6.9889E+01    4.6660E+01    1.3229E+01    4.2034E+00    1.5339E+01    1.4926E+01    8.9731E+00   
 6.2565E+01    4.4217E+01    5.1831E+01    1.9693E+01    1.5615E+01    1.3734E+01    6.9878E+01    4.6659E+01    1.3240E+01    4.2238E+00    1.5176E+01    1.4914E+01    8.9731E+00   
 6.3652E+01    4.4231E+01    5.1809E+01    1.9705E+01    1.5599E+01    1.3887E+01    6.9897E+01    4.6744E+01    1.3226E+01    4.2034E+00    1.5217E+01    1.4914E+01    9.0216E+00   
 6.4741E+01    4.4213E+01    5.1809E+01    1.9678E+01    1.5582E+01    1.3954E+01    6.9909E+01    4.6749E+01    1.3219E+01    4.2034E+00    1.5299E+01    1.4439E+01    8.9243E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 6.5836E+01    4.4231E+01    5.1791E+01    1.9697E+01    1.5614E+01    1.4097E+01    6.9907E+01    4.6784E+01    1.3217E+01    4.2238E+00    1.5136E+01    1.4427E+01    8.8998E+00   
 6.6924E+01    4.4212E+01    5.1765E+01    1.9789E+01    1.5642E+01    1.4238E+01    6.9918E+01    4.6827E+01    1.3244E+01    4.2034E+00    1.5339E+01    1.4451E+01    8.9488E+00   
 6.8011E+01    4.4221E+01    5.1747E+01    1.9735E+01    1.5705E+01    1.4377E+01    6.9953E+01    4.6882E+01    1.3284E+01    4.2034E+00    1.5156E+01    1.4427E+01    8.9243E+00   
 6.9099E+01    4.4219E+01    5.1735E+01    1.9774E+01    1.5678E+01    1.4434E+01    6.9974E+01    4.6989E+01    1.3317E+01    4.2238E+00    1.5217E+01    1.4463E+01    8.9488E+00   
 7.0188E+01    4.4204E+01    5.1718E+01    1.9836E+01    1.5729E+01    1.4596E+01    7.0003E+01    4.7057E+01    1.3343E+01    4.2442E+00    1.5237E+01    1.4914E+01    8.9731E+00   
 7.1278E+01    4.4232E+01    5.1738E+01    1.9898E+01    1.5703E+01    1.4708E+01    7.0030E+01    4.7178E+01    1.3361E+01    4.2238E+00    1.5136E+01    1.4865E+01    8.9731E+00   
 7.2365E+01    4.4229E+01    5.1734E+01    2.0059E+01    1.5790E+01    1.4783E+01    7.0015E+01    4.7175E+01    1.3373E+01    4.2238E+00    1.5237E+01    1.4877E+01    8.9974E+00   
 7.3454E+01    4.4234E+01    5.1735E+01    2.0022E+01    1.5815E+01    1.4846E+01    7.0034E+01    4.7290E+01    1.3393E+01    4.2442E+00    1.5115E+01    1.4877E+01    8.9731E+00   
 7.4543E+01    4.4233E+01    5.1735E+01    1.9895E+01    1.5818E+01    1.4933E+01    7.0053E+01    4.7360E+01    1.3396E+01    4.2442E+00    1.5197E+01    1.4890E+01    8.9488E+00   
 7.5631E+01    4.4246E+01    5.1742E+01    1.9795E+01    1.5891E+01    1.5026E+01    7.0062E+01    4.7457E+01    1.3419E+01    4.2442E+00    1.5237E+01    1.4731E+01    8.9974E+00   
 7.6722E+01    4.4259E+01    5.1731E+01    1.9737E+01    1.5899E+01    1.5094E+01    7.0083E+01    4.7483E+01    1.3427E+01    4.2442E+00    1.5156E+01    1.4451E+01    8.9974E+00   
 7.7790E+01    4.4262E+01    5.1730E+01    1.9746E+01    1.5837E+01    1.5179E+01    7.0082E+01    4.7545E+01    1.3437E+01    4.2238E+00    1.5176E+01    1.4890E+01    9.0216E+00   
 7.8886E+01    4.4256E+01    5.1745E+01    1.9820E+01    1.5914E+01    1.5248E+01    7.0086E+01    4.7600E+01    1.3426E+01    4.2442E+00    1.5197E+01    1.4914E+01    8.9731E+00   
 7.9974E+01    4.4263E+01    5.1741E+01    1.9757E+01    1.5872E+01    1.5318E+01    7.0089E+01    4.7674E+01    1.3446E+01    4.2442E+00    1.5115E+01    1.4487E+01    9.0216E+00   
 8.1063E+01    4.4261E+01    5.1741E+01    1.9751E+01    1.5923E+01    1.5379E+01    7.0114E+01    4.7713E+01    1.3483E+01    4.2442E+00    1.5176E+01    1.4658E+01    8.9731E+00   
 8.2157E+01    4.4258E+01    5.1752E+01    1.9713E+01    1.6000E+01    1.5458E+01    7.0113E+01    4.7764E+01    1.3486E+01    4.2645E+00    1.5176E+01    1.4890E+01    8.9974E+00   
 8.3278E+01    4.4265E+01    5.1754E+01    1.9771E+01    1.6018E+01    1.5559E+01    7.0115E+01    4.7826E+01    1.3499E+01    4.2442E+00    1.5156E+01    1.4938E+01    9.0216E+00   
 8.4374E+01    4.4255E+01    5.1752E+01    1.9784E+01    1.5982E+01    1.5668E+01    7.0112E+01    4.7902E+01    1.3514E+01    4.2849E+00    1.5176E+01    1.4463E+01    8.9731E+00   
 8.5487E+01    4.4262E+01    5.1792E+01    2.0018E+01    1.6096E+01    1.5651E+01    7.0113E+01    4.7904E+01    1.3467E+01    4.3053E+00    1.5217E+01    1.4926E+01    8.9731E+00   
 8.6567E+01    4.4307E+01    5.1806E+01    2.0098E+01    1.6053E+01    1.5732E+01    7.0100E+01    4.7943E+01    1.3476E+01    4.2849E+00    1.5339E+01    1.4731E+01    8.9974E+00   
 8.7647E+01    4.4313E+01    5.1819E+01    2.0053E+01    1.6085E+01    1.5803E+01    7.0098E+01    4.7950E+01    1.3474E+01    4.3053E+00    1.5278E+01    1.4524E+01    9.0216E+00   
 8.8727E+01    4.4323E+01    5.1820E+01    2.0137E+01    1.6169E+01    1.5884E+01    7.0126E+01    4.7989E+01    1.3519E+01    4.3257E+00    1.5156E+01    1.4500E+01    8.9488E+00   
 8.9815E+01    4.4306E+01    5.1825E+01    2.0168E+01    1.6129E+01    1.5951E+01    7.0139E+01    4.8055E+01    1.3560E+01    4.3257E+00    1.5237E+01    1.4500E+01    8.9731E+00   
 9.0904E+01    4.4312E+01    5.1831E+01    2.0215E+01    1.6143E+01    1.6009E+01    7.0141E+01    4.8090E+01    1.3577E+01    4.3053E+00    1.5237E+01    1.4500E+01    8.9731E+00   
 9.1992E+01    4.4310E+01    5.1817E+01    2.0132E+01    1.6154E+01    1.6063E+01    7.0153E+01    4.8116E+01    1.3598E+01    4.3053E+00    1.5237E+01    1.4500E+01    9.0216E+00   
 9.3079E+01    4.4305E+01    5.1829E+01    1.9908E+01    1.6112E+01    1.6088E+01    7.0180E+01    4.8135E+01    1.3600E+01    4.3257E+00    1.5339E+01    1.4512E+01    8.9731E+00   
 9.4167E+01    4.4322E+01    5.1834E+01    1.9743E+01    1.6135E+01    1.6135E+01    7.0171E+01    4.8133E+01    1.3656E+01    4.3053E+00    1.5217E+01    1.4609E+01    8.8753E+00   
 9.5256E+01    4.4274E+01    5.1821E+01    1.9700E+01    1.6175E+01    1.6232E+01    7.0215E+01    4.8195E+01    1.3703E+01    4.3257E+00    1.5319E+01    1.4695E+01    8.9731E+00   
 9.6344E+01    4.4287E+01    5.1819E+01    1.9746E+01    1.6101E+01    1.6289E+01    7.0234E+01    4.8219E+01    1.3750E+01    4.3257E+00    1.5156E+01    1.4646E+01    8.9974E+00   
 9.7432E+01    4.4268E+01    5.1826E+01    1.9821E+01    1.6120E+01    1.6317E+01    7.0241E+01    4.8250E+01    1.3791E+01    4.3257E+00    1.5258E+01    1.4756E+01    8.9731E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 9.8520E+01    4.4286E+01    5.1838E+01    1.9933E+01    1.6143E+01    1.6371E+01    7.0260E+01    4.8330E+01    1.3823E+01    4.3664E+00    1.5339E+01    1.4536E+01    8.9731E+00   
 9.9615E+01    4.4317E+01    5.1866E+01    1.9988E+01    1.6171E+01    1.6405E+01    7.0282E+01    4.8360E+01    1.3854E+01    4.3257E+00    1.5237E+01    1.4987E+01    9.0216E+00   
 1.0070E+02    4.4343E+01    5.1871E+01    1.9965E+01    1.6193E+01    1.6441E+01    7.0266E+01    4.8370E+01    1.3897E+01    4.3664E+00    1.5339E+01    1.5011E+01    9.0216E+00   
 1.0178E+02    4.4333E+01    5.1871E+01    1.9847E+01    1.6255E+01    1.6465E+01    7.0292E+01    4.8383E+01    1.3924E+01    4.3460E+00    1.5237E+01    1.4573E+01    8.9974E+00   
 1.0289E+02    4.4328E+01    5.1888E+01    1.9942E+01    1.6206E+01    1.6502E+01    7.0287E+01    4.8395E+01    1.3962E+01    4.3460E+00    1.5360E+01    1.4792E+01    8.9731E+00   
 1.0398E+02    4.4320E+01    5.1873E+01    1.9970E+01    1.6217E+01    1.6542E+01    7.0307E+01    4.8416E+01    1.3994E+01    4.3664E+00    1.5339E+01    1.4609E+01    8.9974E+00   
 1.0507E+02    4.4315E+01    5.1872E+01    2.0184E+01    1.6234E+01    1.6564E+01    7.0311E+01    4.8420E+01    1.4042E+01    4.3664E+00    1.5197E+01    1.4804E+01    8.9731E+00   
 1.0617E+02    4.4322E+01    5.1894E+01    2.0200E+01    1.6199E+01    1.6622E+01    7.0332E+01    4.8454E+01    1.4073E+01    4.3664E+00    1.5237E+01    1.4536E+01    8.9974E+00   
 1.0726E+02    4.4315E+01    5.1908E+01    1.9995E+01    1.6222E+01    1.6633E+01    7.0307E+01    4.8488E+01    1.4069E+01    4.3664E+00    1.5360E+01    1.5024E+01    8.9731E+00   
 1.0835E+02    4.4327E+01    5.1921E+01    1.9966E+01    1.6259E+01    1.6643E+01    7.0277E+01    4.8493E+01    1.4109E+01    4.3868E+00    1.5339E+01    1.4926E+01    8.9974E+00   
 1.0945E+02    4.4298E+01    5.1896E+01    1.9858E+01    1.6305E+01    1.6640E+01    7.0262E+01    4.8516E+01    1.4134E+01    4.4071E+00    1.5217E+01    1.5036E+01    9.0216E+00   
 1.1054E+02    4.4293E+01    5.1924E+01    1.9776E+01    1.6277E+01    1.6615E+01    7.0252E+01    4.8506E+01    1.4159E+01    4.3868E+00    1.5360E+01    1.4646E+01    8.9488E+00   
 1.1162E+02    4.4296E+01    5.1920E+01    1.9758E+01    1.6275E+01    1.6602E+01    7.0250E+01    4.8491E+01    1.4151E+01    4.3868E+00    1.5258E+01    1.5048E+01    8.9731E+00   
 1.1271E+02    4.4298E+01    5.1916E+01    1.9764E+01    1.6343E+01    1.6549E+01    7.0253E+01    4.8541E+01    1.4212E+01    4.3868E+00    1.5278E+01    1.5024E+01    8.9731E+00   
 1.1381E+02    4.4286E+01    5.1940E+01    2.0205E+01    1.6272E+01    1.6531E+01    7.0271E+01    4.8558E+01    1.4246E+01    4.3664E+00    1.5258E+01    1.4829E+01    8.9731E+00   
 1.1494E+02    4.4308E+01    5.1936E+01    2.0449E+01    1.6314E+01    1.6416E+01    7.0291E+01    4.8572E+01    1.4303E+01    4.3664E+00    1.5380E+01    1.4853E+01    8.9974E+00   
 1.1603E+02    4.4298E+01    5.1938E+01    2.0014E+01    1.6375E+01    1.6266E+01    7.0285E+01    4.8571E+01    1.4295E+01    4.3868E+00    1.5380E+01    1.5036E+01    8.9974E+00   
 1.1712E+02    4.4311E+01    5.1932E+01    1.9971E+01    1.6410E+01    1.6057E+01    7.0308E+01    4.8636E+01    1.4349E+01    4.3868E+00    1.5360E+01    1.4877E+01    8.9731E+00   
 1.1819E+02    4.4310E+01    5.1933E+01    2.0177E+01    1.6363E+01    1.5914E+01    7.0300E+01    4.8613E+01    1.4375E+01    4.3868E+00    1.5258E+01    1.4975E+01    8.9731E+00   
 1.1928E+02    4.4313E+01    5.1921E+01    2.0369E+01    1.6403E+01    1.5661E+01    7.0306E+01    4.8626E+01    1.4425E+01    4.4071E+00    1.5319E+01    1.4719E+01    8.9974E+00   
 1.2036E+02    4.4320E+01    5.1945E+01    1.9986E+01    1.6385E+01    1.5343E+01    7.0293E+01    4.8616E+01    1.4459E+01    4.4479E+00    1.5278E+01    1.4634E+01    9.0216E+00   
 1.2145E+02    4.4309E+01    5.1942E+01    1.9832E+01    1.6397E+01    1.4867E+01    7.0262E+01    4.8639E+01    1.4475E+01    4.4071E+00    1.5401E+01    1.4646E+01    9.0216E+00   
 1.2254E+02    4.4311E+01    5.1966E+01    1.9845E+01    1.6464E+01    1.4558E+01    7.0218E+01    4.8633E+01    1.4483E+01    4.4275E+00    1.5319E+01    1.4609E+01    9.0216E+00   
 1.2363E+02    4.4325E+01    5.1982E+01    1.9915E+01    1.6479E+01    1.4066E+01    7.0179E+01    4.8570E+01    1.4464E+01    4.4071E+00    1.5441E+01    1.4634E+01    8.9488E+00   
 1.2472E+02    4.4330E+01    5.2000E+01    1.9716E+01    1.6457E+01    1.3705E+01    7.0145E+01    4.8536E+01    1.4449E+01    4.4071E+00    1.5299E+01    1.4707E+01    8.9731E+00   
 1.2580E+02    4.4331E+01    5.1996E+01    1.9873E+01    1.6481E+01    1.3572E+01    7.0103E+01    4.8498E+01    1.4432E+01    4.4071E+00    1.5319E+01    1.4622E+01    8.9731E+00   
 1.2690E+02    4.4314E+01    5.2031E+01    2.0174E+01    1.6359E+01    1.3315E+01    7.0041E+01    4.8458E+01    1.4407E+01    4.3868E+00    1.5421E+01    1.4646E+01    9.0216E+00   
 1.2799E+02    4.4327E+01    5.2054E+01    2.0294E+01    1.6347E+01    1.3086E+01    6.9993E+01    4.8412E+01    1.4382E+01    4.4071E+00    1.5380E+01    1.4816E+01    8.9974E+00   
 1.2908E+02    4.4311E+01    5.2064E+01    2.0043E+01    1.6351E+01    1.2899E+01    6.9943E+01    4.8328E+01    1.4351E+01    4.4071E+00    1.5401E+01    1.4963E+01    8.9974E+00   
 1.3017E+02    4.4314E+01    5.2079E+01    2.0082E+01    1.6341E+01    1.2814E+01    6.9848E+01    4.8269E+01    1.4296E+01    4.4071E+00    1.5503E+01    1.4938E+01    8.9974E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.3125E+02    4.4293E+01    5.2102E+01    1.9959E+01    1.6315E+01    1.2675E+01    6.9814E+01    4.8195E+01    1.4243E+01    4.4071E+00    1.5380E+01    1.5048E+01    8.9731E+00   
 1.3234E+02    4.4300E+01    5.2124E+01    1.9874E+01    1.6270E+01    1.2493E+01    6.9773E+01    4.8089E+01    1.4195E+01    4.3868E+00    1.5482E+01    1.5060E+01    8.9731E+00   
 1.3343E+02    4.4275E+01    5.2123E+01    1.9634E+01    1.6209E+01    1.2364E+01    6.9800E+01    4.7973E+01    1.4119E+01    4.3868E+00    1.5360E+01    1.4926E+01    8.9974E+00   
 1.3452E+02    4.4268E+01    5.2133E+01    1.9553E+01    1.6167E+01    1.2301E+01    6.9830E+01    4.7929E+01    1.4066E+01    4.3460E+00    1.5441E+01    1.4634E+01    9.0216E+00   
 1.3561E+02    4.4277E+01    5.2129E+01    1.9515E+01    1.6196E+01    1.2219E+01    6.9871E+01    4.7826E+01    1.4000E+01    4.3460E+00    1.5401E+01    1.4622E+01    8.9974E+00   
 1.3671E+02    4.4292E+01    5.2129E+01    1.9708E+01    1.6145E+01    1.2183E+01    6.9925E+01    4.7741E+01    1.3993E+01    4.3460E+00    1.5523E+01    1.4719E+01    8.9974E+00   
