# Run number 07 on Tue May 21 09:48:13 2024
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 4.9490E+01    3.9045E+01    4.8390E+01    1.9572E+01    1.5655E+01    1.6320E+01    6.4567E+01    4.4909E+01    1.3751E+01    4.2849E+00    1.4055E+01    1.3842E+01    7.2511E+00   
 5.0578E+01    3.9046E+01    4.8408E+01    1.9708E+01    1.5625E+01    1.6317E+01    6.4594E+01    4.4922E+01    1.3786E+01    4.2849E+00    1.4075E+01    1.3951E+01    7.2811E+00   
 5.1673E+01    3.9038E+01    4.8442E+01    1.9922E+01    1.5672E+01    1.6319E+01    6.4606E+01    4.4928E+01    1.3780E+01    4.3053E+00    1.3973E+01    1.4073E+01    7.2811E+00   
 5.2761E+01    3.9035E+01    4.8464E+01    1.9902E+01    1.5649E+01    1.6313E+01    6.4601E+01    4.4953E+01    1.3822E+01    4.3053E+00    1.4034E+01    1.3988E+01    7.2511E+00   
 5.3850E+01    3.9055E+01    4.8476E+01    1.9923E+01    1.5706E+01    1.6324E+01    6.4587E+01    4.4993E+01    1.3850E+01    4.2849E+00    1.4055E+01    1.4268E+01    7.1906E+00   
 5.4947E+01    3.9047E+01    4.8487E+01    2.0051E+01    1.5694E+01    1.6329E+01    6.4604E+01    4.5054E+01    1.3910E+01    4.3053E+00    1.4116E+01    1.4158E+01    7.2511E+00   
 5.6075E+01    3.9075E+01    4.8517E+01    2.0068E+01    1.5749E+01    1.6286E+01    6.4572E+01    4.5054E+01    1.3929E+01    4.2849E+00    1.4034E+01    1.3964E+01    7.2811E+00   
 5.7162E+01    3.9079E+01    4.8501E+01    1.9684E+01    1.5746E+01    1.6237E+01    6.4564E+01    4.5077E+01    1.3910E+01    4.2849E+00    1.4075E+01    1.4256E+01    7.2811E+00   
 5.8274E+01    3.9097E+01    4.8501E+01    1.9682E+01    1.5746E+01    1.6231E+01    6.4564E+01    4.5080E+01    1.3919E+01    4.2849E+00    1.3973E+01    1.3854E+01    7.2209E+00   
 5.9355E+01    3.9093E+01    4.8504E+01    1.9899E+01    1.5782E+01    1.6154E+01    6.4574E+01    4.5123E+01    1.3975E+01    4.3053E+00    1.4055E+01    1.3878E+01    7.2511E+00   
 6.0443E+01    3.9111E+01    4.8505E+01    1.9925E+01    1.5778E+01    1.6076E+01    6.4554E+01    4.5134E+01    1.3974E+01    4.3053E+00    1.4116E+01    1.3890E+01    7.2811E+00   
 6.1532E+01    3.9097E+01    4.8514E+01    1.9908E+01    1.5815E+01    1.5982E+01    6.4560E+01    4.5163E+01    1.4004E+01    4.3053E+00    1.4055E+01    1.3866E+01    7.2811E+00   
 6.2620E+01    3.9098E+01    4.8541E+01    2.0045E+01    1.5879E+01    1.5935E+01    6.4566E+01    4.5172E+01    1.4039E+01    4.3257E+00    1.4177E+01    1.4134E+01    7.2811E+00   
 6.3707E+01    3.9094E+01    4.8543E+01    1.9820E+01    1.5818E+01    1.5805E+01    6.4597E+01    4.5181E+01    1.4064E+01    4.3460E+00    1.4014E+01    1.4232E+01    7.2209E+00   
 6.4796E+01    3.9099E+01    4.8543E+01    1.9786E+01    1.5814E+01    1.5651E+01    6.4628E+01    4.5216E+01    1.4063E+01    4.3460E+00    1.4095E+01    1.4219E+01    7.3110E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 6.5885E+01    3.9112E+01    4.8580E+01    1.9938E+01    1.5867E+01    1.5575E+01    6.4658E+01    4.5222E+01    1.4096E+01    4.3460E+00    1.4116E+01    1.4305E+01    7.2511E+00   
 6.6973E+01    3.9156E+01    4.8603E+01    2.0061E+01    1.5868E+01    1.5412E+01    6.4665E+01    4.5232E+01    1.4120E+01    4.3257E+00    1.4095E+01    1.4256E+01    7.2511E+00   
 6.8060E+01    3.9158E+01    4.8637E+01    2.0108E+01    1.5885E+01    1.5204E+01    6.4675E+01    4.5240E+01    1.4161E+01    4.3257E+00    1.4197E+01    1.4171E+01    7.3110E+00   
 6.9148E+01    3.9157E+01    4.8641E+01    1.9970E+01    1.5864E+01    1.5005E+01    6.4626E+01    4.5241E+01    1.4179E+01    4.3460E+00    1.4095E+01    1.4183E+01    7.2511E+00   
 7.0237E+01    3.9147E+01    4.8636E+01    1.9900E+01    1.5880E+01    1.4886E+01    6.4534E+01    4.5201E+01    1.4167E+01    4.3257E+00    1.4177E+01    1.4085E+01    7.2511E+00   
 7.1325E+01    3.9170E+01    4.8664E+01    1.9789E+01    1.5867E+01    1.4561E+01    6.4490E+01    4.5205E+01    1.4133E+01    4.3257E+00    1.4095E+01    1.3927E+01    7.2811E+00   
 7.2413E+01    3.9150E+01    4.8660E+01    1.9749E+01    1.5880E+01    1.4016E+01    6.4474E+01    4.5222E+01    1.4141E+01    4.3257E+00    1.4157E+01    1.3939E+01    7.2811E+00   
 7.3501E+01    3.9156E+01    4.8704E+01    1.9774E+01    1.5915E+01    1.3515E+01    6.4443E+01    4.5182E+01    1.4128E+01    4.3460E+00    1.4238E+01    1.4317E+01    7.2511E+00   
 7.4596E+01    3.9176E+01    4.8711E+01    1.9837E+01    1.5830E+01    1.3336E+01    6.4416E+01    4.5155E+01    1.4124E+01    4.3460E+00    1.4116E+01    1.4183E+01    7.2811E+00   
 7.5684E+01    3.9182E+01    4.8731E+01    1.9894E+01    1.5821E+01    1.3038E+01    6.4380E+01    4.5144E+01    1.4108E+01    4.3257E+00    1.4116E+01    1.3988E+01    7.2811E+00   
 7.6781E+01    3.9165E+01    4.8747E+01    1.9717E+01    1.5893E+01    1.2781E+01    6.4369E+01    4.5084E+01    1.4070E+01    4.3257E+00    1.4238E+01    1.3964E+01    7.3110E+00   
 7.7870E+01    3.9186E+01    4.8761E+01    1.9758E+01    1.5782E+01    1.2553E+01    6.4347E+01    4.5018E+01    1.4049E+01    4.3257E+00    1.4157E+01    1.3988E+01    7.2811E+00   
 7.8957E+01    3.9204E+01    4.8799E+01    1.9788E+01    1.5765E+01    1.2457E+01    6.4369E+01    4.4990E+01    1.4012E+01    4.3257E+00    1.4218E+01    1.4085E+01    7.1906E+00   
 8.0045E+01    3.9196E+01    4.8810E+01    1.9889E+01    1.5774E+01    1.2297E+01    6.4422E+01    4.4907E+01    1.3947E+01    4.3460E+00    1.4259E+01    1.3976E+01    7.2209E+00   
 8.1134E+01    3.9240E+01    4.8868E+01    1.9967E+01    1.5814E+01    1.2181E+01    6.4449E+01    4.4836E+01    1.3929E+01    4.2849E+00    1.4218E+01    1.4219E+01    7.2811E+00   
 8.2222E+01    3.9268E+01    4.8889E+01    2.0067E+01    1.5831E+01    1.2106E+01    6.4522E+01    4.4720E+01    1.3874E+01    4.3053E+00    1.4279E+01    1.4049E+01    7.2511E+00   
 8.3312E+01    3.9264E+01    4.8907E+01    1.9854E+01    1.5747E+01    1.1954E+01    6.4583E+01    4.4675E+01    1.3838E+01    4.3053E+00    1.4299E+01    1.4098E+01    7.2511E+00   
 8.4405E+01    3.9256E+01    4.8897E+01    1.9850E+01    1.5720E+01    1.1844E+01    6.4617E+01    4.4598E+01    1.3777E+01    4.2849E+00    1.4177E+01    1.4073E+01    7.2209E+00   
 8.5534E+01    3.9236E+01    4.8912E+01    1.9921E+01    1.5679E+01    1.1747E+01    6.4678E+01    4.4507E+01    1.3720E+01    4.2849E+00    1.4157E+01    1.3951E+01    7.2811E+00   
 8.6631E+01    3.9251E+01    4.8900E+01    1.9953E+01    1.5625E+01    1.1734E+01    6.4739E+01    4.4417E+01    1.3642E+01    4.2645E+00    1.4320E+01    1.4390E+01    7.2811E+00   
 8.7735E+01    3.9251E+01    4.8904E+01    1.9878E+01    1.5626E+01    1.1707E+01    6.4780E+01    4.4387E+01    1.3606E+01    4.2442E+00    1.4299E+01    1.4232E+01    7.2811E+00   
 8.8810E+01    3.9254E+01    4.8930E+01    1.9735E+01    1.5524E+01    1.1723E+01    6.4777E+01    4.4306E+01    1.3551E+01    4.2238E+00    1.4320E+01    1.4268E+01    7.2511E+00   
 8.9882E+01    3.9251E+01    4.8938E+01    1.9696E+01    1.5560E+01    1.1805E+01    6.4794E+01    4.4217E+01    1.3481E+01    4.2238E+00    1.4197E+01    1.3964E+01    7.2811E+00   
 9.0973E+01    3.9254E+01    4.8934E+01    1.9702E+01    1.5494E+01    1.1844E+01    6.4830E+01    4.4142E+01    1.3458E+01    4.2238E+00    1.4197E+01    1.4232E+01    7.2511E+00   
 9.2047E+01    3.9259E+01    4.8929E+01    1.9766E+01    1.5432E+01    1.1980E+01    6.4878E+01    4.4031E+01    1.3414E+01    4.1831E+00    1.4218E+01    1.4219E+01    7.2511E+00   
 9.3136E+01    3.9260E+01    4.8910E+01    1.9854E+01    1.5383E+01    1.2120E+01    6.4899E+01    4.3981E+01    1.3390E+01    4.2238E+00    1.4197E+01    1.4073E+01    7.2511E+00   
 9.4224E+01    3.9274E+01    4.8917E+01    1.9950E+01    1.5250E+01    1.2277E+01    6.4918E+01    4.3853E+01    1.3326E+01    4.1627E+00    1.4197E+01    1.3915E+01    7.2511E+00   
 9.5312E+01    3.9307E+01    4.8919E+01    2.0017E+01    1.5283E+01    1.2333E+01    6.4924E+01    4.3801E+01    1.3288E+01    4.1831E+00    1.4259E+01    1.3915E+01    7.2511E+00   
 9.6400E+01    3.9317E+01    4.8912E+01    1.9766E+01    1.5359E+01    1.2516E+01    6.4964E+01    4.3772E+01    1.3257E+01    4.2034E+00    1.4157E+01    1.4244E+01    7.2209E+00   
 9.7495E+01    3.9350E+01    4.8914E+01    2.0005E+01    1.5350E+01    1.2701E+01    6.4999E+01    4.3743E+01    1.3231E+01    4.1831E+00    1.4259E+01    1.4341E+01    7.2511E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 9.8593E+01    3.9361E+01    4.8926E+01    1.9989E+01    1.5307E+01    1.2796E+01    6.5046E+01    4.3766E+01    1.3209E+01    4.1627E+00    1.4136E+01    1.3890E+01    7.2209E+00   
 9.9688E+01    3.9372E+01    4.8917E+01    1.9900E+01    1.5288E+01    1.2973E+01    6.5086E+01    4.3780E+01    1.3182E+01    4.1831E+00    1.4136E+01    1.3866E+01    7.2811E+00   
 1.0078E+02    3.9367E+01    4.8887E+01    1.9775E+01    1.5299E+01    1.3126E+01    6.5094E+01    4.3774E+01    1.3151E+01    4.1627E+00    1.4259E+01    1.3866E+01    7.2511E+00   
 1.0187E+02    3.9381E+01    4.8880E+01    1.9655E+01    1.5187E+01    1.3285E+01    6.5121E+01    4.3780E+01    1.3167E+01    4.1627E+00    1.4157E+01    1.4171E+01    7.2511E+00   
 1.0296E+02    3.9391E+01    4.8886E+01    1.9716E+01    1.5272E+01    1.3357E+01    6.5140E+01    4.3829E+01    1.3153E+01    4.1423E+00    1.4157E+01    1.3939E+01    7.2811E+00   
 1.0406E+02    3.9380E+01    4.8865E+01    1.9655E+01    1.5240E+01    1.3536E+01    6.5158E+01    4.3861E+01    1.3131E+01    4.1627E+00    1.4075E+01    1.4073E+01    7.2511E+00   
 1.0514E+02    3.9378E+01    4.8856E+01    1.9589E+01    1.5315E+01    1.3668E+01    6.5177E+01    4.3917E+01    1.3146E+01    4.1423E+00    1.4116E+01    1.3988E+01    7.2511E+00   
 1.0624E+02    3.9386E+01    4.8840E+01    1.9667E+01    1.5246E+01    1.3844E+01    6.5209E+01    4.3993E+01    1.3168E+01    4.1423E+00    1.4177E+01    1.3854E+01    7.2811E+00   
 1.0733E+02    3.9395E+01    4.8839E+01    1.9837E+01    1.5287E+01    1.3929E+01    6.5228E+01    4.4048E+01    1.3165E+01    4.1423E+00    1.4238E+01    1.4293E+01    7.2511E+00   
 1.0843E+02    3.9451E+01    4.8851E+01    1.9916E+01    1.5401E+01    1.4092E+01    6.5282E+01    4.4157E+01    1.3185E+01    4.1627E+00    1.4095E+01    1.4158E+01    7.2511E+00   
 1.0952E+02    3.9479E+01    4.8865E+01    2.0295E+01    1.5415E+01    1.4237E+01    6.5311E+01    4.4248E+01    1.3219E+01    4.1627E+00    1.4218E+01    1.4012E+01    7.2209E+00   
 1.1060E+02    3.9512E+01    4.8866E+01    2.0037E+01    1.5347E+01    1.4370E+01    6.5317E+01    4.4333E+01    1.3215E+01    4.1831E+00    1.4218E+01    1.3842E+01    7.2209E+00   
 1.1170E+02    3.9547E+01    4.8852E+01    1.9952E+01    1.5317E+01    1.4438E+01    6.5326E+01    4.4408E+01    1.3222E+01    4.1831E+00    1.4075E+01    1.3842E+01    7.2811E+00   
 1.1279E+02    3.9533E+01    4.8844E+01    2.0164E+01    1.5336E+01    1.4547E+01    6.5352E+01    4.4453E+01    1.3217E+01    4.1627E+00    1.4136E+01    1.3842E+01    7.2209E+00   
 1.1387E+02    3.9527E+01    4.8840E+01    2.0000E+01    1.5305E+01    1.4650E+01    6.5359E+01    4.4542E+01    1.3199E+01    4.1627E+00    1.4177E+01    1.4268E+01    7.2511E+00   
 1.1501E+02    3.9521E+01    4.8824E+01    1.9843E+01    1.5440E+01    1.4748E+01    6.5371E+01    4.4639E+01    1.3242E+01    4.1423E+00    1.4116E+01    1.4268E+01    7.2511E+00   
 1.1609E+02    3.9517E+01    4.8831E+01    1.9871E+01    1.5380E+01    1.4833E+01    6.5398E+01    4.4678E+01    1.3241E+01    4.1627E+00    1.4116E+01    1.3878E+01    7.2811E+00   
 1.1721E+02    3.9522E+01    4.8826E+01    1.9854E+01    1.5361E+01    1.4953E+01    6.5438E+01    4.4781E+01    1.3260E+01    4.1831E+00    1.4157E+01    1.4146E+01    7.2811E+00   
 1.1829E+02    3.9514E+01    4.8824E+01    2.0221E+01    1.5359E+01    1.5056E+01    6.5467E+01    4.4856E+01    1.3279E+01    4.1627E+00    1.4095E+01    1.3842E+01    7.2209E+00   
 1.1938E+02    3.9519E+01    4.8819E+01    2.0013E+01    1.5449E+01    1.5125E+01    6.5495E+01    4.4954E+01    1.3339E+01    4.1627E+00    1.4218E+01    1.4171E+01    7.2209E+00   
 1.2046E+02    3.9517E+01    4.8826E+01    2.0019E+01    1.5430E+01    1.5184E+01    6.5484E+01    4.4952E+01    1.3316E+01    4.1627E+00    1.4095E+01    1.4037E+01    7.2811E+00   
 1.2155E+02    3.9537E+01    4.8825E+01    2.0128E+01    1.5454E+01    1.5285E+01    6.5487E+01    4.5035E+01    1.3344E+01    4.1831E+00    1.4238E+01    1.3866E+01    7.2511E+00   
 1.2264E+02    3.9531E+01    4.8839E+01    2.0093E+01    1.5459E+01    1.5385E+01    6.5504E+01    4.5112E+01    1.3362E+01    4.2034E+00    1.4075E+01    1.3842E+01    7.3110E+00   
 1.2372E+02    3.9531E+01    4.8850E+01    2.0115E+01    1.5436E+01    1.5429E+01    6.5509E+01    4.5186E+01    1.3390E+01    4.1831E+00    1.4136E+01    1.4219E+01    7.2511E+00   
 1.2482E+02    3.9556E+01    4.8836E+01    2.0025E+01    1.5536E+01    1.5533E+01    6.5491E+01    4.5267E+01    1.3451E+01    4.1831E+00    1.4218E+01    1.4073E+01    7.2511E+00   
 1.2591E+02    3.9559E+01    4.8853E+01    2.0009E+01    1.5500E+01    1.5622E+01    6.5487E+01    4.5315E+01    1.3444E+01    4.2034E+00    1.4136E+01    1.4280E+01    7.2511E+00   
 1.2700E+02    3.9567E+01    4.8858E+01    2.0045E+01    1.5535E+01    1.5692E+01    6.5455E+01    4.5322E+01    1.3453E+01    4.2034E+00    1.4157E+01    1.4280E+01    7.2511E+00   
 1.2808E+02    3.9582E+01    4.8855E+01    2.0117E+01    1.5577E+01    1.5731E+01    6.5428E+01    4.5359E+01    1.3490E+01    4.1831E+00    1.4218E+01    1.4293E+01    7.2511E+00   
 1.2917E+02    3.9590E+01    4.8869E+01    2.0166E+01    1.5569E+01    1.5782E+01    6.5390E+01    4.5397E+01    1.3515E+01    4.2238E+00    1.4136E+01    1.4158E+01    7.2209E+00   
 1.3026E+02    3.9600E+01    4.8878E+01    2.0120E+01    1.5629E+01    1.5842E+01    6.5385E+01    4.5436E+01    1.3511E+01    4.2034E+00    1.4218E+01    1.3927E+01    7.2511E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.3135E+02    3.9608E+01    4.8907E+01    1.9963E+01    1.5661E+01    1.5912E+01    6.5367E+01    4.5466E+01    1.3558E+01    4.2442E+00    1.4095E+01    1.3878E+01    7.2511E+00   
 1.3244E+02    3.9624E+01    4.8912E+01    1.9988E+01    1.5708E+01    1.5931E+01    6.5374E+01    4.5462E+01    1.3560E+01    4.2442E+00    1.4197E+01    1.3915E+01    7.2811E+00   
 1.3353E+02    3.9628E+01    4.8923E+01    1.9872E+01    1.5636E+01    1.5999E+01    6.5397E+01    4.5505E+01    1.3612E+01    4.2442E+00    1.4218E+01    1.3903E+01    7.2209E+00   
 1.3461E+02    3.9652E+01    4.8947E+01    1.9812E+01    1.5716E+01    1.6032E+01    6.5368E+01    4.5530E+01    1.3615E+01    4.2645E+00    1.4177E+01    1.3976E+01    7.2811E+00   
 1.3570E+02    3.9654E+01    4.8957E+01    1.9612E+01    1.5631E+01    1.6044E+01    6.5374E+01    4.5567E+01    1.3663E+01    4.2442E+00    1.4279E+01    1.4110E+01    7.1906E+00   
 1.3679E+02    3.9679E+01    4.8989E+01    1.9735E+01    1.5721E+01    1.6086E+01    6.5361E+01    4.5573E+01    1.3684E+01    4.2645E+00    1.4136E+01    1.4073E+01    7.2209E+00   
