# Run number 08 on Tue May 21 09:54:18 2024
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.1239E+01    4.1041E+01    5.0591E+01    2.0055E+01    1.5654E+01    1.2911E+01    6.7605E+01    4.5499E+01    1.3518E+01    4.2034E+00    1.4768E+01    1.4329E+01    7.2511E+00   
 1.2352E+01    4.1015E+01    5.0559E+01    1.9855E+01    1.5618E+01    1.3103E+01    6.7665E+01    4.5494E+01    1.3493E+01    4.2238E+00    1.4830E+01    1.4317E+01    7.2209E+00   
 1.3447E+01    4.1008E+01    5.0563E+01    1.9746E+01    1.5516E+01    1.3307E+01    6.7680E+01    4.5487E+01    1.3484E+01    4.2442E+00    1.4891E+01    1.4232E+01    7.3110E+00   
 1.4537E+01    4.1004E+01    5.0536E+01    1.9804E+01    1.5547E+01    1.3469E+01    6.7692E+01    4.5517E+01    1.3456E+01    4.2034E+00    1.4809E+01    1.4414E+01    7.2511E+00   
 1.5640E+01    4.0986E+01    5.0501E+01    1.9820E+01    1.5527E+01    1.3557E+01    6.7721E+01    4.5535E+01    1.3391E+01    4.2034E+00    1.4850E+01    1.4207E+01    7.2511E+00   
 1.6736E+01    4.0997E+01    5.0487E+01    1.9875E+01    1.5489E+01    1.3738E+01    6.7755E+01    4.5569E+01    1.3406E+01    4.2238E+00    1.4768E+01    1.4341E+01    7.2811E+00   
 1.7823E+01    4.0997E+01    5.0482E+01    1.9968E+01    1.5476E+01    1.3918E+01    6.7800E+01    4.5638E+01    1.3401E+01    4.2034E+00    1.4789E+01    1.4512E+01    7.2811E+00   
 1.8912E+01    4.1009E+01    5.0473E+01    2.0037E+01    1.5518E+01    1.4099E+01    6.7806E+01    4.5671E+01    1.3367E+01    4.2238E+00    1.4707E+01    1.4487E+01    7.2209E+00   
 2.0001E+01    4.1012E+01    5.0459E+01    2.0087E+01    1.5509E+01    1.4191E+01    6.7846E+01    4.5743E+01    1.3421E+01    4.2238E+00    1.4728E+01    1.4256E+01    7.2511E+00   
 2.1089E+01    4.1019E+01    5.0454E+01    2.0106E+01    1.5470E+01    1.4345E+01    6.7861E+01    4.5822E+01    1.3426E+01    4.2034E+00    1.4789E+01    1.4317E+01    7.2511E+00   
 2.2184E+01    4.1005E+01    5.0435E+01    1.9883E+01    1.5551E+01    1.4474E+01    6.7890E+01    4.5893E+01    1.3401E+01    4.2238E+00    1.4687E+01    1.4207E+01    7.2811E+00   
 2.3272E+01    4.1016E+01    5.0445E+01    2.0002E+01    1.5475E+01    1.4619E+01    6.7902E+01    4.5923E+01    1.3384E+01    4.2238E+00    1.4728E+01    1.4646E+01    7.2209E+00   
 2.4385E+01    4.1037E+01    5.0425E+01    1.9993E+01    1.5625E+01    1.4689E+01    6.7930E+01    4.5964E+01    1.3393E+01    4.2238E+00    1.4748E+01    1.4378E+01    7.2511E+00   
 2.5481E+01    4.1034E+01    5.0434E+01    2.0062E+01    1.5508E+01    1.4799E+01    6.7922E+01    4.6070E+01    1.3419E+01    4.2034E+00    1.4768E+01    1.4561E+01    7.2811E+00   
 2.6569E+01    4.1052E+01    5.0449E+01    1.9952E+01    1.5524E+01    1.4932E+01    6.7903E+01    4.6128E+01    1.3423E+01    4.2034E+00    1.4789E+01    1.4536E+01    7.2811E+00   
 2.7661E+01    4.1053E+01    5.0446E+01    2.0004E+01    1.5606E+01    1.5039E+01    6.7870E+01    4.6184E+01    1.3438E+01    4.2238E+00    1.4666E+01    1.4232E+01    7.2511E+00   
 2.8737E+01    4.1081E+01    5.0454E+01    2.0024E+01    1.5701E+01    1.5117E+01    6.7835E+01    4.6249E+01    1.3432E+01    4.2238E+00    1.4830E+01    1.4268E+01    7.2511E+00   
 2.9820E+01    4.1104E+01    5.0451E+01    2.0145E+01    1.5658E+01    1.5223E+01    6.7795E+01    4.6299E+01    1.3485E+01    4.2034E+00    1.4728E+01    1.4195E+01    7.2511E+00   
 3.0900E+01    4.1107E+01    5.0457E+01    2.0057E+01    1.5661E+01    1.5306E+01    6.7773E+01    4.6342E+01    1.3465E+01    4.2034E+00    1.4830E+01    1.4244E+01    7.2811E+00   
 3.1993E+01    4.1106E+01    5.0456E+01    2.0058E+01    1.5685E+01    1.5354E+01    6.7744E+01    4.6397E+01    1.3488E+01    4.2442E+00    1.4748E+01    1.4195E+01    7.2811E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 3.3082E+01    4.1118E+01    5.0435E+01    2.0061E+01    1.5675E+01    1.5456E+01    6.7722E+01    4.6479E+01    1.3517E+01    4.2442E+00    1.4789E+01    1.4646E+01    7.2511E+00   
 3.4162E+01    4.1122E+01    5.0433E+01    2.0294E+01    1.5688E+01    1.5575E+01    6.7718E+01    4.6549E+01    1.3562E+01    4.2238E+00    1.4728E+01    1.4609E+01    7.1906E+00   
 3.5251E+01    4.1121E+01    5.0444E+01    2.0258E+01    1.5726E+01    1.5663E+01    6.7725E+01    4.6603E+01    1.3621E+01    4.2442E+00    1.4830E+01    1.4658E+01    7.2511E+00   
 3.6340E+01    4.1128E+01    5.0442E+01    2.0292E+01    1.5768E+01    1.5731E+01    6.7760E+01    4.6676E+01    1.3679E+01    4.2645E+00    1.4789E+01    1.4293E+01    7.1906E+00   
 3.7436E+01    4.1120E+01    5.0431E+01    2.0328E+01    1.5793E+01    1.5774E+01    6.7800E+01    4.6740E+01    1.3642E+01    4.2645E+00    1.4707E+01    1.4158E+01    7.2511E+00   
 3.8523E+01    4.1142E+01    5.0440E+01    2.0229E+01    1.5774E+01    1.5862E+01    6.7816E+01    4.6760E+01    1.3655E+01    4.2442E+00    1.4687E+01    1.4597E+01    7.2811E+00   
 3.9609E+01    4.1137E+01    5.0434E+01    2.0099E+01    1.5769E+01    1.5937E+01    6.7897E+01    4.6828E+01    1.3679E+01    4.2442E+00    1.4687E+01    1.4268E+01    7.2209E+00   
 4.0692E+01    4.1160E+01    5.0428E+01    2.0245E+01    1.5771E+01    1.5944E+01    6.7964E+01    4.6832E+01    1.3665E+01    4.2645E+00    1.4707E+01    1.4219E+01    7.2511E+00   
 4.1781E+01    4.1149E+01    5.0431E+01    2.0138E+01    1.5884E+01    1.6013E+01    6.7998E+01    4.6889E+01    1.3693E+01    4.2442E+00    1.4707E+01    1.4195E+01    7.2511E+00   
 4.2868E+01    4.1162E+01    5.0448E+01    2.0242E+01    1.5809E+01    1.6055E+01    6.7978E+01    4.6898E+01    1.3702E+01    4.2849E+00    1.4809E+01    1.4219E+01    7.2511E+00   
 4.3956E+01    4.1163E+01    5.0447E+01    2.0171E+01    1.5805E+01    1.6089E+01    6.8001E+01    4.6946E+01    1.3732E+01    4.2849E+00    1.4728E+01    1.4207E+01    7.2511E+00   
 4.5045E+01    4.1205E+01    5.0445E+01    2.0168E+01    1.5799E+01    1.6153E+01    6.8066E+01    4.6967E+01    1.3762E+01    4.3053E+00    1.4830E+01    1.4280E+01    7.2511E+00   
 4.6133E+01    4.1241E+01    5.0458E+01    2.0222E+01    1.5853E+01    1.6211E+01    6.8073E+01    4.7001E+01    1.3810E+01    4.3053E+00    1.4789E+01    1.4341E+01    7.2511E+00   
 4.7218E+01    4.1258E+01    5.0510E+01    2.0230E+01    1.5899E+01    1.6256E+01    6.8106E+01    4.7020E+01    1.3851E+01    4.3053E+00    1.4687E+01    1.4366E+01    7.2811E+00   
 4.8300E+01    4.1246E+01    5.0503E+01    2.0297E+01    1.5885E+01    1.6287E+01    6.8135E+01    4.7022E+01    1.3901E+01    4.3257E+00    1.4870E+01    1.4622E+01    7.2811E+00   
 4.9388E+01    4.1262E+01    5.0535E+01    2.0327E+01    1.5936E+01    1.6331E+01    6.8116E+01    4.7037E+01    1.3899E+01    4.3053E+00    1.4728E+01    1.4256E+01    7.2811E+00   
 5.0470E+01    4.1270E+01    5.0546E+01    2.0184E+01    1.5993E+01    1.6377E+01    6.8101E+01    4.7059E+01    1.3916E+01    4.3053E+00    1.4728E+01    1.4573E+01    7.2811E+00   
 5.1555E+01    4.1262E+01    5.0568E+01    2.0152E+01    1.6030E+01    1.6427E+01    6.8075E+01    4.7081E+01    1.3974E+01    4.3257E+00    1.4850E+01    1.4475E+01    7.2811E+00   
 5.2643E+01    4.1296E+01    5.0598E+01    2.0203E+01    1.5969E+01    1.6421E+01    6.8046E+01    4.7114E+01    1.3984E+01    4.3257E+00    1.4768E+01    1.4536E+01    7.3110E+00   
 5.3732E+01    4.1284E+01    5.0603E+01    2.0049E+01    1.5984E+01    1.6455E+01    6.8027E+01    4.7151E+01    1.3988E+01    4.3053E+00    1.4768E+01    1.4414E+01    7.2209E+00   
 5.4821E+01    4.1295E+01    5.0622E+01    1.9901E+01    1.5984E+01    1.6436E+01    6.7981E+01    4.7141E+01    1.4006E+01    4.3053E+00    1.4870E+01    1.4463E+01    7.2511E+00   
 5.5910E+01    4.1281E+01    5.0643E+01    1.9835E+01    1.6019E+01    1.6441E+01    6.7984E+01    4.7149E+01    1.3992E+01    4.3257E+00    1.4809E+01    1.4268E+01    7.2811E+00   
 5.6996E+01    4.1288E+01    5.0654E+01    1.9978E+01    1.5947E+01    1.6391E+01    6.7954E+01    4.7148E+01    1.3990E+01    4.2849E+00    1.4748E+01    1.4731E+01    7.2209E+00   
 5.8100E+01    4.1296E+01    5.0655E+01    2.0079E+01    1.5989E+01    1.6376E+01    6.7954E+01    4.7166E+01    1.4027E+01    4.3053E+00    1.4891E+01    1.4293E+01    7.2811E+00   
 5.9205E+01    4.1313E+01    5.0661E+01    2.0260E+01    1.6039E+01    1.6356E+01    6.7938E+01    4.7172E+01    1.4037E+01    4.3053E+00    1.4830E+01    1.4402E+01    7.2811E+00   
 6.0325E+01    4.1292E+01    5.0674E+01    2.0220E+01    1.6055E+01    1.6347E+01    6.7944E+01    4.7189E+01    1.4062E+01    4.3257E+00    1.4768E+01    1.4597E+01    7.2511E+00   
 6.1406E+01    4.1289E+01    5.0672E+01    1.9952E+01    1.6011E+01    1.6296E+01    6.7965E+01    4.7234E+01    1.4056E+01    4.3053E+00    1.4870E+01    1.4646E+01    7.2511E+00   
 6.2495E+01    4.1279E+01    5.0654E+01    1.9981E+01    1.6028E+01    1.6230E+01    6.7965E+01    4.7287E+01    1.4089E+01    4.3257E+00    1.4809E+01    1.4341E+01    7.2811E+00   
 6.3575E+01    4.1282E+01    5.0674E+01    1.9982E+01    1.6063E+01    1.6142E+01    6.8017E+01    4.7287E+01    1.4125E+01    4.3257E+00    1.4891E+01    1.4317E+01    7.2811E+00   
 6.4648E+01    4.1304E+01    5.0668E+01    2.0023E+01    1.6111E+01    1.6085E+01    6.8045E+01    4.7296E+01    1.4149E+01    4.3460E+00    1.4809E+01    1.4597E+01    7.2511E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 6.5741E+01    4.1316E+01    5.0696E+01    1.9979E+01    1.6111E+01    1.6005E+01    6.8042E+01    4.7349E+01    1.4180E+01    4.3257E+00    1.4891E+01    1.4475E+01    7.2209E+00   
 6.6829E+01    4.1336E+01    5.0707E+01    1.9857E+01    1.6099E+01    1.5858E+01    6.8020E+01    4.7334E+01    1.4194E+01    4.3664E+00    1.4768E+01    1.4317E+01    7.1906E+00   
 6.7912E+01    4.1329E+01    5.0712E+01    1.9883E+01    1.6180E+01    1.5685E+01    6.8019E+01    4.7368E+01    1.4241E+01    4.3460E+00    1.4911E+01    1.4451E+01    7.3110E+00   
 6.9000E+01    4.1311E+01    5.0717E+01    2.0192E+01    1.6139E+01    1.5568E+01    6.8031E+01    4.7385E+01    1.4246E+01    4.3868E+00    1.4789E+01    1.4756E+01    7.2511E+00   
 7.0087E+01    4.1322E+01    5.0746E+01    2.0240E+01    1.6169E+01    1.5303E+01    6.7984E+01    4.7381E+01    1.4272E+01    4.3664E+00    1.4932E+01    1.4792E+01    7.2811E+00   
 7.1175E+01    4.1307E+01    5.0739E+01    2.0080E+01    1.6129E+01    1.5013E+01    6.7975E+01    4.7388E+01    1.4279E+01    4.3664E+00    1.4870E+01    1.4804E+01    7.2811E+00   
 7.2265E+01    4.1328E+01    5.0759E+01    2.0088E+01    1.6098E+01    1.4783E+01    6.7950E+01    4.7392E+01    1.4311E+01    4.3868E+00    1.4891E+01    1.4756E+01    7.2511E+00   
 7.3353E+01    4.1322E+01    5.0773E+01    1.9986E+01    1.6174E+01    1.4185E+01    6.7934E+01    4.7372E+01    1.4338E+01    4.4071E+00    1.4870E+01    1.4500E+01    7.2811E+00   
 7.4440E+01    4.1330E+01    5.0780E+01    2.0071E+01    1.6155E+01    1.3761E+01    6.7901E+01    4.7357E+01    1.4373E+01    4.4071E+00    1.4932E+01    1.4414E+01    7.2209E+00   
 7.5528E+01    4.1346E+01    5.0811E+01    2.0035E+01    1.6143E+01    1.3480E+01    6.7886E+01    4.7335E+01    1.4377E+01    4.4071E+00    1.4952E+01    1.4427E+01    7.2511E+00   
 7.6617E+01    4.1340E+01    5.0856E+01    1.9999E+01    1.6168E+01    1.3329E+01    6.7902E+01    4.7303E+01    1.4344E+01    4.3868E+00    1.4993E+01    1.4707E+01    7.2511E+00   
 7.7704E+01    4.1358E+01    5.0878E+01    1.9930E+01    1.6203E+01    1.3075E+01    6.7925E+01    4.7220E+01    1.4323E+01    4.4071E+00    1.4972E+01    1.4378E+01    7.2511E+00   
 7.8807E+01    4.1334E+01    5.0871E+01    1.9939E+01    1.6133E+01    1.2856E+01    6.7896E+01    4.7145E+01    1.4276E+01    4.3664E+00    1.4993E+01    1.4353E+01    7.2511E+00   
 7.9895E+01    4.1353E+01    5.0892E+01    1.9927E+01    1.6049E+01    1.2673E+01    6.7889E+01    4.7098E+01    1.4236E+01    4.3460E+00    1.4972E+01    1.4366E+01    7.3110E+00   
 8.0984E+01    4.1339E+01    5.0927E+01    1.9910E+01    1.6153E+01    1.2568E+01    6.7922E+01    4.7000E+01    1.4190E+01    4.3460E+00    1.5095E+01    1.4414E+01    7.2811E+00   
 8.2072E+01    4.1326E+01    5.0948E+01    1.9941E+01    1.6081E+01    1.2421E+01    6.7961E+01    4.6883E+01    1.4178E+01    4.3460E+00    1.4972E+01    1.4707E+01    7.2511E+00   
 8.3159E+01    4.1336E+01    5.0956E+01    1.9965E+01    1.6139E+01    1.2300E+01    6.7964E+01    4.6856E+01    1.4130E+01    4.3257E+00    1.4993E+01    1.4439E+01    7.2811E+00   
 8.4241E+01    4.1338E+01    5.0983E+01    1.9892E+01    1.6021E+01    1.2231E+01    6.7927E+01    4.6765E+01    1.4087E+01    4.3053E+00    1.4993E+01    1.4841E+01    7.2511E+00   
 8.5337E+01    4.1334E+01    5.1003E+01    1.9954E+01    1.6013E+01    1.2158E+01    6.7937E+01    4.6661E+01    1.4047E+01    4.3257E+00    1.5054E+01    1.4475E+01    7.2811E+00   
 8.6420E+01    4.1341E+01    5.1012E+01    2.0115E+01    1.5980E+01    1.2109E+01    6.7956E+01    4.6545E+01    1.3983E+01    4.3053E+00    1.4952E+01    1.4780E+01    7.2511E+00   
 8.7496E+01    4.1342E+01    5.1010E+01    2.0064E+01    1.5853E+01    1.2115E+01    6.8010E+01    4.6493E+01    1.3918E+01    4.2849E+00    1.5013E+01    1.4816E+01    7.3110E+00   
 8.8584E+01    4.1353E+01    5.1012E+01    2.0176E+01    1.5851E+01    1.2143E+01    6.8032E+01    4.6412E+01    1.3892E+01    4.2849E+00    1.4932E+01    1.4792E+01    7.2511E+00   
 8.9673E+01    4.1364E+01    5.1037E+01    1.9983E+01    1.5773E+01    1.2224E+01    6.8020E+01    4.6331E+01    1.3853E+01    4.2645E+00    1.5034E+01    1.4597E+01    7.2811E+00   
 9.0761E+01    4.1367E+01    5.1035E+01    1.9854E+01    1.5799E+01    1.2290E+01    6.8029E+01    4.6270E+01    1.3792E+01    4.2442E+00    1.5013E+01    1.4792E+01    7.2511E+00   
 9.1882E+01    4.1398E+01    5.1066E+01    1.9861E+01    1.5678E+01    1.2399E+01    6.8081E+01    4.6220E+01    1.3744E+01    4.2645E+00    1.5034E+01    1.4341E+01    7.2811E+00   
 9.2977E+01    4.1387E+01    5.1038E+01    1.9871E+01    1.5703E+01    1.2444E+01    6.8114E+01    4.6135E+01    1.3709E+01    4.2442E+00    1.4972E+01    1.4561E+01    7.2511E+00   
 9.4099E+01    4.1404E+01    5.1030E+01    1.9907E+01    1.5602E+01    1.2572E+01    6.8158E+01    4.6021E+01    1.3663E+01    4.2238E+00    1.4972E+01    1.4548E+01    7.2511E+00   
 9.5180E+01    4.1410E+01    5.1035E+01    1.9808E+01    1.5525E+01    1.2692E+01    6.8169E+01    4.5965E+01    1.3589E+01    4.2238E+00    1.4972E+01    1.4366E+01    7.2209E+00   
 9.6260E+01    4.1427E+01    5.1021E+01    1.9796E+01    1.5610E+01    1.2840E+01    6.8232E+01    4.5919E+01    1.3552E+01    4.2442E+00    1.4952E+01    1.4682E+01    7.2209E+00   
 9.7347E+01    4.1457E+01    5.1035E+01    1.9936E+01    1.5578E+01    1.2897E+01    6.8273E+01    4.5888E+01    1.3479E+01    4.2238E+00    1.4993E+01    1.4756E+01    7.2511E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 9.8435E+01    4.1450E+01    5.1019E+01    1.9911E+01    1.5612E+01    1.3044E+01    6.8330E+01    4.5863E+01    1.3479E+01    4.2034E+00    1.4993E+01    1.4305E+01    7.2811E+00   
 9.9518E+01    4.1475E+01    5.1012E+01    1.9871E+01    1.5552E+01    1.3214E+01    6.8365E+01    4.5840E+01    1.3422E+01    4.2238E+00    1.4952E+01    1.4293E+01    7.2811E+00   
 1.0059E+02    4.1474E+01    5.0993E+01    1.9902E+01    1.5624E+01    1.3295E+01    6.8390E+01    4.5847E+01    1.3391E+01    4.2238E+00    1.4911E+01    1.4414E+01    7.2511E+00   
 1.0168E+02    4.1462E+01    5.0961E+01    2.0012E+01    1.5544E+01    1.3460E+01    6.8425E+01    4.5849E+01    1.3420E+01    4.1831E+00    1.4911E+01    1.4707E+01    7.2209E+00   
 1.0277E+02    4.1450E+01    5.0963E+01    1.9799E+01    1.5539E+01    1.3609E+01    6.8427E+01    4.5887E+01    1.3377E+01    4.2034E+00    1.4911E+01    1.4707E+01    7.2209E+00   
 1.0386E+02    4.1467E+01    5.0936E+01    1.9907E+01    1.5476E+01    1.3752E+01    6.8447E+01    4.5892E+01    1.3399E+01    4.1831E+00    1.4870E+01    1.4719E+01    7.2811E+00   
 1.0495E+02    4.1477E+01    5.0928E+01    1.9852E+01    1.5561E+01    1.3814E+01    6.8469E+01    4.5936E+01    1.3376E+01    4.2238E+00    1.4891E+01    1.4463E+01    7.2811E+00   
 1.0604E+02    4.1491E+01    5.0913E+01    1.9862E+01    1.5393E+01    1.3960E+01    6.8473E+01    4.6010E+01    1.3370E+01    4.1831E+00    1.4850E+01    1.4353E+01    7.2511E+00   
 1.0712E+02    4.1505E+01    5.0915E+01    1.9944E+01    1.5461E+01    1.4106E+01    6.8476E+01    4.6066E+01    1.3365E+01    4.2034E+00    1.4952E+01    1.4353E+01    7.2511E+00   
 1.0821E+02    4.1506E+01    5.0890E+01    1.9945E+01    1.5476E+01    1.4243E+01    6.8499E+01    4.6111E+01    1.3364E+01    4.1831E+00    1.4830E+01    1.4256E+01    7.2209E+00   
 1.0930E+02    4.1516E+01    5.0886E+01    1.9866E+01    1.5550E+01    1.4328E+01    6.8508E+01    4.6188E+01    1.3376E+01    4.2034E+00    1.5013E+01    1.4256E+01    7.2511E+00   
 1.1039E+02    4.1535E+01    5.0860E+01    1.9855E+01    1.5572E+01    1.4456E+01    6.8528E+01    4.6238E+01    1.3379E+01    4.2238E+00    1.4809E+01    1.4329E+01    7.3110E+00   
 1.1148E+02    4.1557E+01    5.0884E+01    1.9983E+01    1.5714E+01    1.4566E+01    6.8529E+01    4.6314E+01    1.3394E+01    4.2238E+00    1.4932E+01    1.4341E+01    7.2209E+00   
 1.1257E+02    4.1558E+01    5.0868E+01    1.9989E+01    1.5675E+01    1.4677E+01    6.8517E+01    4.6333E+01    1.3397E+01    4.2238E+00    1.4809E+01    1.4548E+01    7.2811E+00   
 1.1365E+02    4.1558E+01    5.0884E+01    1.9912E+01    1.5688E+01    1.4726E+01    6.8527E+01    4.6402E+01    1.3354E+01    4.2238E+00    1.4972E+01    1.4695E+01    7.2811E+00   
 1.1474E+02    4.1578E+01    5.0864E+01    1.9850E+01    1.5732E+01    1.4867E+01    6.8542E+01    4.6502E+01    1.3374E+01    4.2238E+00    1.4809E+01    1.4524E+01    7.2511E+00   
 1.1583E+02    4.1569E+01    5.0858E+01    1.9837E+01    1.5755E+01    1.4969E+01    6.8573E+01    4.6560E+01    1.3414E+01    4.2034E+00    1.4932E+01    1.4256E+01    7.3110E+00   
 1.1692E+02    4.1556E+01    5.0868E+01    1.9832E+01    1.5741E+01    1.5037E+01    6.8574E+01    4.6650E+01    1.3434E+01    4.2034E+00    1.4870E+01    1.4622E+01    7.2511E+00   
 1.1800E+02    4.1580E+01    5.0860E+01    1.9887E+01    1.5720E+01    1.5158E+01    6.8607E+01    4.6739E+01    1.3471E+01    4.2034E+00    1.4932E+01    1.4695E+01    7.2209E+00   
 1.1909E+02    4.1570E+01    5.0858E+01    1.9961E+01    1.5785E+01    1.5247E+01    6.8584E+01    4.6823E+01    1.3454E+01    4.2034E+00    1.4850E+01    1.4682E+01    7.3110E+00   
 1.2018E+02    4.1578E+01    5.0855E+01    1.9988E+01    1.5792E+01    1.5333E+01    6.8594E+01    4.6856E+01    1.3493E+01    4.2238E+00    1.4972E+01    1.4646E+01    7.2811E+00   
 1.2127E+02    4.1571E+01    5.0856E+01    2.0110E+01    1.5771E+01    1.5404E+01    6.8581E+01    4.6924E+01    1.3501E+01    4.2238E+00    1.4891E+01    1.4293E+01    7.2511E+00   
 1.2237E+02    4.1591E+01    5.0864E+01    1.9856E+01    1.5788E+01    1.5500E+01    6.8541E+01    4.7010E+01    1.3522E+01    4.2238E+00    1.4809E+01    1.4622E+01    7.2511E+00   
 1.2346E+02    4.1584E+01    5.0869E+01    2.0025E+01    1.5820E+01    1.5604E+01    6.8525E+01    4.7092E+01    1.3547E+01    4.2442E+00    1.4911E+01    1.4719E+01    7.2511E+00   
 1.2455E+02    4.1594E+01    5.0881E+01    1.9932E+01    1.5786E+01    1.5701E+01    6.8474E+01    4.7111E+01    1.3574E+01    4.2238E+00    1.4932E+01    1.4353E+01    7.2511E+00   
 1.2569E+02    4.1602E+01    5.0881E+01    1.9954E+01    1.5837E+01    1.5739E+01    6.8445E+01    4.7155E+01    1.3619E+01    4.2238E+00    1.4952E+01    1.4268E+01    7.2811E+00   
 1.2678E+02    4.1608E+01    5.0896E+01    1.9985E+01    1.5913E+01    1.5823E+01    6.8418E+01    4.7210E+01    1.3641E+01    4.2442E+00    1.4870E+01    1.4695E+01    7.2811E+00   
 1.2789E+02    4.1622E+01    5.0899E+01    1.9806E+01    1.5907E+01    1.5895E+01    6.8415E+01    4.7261E+01    1.3679E+01    4.2849E+00    1.4850E+01    1.4256E+01    7.2811E+00   
 1.2896E+02    4.1626E+01    5.0905E+01    1.9746E+01    1.5914E+01    1.5981E+01    6.8489E+01    4.7307E+01    1.3741E+01    4.2442E+00    1.4850E+01    1.4280E+01    7.2811E+00   
 1.3004E+02    4.1626E+01    5.0919E+01    1.9836E+01    1.5910E+01    1.6006E+01    6.8521E+01    4.7363E+01    1.3762E+01    4.2849E+00    1.4870E+01    1.4695E+01    7.2511E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.3111E+02    4.1656E+01    5.0917E+01    1.9933E+01    1.5984E+01    1.6072E+01    6.8537E+01    4.7365E+01    1.3755E+01    4.2442E+00    1.4932E+01    1.4317E+01    7.2511E+00   
 1.3218E+02    4.1654E+01    5.0904E+01    1.9990E+01    1.5892E+01    1.6143E+01    6.8570E+01    4.7376E+01    1.3813E+01    4.2849E+00    1.4850E+01    1.4597E+01    7.2511E+00   
 1.3327E+02    4.1628E+01    5.0912E+01    1.9995E+01    1.5943E+01    1.6187E+01    6.8617E+01    4.7435E+01    1.3869E+01    4.3053E+00    1.4830E+01    1.4402E+01    7.2511E+00   
 1.3435E+02    4.1648E+01    5.0905E+01    2.0158E+01    1.6029E+01    1.6223E+01    6.8667E+01    4.7456E+01    1.3871E+01    4.2849E+00    1.4911E+01    1.4402E+01    7.3110E+00   
 1.3544E+02    4.1664E+01    5.0931E+01    2.0001E+01    1.5942E+01    1.6304E+01    6.8680E+01    4.7506E+01    1.3909E+01    4.2849E+00    1.4911E+01    1.4536E+01    7.3110E+00   
 1.3653E+02    4.1680E+01    5.0948E+01    2.0288E+01    1.5965E+01    1.6364E+01    6.8684E+01    4.7521E+01    1.3942E+01    4.3053E+00    1.4911E+01    1.4768E+01    7.2811E+00   
