# Run number 05 on Tue May 21 09:33:28 2024
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.1284E+01    3.0153E+01    2.8650E+01    2.0095E+01    1.7282E+01    2.2351E+01    4.3354E+01    3.3526E+01    1.8701E+01    6.0475E+00    6.2128E+00    7.3230E+00    7.1602E+00   
 1.2380E+01    3.0128E+01    2.8776E+01    2.0081E+01    1.7277E+01    2.2342E+01    4.3321E+01    3.3528E+01    1.8840E+01    6.0679E+00    6.1924E+00    7.4324E+00    7.1906E+00   
 1.3468E+01    3.0130E+01    2.8893E+01    2.0147E+01    1.7204E+01    2.2335E+01    4.3242E+01    3.3429E+01    1.8964E+01    6.0882E+00    6.2332E+00    7.3351E+00    7.2209E+00   
 1.4560E+01    3.0112E+01    2.8953E+01    2.0150E+01    1.7096E+01    2.2326E+01    4.3159E+01    3.3395E+01    1.8995E+01    6.0882E+00    6.2128E+00    7.3595E+00    7.1602E+00   
 1.5653E+01    3.0095E+01    2.8968E+01    2.0177E+01    1.6986E+01    2.2322E+01    4.3064E+01    3.3364E+01    1.9040E+01    6.0882E+00    6.2128E+00    7.3716E+00    7.1602E+00   
 1.6749E+01    3.0095E+01    2.8993E+01    2.0145E+01    1.6983E+01    2.2328E+01    4.3048E+01    3.3327E+01    1.9027E+01    6.1086E+00    6.2332E+00    7.3595E+00    7.1296E+00   
 1.7838E+01    3.0074E+01    2.9000E+01    2.0145E+01    1.6927E+01    2.2332E+01    4.2979E+01    3.3265E+01    1.9091E+01    6.1086E+00    6.2128E+00    7.3838E+00    7.1906E+00   
 1.8932E+01    3.0057E+01    2.9022E+01    2.0147E+01    1.6973E+01    2.2349E+01    4.2902E+01    3.3234E+01    1.9200E+01    6.0882E+00    6.2536E+00    7.3716E+00    7.1906E+00   
 2.0021E+01    3.0045E+01    2.9033E+01    2.0139E+01    1.6993E+01    2.2360E+01    4.2853E+01    3.3194E+01    1.9177E+01    6.1086E+00    6.2332E+00    7.4446E+00    7.1906E+00   
 2.1118E+01    3.0066E+01    2.9067E+01    2.0132E+01    1.6974E+01    2.2331E+01    4.2807E+01    3.3145E+01    1.9197E+01    6.1290E+00    6.2332E+00    7.3108E+00    7.1602E+00   
 2.2213E+01    3.0058E+01    2.9068E+01    2.0127E+01    1.6935E+01    2.2331E+01    4.2717E+01    3.3120E+01    1.9265E+01    6.1290E+00    6.2740E+00    7.4446E+00    7.1906E+00   
 2.3301E+01    3.0034E+01    2.9073E+01    2.0164E+01    1.6912E+01    2.2306E+01    4.2645E+01    3.3047E+01    1.9423E+01    6.1086E+00    6.2536E+00    7.4203E+00    7.1296E+00   
 2.4390E+01    3.0026E+01    2.9104E+01    2.0158E+01    1.6992E+01    2.2303E+01    4.2567E+01    3.3025E+01    1.9476E+01    6.1493E+00    6.2944E+00    7.4446E+00    7.1906E+00   
 2.5494E+01    3.0026E+01    2.9105E+01    2.0303E+01    1.6998E+01    2.2302E+01    4.2551E+01    3.3003E+01    1.9446E+01    6.1697E+00    6.2740E+00    7.3838E+00    7.1906E+00   
 2.6582E+01    3.0000E+01    2.9105E+01    2.0335E+01    1.7187E+01    2.2314E+01    4.2475E+01    3.2961E+01    1.9477E+01    6.1493E+00    6.2536E+00    7.4446E+00    7.1602E+00   
 2.7685E+01    2.9971E+01    2.9135E+01    2.0277E+01    1.7096E+01    2.2322E+01    4.2410E+01    3.2917E+01    1.9538E+01    6.1493E+00    6.2740E+00    7.4446E+00    7.1602E+00   
 2.8838E+01    2.9941E+01    2.9133E+01    2.0297E+01    1.7140E+01    2.2314E+01    4.2324E+01    3.2891E+01    1.9636E+01    6.1697E+00    6.2944E+00    7.3838E+00    7.1602E+00   
 2.9927E+01    2.9943E+01    2.9152E+01    2.0325E+01    1.7154E+01    2.2285E+01    4.2265E+01    3.2820E+01    1.9711E+01    6.1493E+00    6.2944E+00    7.4446E+00    7.1906E+00   
 3.1019E+01    2.9925E+01    2.9151E+01    2.0300E+01    1.7077E+01    2.2261E+01    4.2167E+01    3.2747E+01    1.9721E+01    6.1697E+00    6.3148E+00    7.4203E+00    7.1296E+00   
 3.2092E+01    2.9907E+01    2.9159E+01    2.0391E+01    1.7082E+01    2.2267E+01    4.2104E+01    3.2691E+01    1.9852E+01    6.1493E+00    6.2944E+00    7.4446E+00    7.1906E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 3.3174E+01    2.9894E+01    2.9160E+01    2.0318E+01    1.7055E+01    2.2276E+01    4.2016E+01    3.2659E+01    1.9944E+01    6.1901E+00    6.2944E+00    7.4203E+00    7.1602E+00   
 3.4255E+01    2.9878E+01    2.9168E+01    2.0271E+01    1.7060E+01    2.2253E+01    4.1983E+01    3.2605E+01    2.0053E+01    6.1697E+00    6.2944E+00    7.4081E+00    7.1906E+00   
 3.5343E+01    2.9860E+01    2.9187E+01    2.0254E+01    1.7105E+01    2.2266E+01    4.1902E+01    3.2535E+01    2.0133E+01    6.1901E+00    6.2944E+00    7.3351E+00    7.1602E+00   
 3.6432E+01    2.9819E+01    2.9183E+01    2.0228E+01    1.7088E+01    2.2255E+01    4.1815E+01    3.2505E+01    2.0217E+01    6.1901E+00    6.3352E+00    7.4081E+00    7.2209E+00   
 3.7521E+01    2.9776E+01    2.9177E+01    2.0223E+01    1.7108E+01    2.2256E+01    4.1783E+01    3.2475E+01    2.0254E+01    6.1697E+00    6.3148E+00    7.3230E+00    7.1906E+00   
 3.8616E+01    2.9757E+01    2.9181E+01    2.0183E+01    1.7070E+01    2.2263E+01    4.1709E+01    3.2424E+01    2.0264E+01    6.1697E+00    6.3352E+00    7.3960E+00    7.1296E+00   
 3.9704E+01    2.9754E+01    2.9180E+01    2.0218E+01    1.7101E+01    2.2255E+01    4.1634E+01    3.2402E+01    2.0270E+01    6.1901E+00    6.3148E+00    7.3230E+00    7.1602E+00   
 4.0799E+01    2.9704E+01    2.9187E+01    2.0184E+01    1.7217E+01    2.2261E+01    4.1559E+01    3.2353E+01    2.0309E+01    6.1901E+00    6.3556E+00    7.4568E+00    7.1296E+00   
 4.1887E+01    2.9703E+01    2.9193E+01    2.0134E+01    1.7248E+01    2.2278E+01    4.1537E+01    3.2299E+01    2.0372E+01    6.2308E+00    6.3148E+00    7.4568E+00    7.1296E+00   
 4.2976E+01    2.9691E+01    2.9176E+01    2.0137E+01    1.7328E+01    2.2277E+01    4.1449E+01    3.2247E+01    2.0427E+01    6.2308E+00    6.3148E+00    7.3595E+00    7.1906E+00   
 4.4064E+01    2.9695E+01    2.9178E+01    2.0123E+01    1.7182E+01    2.2268E+01    4.1377E+01    3.2218E+01    2.0473E+01    6.2105E+00    6.3352E+00    7.3230E+00    7.1602E+00   
 4.5154E+01    2.9668E+01    2.9167E+01    2.0102E+01    1.7184E+01    2.2284E+01    4.1303E+01    3.2202E+01    2.0476E+01    6.2308E+00    6.3556E+00    7.4324E+00    7.1906E+00   
 4.6242E+01    2.9655E+01    2.9164E+01    2.0103E+01    1.7121E+01    2.2280E+01    4.1266E+01    3.2142E+01    2.0475E+01    6.2105E+00    6.3352E+00    7.3716E+00    7.1906E+00   
 4.7329E+01    2.9639E+01    2.9153E+01    2.0126E+01    1.7354E+01    2.2283E+01    4.1204E+01    3.2081E+01    2.0437E+01    6.2105E+00    6.3352E+00    7.3108E+00    7.1602E+00   
 4.8417E+01    2.9633E+01    2.9176E+01    2.0139E+01    1.7323E+01    2.2284E+01    4.1146E+01    3.2029E+01    2.0354E+01    6.1901E+00    6.3556E+00    7.4446E+00    7.1906E+00   
 4.9514E+01    2.9657E+01    2.9184E+01    2.0157E+01    1.7344E+01    2.2268E+01    4.1087E+01    3.1994E+01    2.0359E+01    6.2105E+00    6.3352E+00    7.3595E+00    7.1602E+00   
 5.0602E+01    2.9643E+01    2.9186E+01    2.0200E+01    1.7284E+01    2.2280E+01    4.1010E+01    3.1967E+01    2.0411E+01    6.2105E+00    6.3556E+00    7.3595E+00    7.2209E+00   
 5.1689E+01    2.9621E+01    2.9168E+01    2.0161E+01    1.7336E+01    2.2288E+01    4.0946E+01    3.1898E+01    2.0446E+01    6.2105E+00    6.3352E+00    7.3473E+00    7.1296E+00   
 5.2786E+01    2.9586E+01    2.9153E+01    2.0171E+01    1.7307E+01    2.2279E+01    4.0889E+01    3.1858E+01    2.0458E+01    6.2105E+00    6.3556E+00    7.4324E+00    7.2209E+00   
 5.3873E+01    2.9565E+01    2.9162E+01    2.0192E+01    1.7261E+01    2.2293E+01    4.0852E+01    3.1854E+01    2.0492E+01    6.2512E+00    6.3760E+00    7.4568E+00    7.1906E+00   
 5.4961E+01    2.9575E+01    2.9144E+01    2.0201E+01    1.7183E+01    2.2295E+01    4.0778E+01    3.1806E+01    2.0528E+01    6.2308E+00    6.3556E+00    7.4568E+00    7.1602E+00   
 5.6042E+01    2.9577E+01    2.9152E+01    2.0228E+01    1.7350E+01    2.2318E+01    4.0721E+01    3.1761E+01    2.0588E+01    6.2105E+00    6.3556E+00    7.3230E+00    7.1602E+00   
 5.7138E+01    2.9559E+01    2.9151E+01    2.0223E+01    1.7312E+01    2.2350E+01    4.0663E+01    3.1742E+01    2.0568E+01    6.2105E+00    6.3556E+00    7.3230E+00    7.1602E+00   
 5.8249E+01    2.9521E+01    2.9143E+01    2.0267E+01    1.7293E+01    2.2356E+01    4.0652E+01    3.1711E+01    2.0637E+01    6.2308E+00    6.3556E+00    7.4568E+00    7.1906E+00   
 5.9346E+01    2.9517E+01    2.9131E+01    2.0312E+01    1.7214E+01    2.2347E+01    4.0583E+01    3.1663E+01    2.0742E+01    6.2512E+00    6.3964E+00    7.4568E+00    7.1602E+00   
 6.0466E+01    2.9502E+01    2.9134E+01    2.0324E+01    1.7280E+01    2.2365E+01    4.0526E+01    3.1622E+01    2.0758E+01    6.2308E+00    6.3556E+00    7.4203E+00    7.1906E+00   
 6.1555E+01    2.9497E+01    2.9139E+01    2.0348E+01    1.7291E+01    2.2381E+01    4.0462E+01    3.1607E+01    2.0781E+01    6.2512E+00    6.3760E+00    7.3473E+00    7.1906E+00   
 6.2643E+01    2.9475E+01    2.9127E+01    2.0343E+01    1.7299E+01    2.2404E+01    4.0443E+01    3.1607E+01    2.0852E+01    6.2716E+00    6.3760E+00    7.4568E+00    7.1296E+00   
 6.3726E+01    2.9472E+01    2.9125E+01    2.0355E+01    1.7437E+01    2.2436E+01    4.0402E+01    3.1568E+01    2.0860E+01    6.2512E+00    6.3964E+00    7.3473E+00    7.1906E+00   
 6.4812E+01    2.9446E+01    2.9127E+01    2.0395E+01    1.7409E+01    2.2440E+01    4.0345E+01    3.1531E+01    2.0838E+01    6.2308E+00    6.3556E+00    7.3595E+00    7.2209E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 6.5903E+01    2.9448E+01    2.9131E+01    2.0342E+01    1.7396E+01    2.2447E+01    4.0268E+01    3.1494E+01    2.0810E+01    6.2308E+00    6.3760E+00    7.3595E+00    7.1906E+00   
 6.6984E+01    2.9435E+01    2.9111E+01    2.0368E+01    1.7368E+01    2.2460E+01    4.0254E+01    3.1472E+01    2.0840E+01    6.2308E+00    6.3964E+00    7.3716E+00    7.1296E+00   
 6.8067E+01    2.9406E+01    2.9109E+01    2.0392E+01    1.7443E+01    2.2489E+01    4.0194E+01    3.1433E+01    2.0865E+01    6.2308E+00    6.3964E+00    7.3351E+00    7.1602E+00   
 6.9173E+01    2.9377E+01    2.9100E+01    2.0359E+01    1.7389E+01    2.2499E+01    4.0130E+01    3.1409E+01    2.0884E+01    6.2716E+00    6.3964E+00    7.3716E+00    7.1906E+00   
 7.0268E+01    2.9379E+01    2.9090E+01    2.0346E+01    1.7521E+01    2.2510E+01    4.0119E+01    3.1384E+01    2.0919E+01    6.2512E+00    6.3760E+00    7.3351E+00    7.1906E+00   
 7.1364E+01    2.9390E+01    2.9091E+01    2.0324E+01    1.7560E+01    2.2502E+01    4.0052E+01    3.1328E+01    2.0926E+01    6.2308E+00    6.3760E+00    7.3960E+00    7.1296E+00   
 7.2453E+01    2.9378E+01    2.9088E+01    2.0333E+01    1.7739E+01    2.2517E+01    4.0008E+01    3.1330E+01    2.0919E+01    6.2716E+00    6.3964E+00    7.3351E+00    7.1602E+00   
 7.3548E+01    2.9370E+01    2.9087E+01    2.0341E+01    1.7560E+01    2.2543E+01    3.9945E+01    3.1303E+01    2.0934E+01    6.2716E+00    6.3964E+00    7.3838E+00    7.2209E+00   
 7.4637E+01    2.9369E+01    2.9082E+01    2.0334E+01    1.7508E+01    2.2537E+01    3.9929E+01    3.1272E+01    2.0954E+01    6.2512E+00    6.3964E+00    7.4689E+00    7.2209E+00   
 7.5725E+01    2.9358E+01    2.9068E+01    2.0265E+01    1.7503E+01    2.2573E+01    3.9882E+01    3.1244E+01    2.0987E+01    6.2512E+00    6.3760E+00    7.3716E+00    7.1602E+00   
 7.6812E+01    2.9351E+01    2.9077E+01    2.0271E+01    1.7626E+01    2.2579E+01    3.9809E+01    3.1210E+01    2.1083E+01    6.2716E+00    6.3964E+00    7.4446E+00    7.1906E+00   
 7.7902E+01    2.9344E+01    2.9084E+01    2.0252E+01    1.7601E+01    2.2587E+01    3.9757E+01    3.1210E+01    2.1081E+01    6.2512E+00    6.4168E+00    7.4568E+00    7.2209E+00   
 7.8997E+01    2.9303E+01    2.9077E+01    2.0214E+01    1.7589E+01    2.2584E+01    3.9743E+01    3.1167E+01    2.1055E+01    6.2512E+00    6.3964E+00    7.4689E+00    7.1906E+00   
 8.0085E+01    2.9280E+01    2.9064E+01    2.0214E+01    1.7637E+01    2.2606E+01    3.9691E+01    3.1141E+01    2.1060E+01    6.2716E+00    6.4168E+00    7.3351E+00    7.1906E+00   
 8.1180E+01    2.9251E+01    2.9037E+01    2.0175E+01    1.7758E+01    2.2618E+01    3.9623E+01    3.1090E+01    2.1025E+01    6.2512E+00    6.3964E+00    7.4811E+00    7.1906E+00   
 8.2277E+01    2.9253E+01    2.9039E+01    2.0170E+01    1.7754E+01    2.2632E+01    3.9581E+01    3.1089E+01    2.1078E+01    6.2716E+00    6.4168E+00    7.4689E+00    7.1906E+00   
 8.3366E+01    2.9242E+01    2.9030E+01    2.0170E+01    1.7751E+01    2.2629E+01    3.9558E+01    3.1042E+01    2.1107E+01    6.2716E+00    6.4168E+00    7.3473E+00    7.1602E+00   
 8.4462E+01    2.9244E+01    2.9051E+01    2.0184E+01    1.7735E+01    2.2627E+01    3.9466E+01    3.0981E+01    2.1092E+01    6.2512E+00    6.4168E+00    7.4324E+00    7.1906E+00   
 8.5549E+01    2.9250E+01    2.9048E+01    2.0207E+01    1.7744E+01    2.2635E+01    3.9430E+01    3.0950E+01    2.1136E+01    6.2919E+00    6.4168E+00    7.4689E+00    7.1602E+00   
 8.6637E+01    2.9245E+01    2.9039E+01    2.0227E+01    1.7726E+01    2.2631E+01    3.9362E+01    3.0925E+01    2.1189E+01    6.2919E+00    6.4168E+00    7.3838E+00    7.1602E+00   
 8.7774E+01    2.9241E+01    2.9040E+01    2.0239E+01    1.7693E+01    2.2642E+01    3.9338E+01    3.0891E+01    2.1212E+01    6.2919E+00    6.4168E+00    7.3473E+00    7.1602E+00   
 8.8870E+01    2.9229E+01    2.9028E+01    2.0242E+01    1.7713E+01    2.2659E+01    3.9288E+01    3.0853E+01    2.1213E+01    6.2716E+00    6.3964E+00    7.3595E+00    7.1906E+00   
 8.9983E+01    2.9232E+01    2.9007E+01    2.0250E+01    1.7625E+01    2.2654E+01    3.9232E+01    3.0803E+01    2.1225E+01    6.2716E+00    6.4168E+00    7.3473E+00    7.1602E+00   
 9.1062E+01    2.9212E+01    2.9009E+01    2.0244E+01    1.7598E+01    2.2653E+01    3.9184E+01    3.0787E+01    2.1173E+01    6.2716E+00    6.4168E+00    7.3838E+00    7.2209E+00   
 9.2150E+01    2.9205E+01    2.9008E+01    2.0264E+01    1.7540E+01    2.2659E+01    3.9131E+01    3.0736E+01    2.1125E+01    6.2919E+00    6.4168E+00    7.3351E+00    7.1906E+00   
 9.3238E+01    2.9167E+01    2.9003E+01    2.0255E+01    1.7502E+01    2.2635E+01    3.9064E+01    3.0699E+01    2.1096E+01    6.2919E+00    6.4372E+00    7.4446E+00    7.1296E+00   
 9.4327E+01    2.9146E+01    2.8991E+01    2.0241E+01    1.7462E+01    2.2650E+01    3.9016E+01    3.0648E+01    2.1081E+01    6.2919E+00    6.4168E+00    7.4811E+00    7.1602E+00   
 9.5416E+01    2.9118E+01    2.8997E+01    2.0242E+01    1.7487E+01    2.2634E+01    3.8966E+01    3.0597E+01    2.1107E+01    6.2512E+00    6.3964E+00    7.4568E+00    7.1296E+00   
 9.6504E+01    2.9108E+01    2.9012E+01    2.0261E+01    1.7546E+01    2.2645E+01    3.8930E+01    3.0574E+01    2.1210E+01    6.2716E+00    6.4168E+00    7.3473E+00    7.1906E+00   
 9.7591E+01    2.9096E+01    2.9009E+01    2.0253E+01    1.7585E+01    2.2650E+01    3.8873E+01    3.0554E+01    2.1249E+01    6.2919E+00    6.3964E+00    7.3716E+00    7.1906E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 9.8680E+01    2.9086E+01    2.9017E+01    2.0238E+01    1.7620E+01    2.2646E+01    3.8785E+01    3.0507E+01    2.1273E+01    6.2919E+00    6.4168E+00    7.4446E+00    7.1906E+00   
 9.9769E+01    2.9101E+01    2.9027E+01    2.0251E+01    1.7604E+01    2.2658E+01    3.8797E+01    3.0474E+01    2.1296E+01    6.2716E+00    6.4372E+00    7.4446E+00    7.1602E+00   
 1.0086E+02    2.9083E+01    2.8995E+01    2.0235E+01    1.7653E+01    2.2677E+01    3.8753E+01    3.0470E+01    2.1292E+01    6.2919E+00    6.4168E+00    7.3230E+00    7.1906E+00   
 1.0194E+02    2.9077E+01    2.8988E+01    2.0188E+01    1.7621E+01    2.2690E+01    3.8730E+01    3.0452E+01    2.1304E+01    6.2919E+00    6.4168E+00    7.4203E+00    7.1906E+00   
 1.0303E+02    2.9045E+01    2.8972E+01    2.0204E+01    1.7679E+01    2.2713E+01    3.8670E+01    3.0460E+01    2.1328E+01    6.2716E+00    6.4168E+00    7.4568E+00    7.1906E+00   
 1.0412E+02    2.9026E+01    2.8947E+01    2.0203E+01    1.7616E+01    2.2710E+01    3.8629E+01    3.0390E+01    2.1297E+01    6.2716E+00    6.4168E+00    7.3838E+00    7.1906E+00   
 1.0521E+02    2.9009E+01    2.8970E+01    2.0228E+01    1.7755E+01    2.2712E+01    3.8587E+01    3.0369E+01    2.1267E+01    6.2919E+00    6.3964E+00    7.3473E+00    7.1602E+00   
 1.0630E+02    2.9008E+01    2.8950E+01    2.0235E+01    1.7688E+01    2.2726E+01    3.8529E+01    3.0322E+01    2.1299E+01    6.3123E+00    6.4168E+00    7.4689E+00    7.1906E+00   
 1.0738E+02    2.8998E+01    2.8940E+01    2.0244E+01    1.7669E+01    2.2721E+01    3.8511E+01    3.0311E+01    2.1308E+01    6.2716E+00    6.4372E+00    7.4568E+00    7.1906E+00   
 1.0847E+02    2.8976E+01    2.8944E+01    2.0213E+01    1.7692E+01    2.2731E+01    3.8449E+01    3.0260E+01    2.1260E+01    6.2919E+00    6.4372E+00    7.3716E+00    7.1906E+00   
 1.0956E+02    2.8968E+01    2.8940E+01    2.0204E+01    1.7659E+01    2.2725E+01    3.8404E+01    3.0236E+01    2.1249E+01    6.2716E+00    6.4372E+00    7.4081E+00    7.1602E+00   
 1.1065E+02    2.8949E+01    2.8927E+01    2.0205E+01    1.7673E+01    2.2719E+01    3.8335E+01    3.0201E+01    2.1295E+01    6.2919E+00    6.4372E+00    7.4689E+00    7.2209E+00   
 1.1174E+02    2.8918E+01    2.8883E+01    2.0204E+01    1.7652E+01    2.2755E+01    3.8339E+01    3.0193E+01    2.1348E+01    6.3123E+00    6.4372E+00    7.4081E+00    7.1602E+00   
 1.1283E+02    2.8940E+01    2.8898E+01    2.0218E+01    1.7632E+01    2.2793E+01    3.8312E+01    3.0177E+01    2.1357E+01    6.2919E+00    6.4168E+00    1.4938E+01    7.1906E+00   
 1.1393E+02    2.8894E+01    2.8853E+01    2.0195E+01    1.7640E+01    2.2790E+01    3.8256E+01    3.0149E+01    2.1315E+01    6.2919E+00    6.4168E+00    1.4634E+01    7.1906E+00   
 1.1503E+02    2.8887E+01    2.8873E+01    2.0217E+01    1.7622E+01    2.2829E+01    3.8130E+01    3.0128E+01    2.1318E+01    5.3548E+00    7.0695E+00    9.8655E+00    7.1296E+00   
 1.1611E+02    2.8891E+01    2.8862E+01    2.0231E+01    1.7651E+01    2.3132E+01    3.7559E+01    3.0097E+01    2.1314E+01    4.9066E+00    7.1918E+00    9.8046E+00    7.1602E+00   
 1.1720E+02    2.8875E+01    2.8830E+01    2.0232E+01    1.7631E+01    2.3474E+01    3.6939E+01    3.0086E+01    2.1290E+01    4.7233E+00    7.1918E+00    9.6830E+00    7.1906E+00   
 1.1828E+02    2.8890E+01    2.8648E+01    2.0247E+01    1.7638E+01    2.3664E+01    3.7049E+01    3.0203E+01    2.1396E+01    4.5807E+00    7.2938E+00    9.6222E+00    7.1602E+00   
 1.1942E+02    2.8883E+01    2.8356E+01    2.0245E+01    1.7651E+01    2.3982E+01    3.7491E+01    3.0299E+01    2.1463E+01    4.4992E+00    7.3958E+00    9.5978E+00    7.1602E+00   
 1.2051E+02    2.8869E+01    2.7920E+01    2.0360E+01    1.7680E+01    2.4263E+01    3.7798E+01    3.0295E+01    2.1724E+01    4.4788E+00    7.4570E+00    9.4518E+00    7.1906E+00   
 1.2160E+02    2.8848E+01    2.7479E+01    2.0567E+01    1.7701E+01    2.4504E+01    3.8440E+01    2.9886E+01    2.1879E+01    4.4381E+00    7.4978E+00    9.5005E+00    7.1296E+00   
 1.2268E+02    2.8835E+01    2.6707E+01    2.0641E+01    1.7714E+01    2.4615E+01    3.9065E+01    2.8561E+01    2.2127E+01    4.3770E+00    7.6405E+00    9.4883E+00    7.1296E+00   
 1.2377E+02    2.8841E+01    2.6382E+01    2.0735E+01    1.7744E+01    2.4762E+01    3.9397E+01    2.7983E+01    2.2190E+01    4.3973E+00    7.6813E+00    9.6465E+00    7.1906E+00   
 1.2485E+02    2.8844E+01    2.5718E+01    2.0679E+01    1.7733E+01    2.4847E+01    4.0009E+01    2.7192E+01    2.2459E+01    4.3362E+00    7.7833E+00    9.5735E+00    7.1602E+00   
 1.2593E+02    2.8816E+01    2.5101E+01    2.0732E+01    1.7779E+01    2.4893E+01    4.0597E+01    2.7012E+01    2.2612E+01    4.3566E+00    7.8649E+00    9.5370E+00    7.1296E+00   
 1.2702E+02    2.8857E+01    2.4802E+01    2.0751E+01    1.7860E+01    2.4910E+01    4.1122E+01    2.7180E+01    2.2822E+01    4.3770E+00    7.9057E+00    9.6952E+00    7.1602E+00   
 1.2811E+02    2.8847E+01    2.4207E+01    2.0765E+01    1.7810E+01    2.4881E+01    4.1382E+01    2.7323E+01    2.2940E+01    4.3362E+00    7.9669E+00    9.7438E+00    7.1296E+00   
 1.2920E+02    2.8833E+01    2.3570E+01    2.0719E+01    1.7839E+01    2.4816E+01    4.1848E+01    2.7650E+01    2.3041E+01    4.3566E+00    8.0484E+00    9.6465E+00    7.1602E+00   
 1.3028E+02    2.8845E+01    2.2979E+01    2.0702E+01    1.7827E+01    2.4730E+01    4.2236E+01    2.7960E+01    2.3081E+01    4.3566E+00    8.1708E+00    9.7438E+00    7.1296E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.3137E+02    2.8857E+01    2.2719E+01    2.0805E+01    1.7826E+01    2.4603E+01    4.2621E+01    2.8138E+01    2.3485E+01    4.3566E+00    8.2320E+00    9.9506E+00    7.1296E+00   
 1.3246E+02    2.8826E+01    2.2222E+01    2.0737E+01    1.7787E+01    2.4439E+01    4.2805E+01    2.8480E+01    2.3996E+01    4.3770E+00    8.2932E+00    9.7438E+00    7.1602E+00   
 1.3355E+02    2.8837E+01    2.1882E+01    2.0754E+01    1.7871E+01    2.4377E+01    4.3165E+01    2.8857E+01    2.4139E+01    4.3973E+00    8.4360E+00    9.9263E+00    7.0990E+00   
 1.3463E+02    2.8790E+01    2.1619E+01    2.0753E+01    1.7977E+01    2.4194E+01    4.3512E+01    2.9210E+01    2.4587E+01    4.3973E+00    8.4360E+00    9.9506E+00    7.1296E+00   
 1.3573E+02    2.8767E+01    2.1460E+01    2.0747E+01    1.7973E+01    2.3989E+01    4.3662E+01    2.9403E+01    2.4636E+01    4.4177E+00    8.5379E+00    9.8776E+00    7.1602E+00   
 1.3682E+02    2.8733E+01    2.1256E+01    2.0816E+01    1.7888E+01    2.4031E+01    4.3951E+01    2.9746E+01    2.4835E+01    5.8845E+00    7.2938E+00    9.8411E+00    7.1296E+00   
