# Run number 02 on Wed May 22 15:29:11 2024
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 3.1853E-01    3.0932E+01    3.6921E+01    1.9398E+01    1.5013E+01    1.5794E+01    5.2025E+01    3.4661E+01    1.2854E+01    4.1167E+00    1.0643E+01    1.2362E+01    1.3835E+01   
 1.4639E+00    3.0955E+01    3.6925E+01    1.9480E+01    1.5000E+01    1.5779E+01    5.2045E+01    3.4664E+01    1.2852E+01    4.1167E+00    1.0582E+01    1.2448E+01    1.3887E+01   
 2.5500E+00    3.0958E+01    3.6944E+01    1.9524E+01    1.5039E+01    1.5784E+01    5.2066E+01    3.4700E+01    1.2851E+01    4.1167E+00    1.0562E+01    1.2472E+01    1.3965E+01   
 3.6701E+00    3.0971E+01    3.6946E+01    1.9405E+01    1.5021E+01    1.5798E+01    5.2132E+01    3.4711E+01    1.2838E+01    4.1167E+00    1.0602E+01    1.2215E+01    1.3939E+01   
 4.7593E+00    3.1000E+01    3.6986E+01    1.9481E+01    1.4992E+01    1.5795E+01    5.2145E+01    3.4754E+01    1.2848E+01    4.1167E+00    1.0664E+01    1.2190E+01    1.3861E+01   
 5.8474E+00    3.1014E+01    3.7014E+01    1.9426E+01    1.5022E+01    1.5785E+01    5.2182E+01    3.4748E+01    1.2897E+01    4.0760E+00    1.0582E+01    1.2460E+01    1.3913E+01   
 6.9346E+00    3.1043E+01    3.7032E+01    1.9374E+01    1.5026E+01    1.5798E+01    5.2239E+01    3.4796E+01    1.2925E+01    4.1167E+00    1.0623E+01    1.2154E+01    1.3861E+01   
 8.0228E+00    3.1068E+01    3.7036E+01    1.9215E+01    1.5027E+01    1.5782E+01    5.2287E+01    3.4828E+01    1.2906E+01    4.1167E+00    1.0684E+01    1.2190E+01    1.3887E+01   
 9.1119E+00    3.1060E+01    3.7047E+01    1.9137E+01    1.5039E+01    1.5796E+01    5.2303E+01    3.4856E+01    1.2926E+01    4.1167E+00    1.0602E+01    1.2497E+01    1.3835E+01   
 1.0200E+01    3.1091E+01    3.7067E+01    1.9224E+01    1.5021E+01    1.5807E+01    5.2340E+01    3.4879E+01    1.2952E+01    4.1371E+00    1.0623E+01    1.2411E+01    1.3835E+01   
 1.1281E+01    3.1089E+01    3.7062E+01    1.9538E+01    1.5001E+01    1.5802E+01    5.2384E+01    3.4904E+01    1.2950E+01    4.1167E+00    1.0602E+01    1.2166E+01    1.3887E+01   
 1.2369E+01    3.1138E+01    3.7086E+01    1.9425E+01    1.5029E+01    1.5785E+01    5.2405E+01    3.4932E+01    1.2954E+01    4.0964E+00    1.0664E+01    1.2423E+01    1.3887E+01   
 1.3456E+01    3.1144E+01    3.7127E+01    1.9359E+01    1.5041E+01    1.5808E+01    5.2453E+01    3.4964E+01    1.2992E+01    4.1167E+00    1.0664E+01    1.2203E+01    1.3887E+01   
 1.4538E+01    3.1165E+01    3.7125E+01    1.9237E+01    1.5016E+01    1.5799E+01    5.2492E+01    3.4983E+01    1.3006E+01    4.1167E+00    1.0725E+01    1.2166E+01    1.3835E+01   
 1.5624E+01    3.1179E+01    3.7157E+01    1.9167E+01    1.5015E+01    1.5810E+01    5.2523E+01    3.5019E+01    1.3035E+01    4.1167E+00    1.0684E+01    1.2387E+01    1.3835E+01   
 1.6712E+01    3.1205E+01    3.7183E+01    1.9201E+01    1.4977E+01    1.5796E+01    5.2539E+01    3.5039E+01    1.3050E+01    4.0964E+00    1.0643E+01    1.2178E+01    1.3861E+01   
 1.7795E+01    3.1234E+01    3.7203E+01    1.9240E+01    1.5011E+01    1.5792E+01    5.2559E+01    3.5028E+01    1.3028E+01    4.1575E+00    1.0664E+01    1.2362E+01    1.3861E+01   
 1.8881E+01    3.1230E+01    3.7215E+01    1.9193E+01    1.5020E+01    1.5772E+01    5.2585E+01    3.5027E+01    1.2990E+01    4.1371E+00    1.0664E+01    1.2178E+01    1.3887E+01   
 1.9970E+01    3.1264E+01    3.7238E+01    1.9242E+01    1.5003E+01    1.5752E+01    5.2567E+01    3.5024E+01    1.2983E+01    4.1167E+00    1.0745E+01    1.2227E+01    1.3808E+01   
 2.1050E+01    3.1275E+01    3.7267E+01    1.9357E+01    1.4988E+01    1.5728E+01    5.2567E+01    3.5056E+01    1.2978E+01    4.1167E+00    1.0684E+01    1.2546E+01    1.3808E+01   
 2.2138E+01    3.1290E+01    3.7285E+01    1.9337E+01    1.4951E+01    1.5728E+01    5.2566E+01    3.5057E+01    1.2973E+01    4.1167E+00    1.0766E+01    1.2264E+01    1.3887E+01   
 2.3226E+01    3.1305E+01    3.7301E+01    1.9435E+01    1.5004E+01    1.5727E+01    5.2587E+01    3.5069E+01    1.2964E+01    4.1371E+00    1.0704E+01    1.2288E+01    1.3861E+01   
 2.4313E+01    3.1288E+01    3.7294E+01    1.9538E+01    1.4947E+01    1.5712E+01    5.2599E+01    3.5092E+01    1.2976E+01    4.1167E+00    1.0684E+01    1.2546E+01    1.3887E+01   
 2.5401E+01    3.1294E+01    3.7293E+01    1.9544E+01    1.4981E+01    1.5688E+01    5.2610E+01    3.5089E+01    1.2954E+01    4.1371E+00    1.0766E+01    1.2227E+01    1.3887E+01   
 2.6484E+01    3.1285E+01    3.7303E+01    1.9362E+01    1.4985E+01    1.5666E+01    5.2640E+01    3.5096E+01    1.2935E+01    4.1371E+00    1.0704E+01    1.2239E+01    1.3913E+01   
 2.7570E+01    3.1273E+01    3.7314E+01    1.9290E+01    1.4956E+01    1.5634E+01    5.2646E+01    3.5106E+01    1.2927E+01    4.1167E+00    1.0766E+01    1.2190E+01    1.3939E+01   
 2.8660E+01    3.1304E+01    3.7351E+01    1.9248E+01    1.5022E+01    1.5604E+01    5.2672E+01    3.5135E+01    1.2978E+01    4.1167E+00    1.0684E+01    1.2522E+01    1.3808E+01   
 2.9746E+01    3.1321E+01    3.7343E+01    1.9267E+01    1.4981E+01    1.5567E+01    5.2714E+01    3.5161E+01    1.2960E+01    4.1167E+00    1.0725E+01    1.2362E+01    1.3835E+01   
 3.0835E+01    3.1330E+01    3.7358E+01    1.9281E+01    1.4929E+01    1.5563E+01    5.2743E+01    3.5206E+01    1.2993E+01    4.1371E+00    1.0786E+01    1.2190E+01    1.3861E+01   
 3.1923E+01    3.1345E+01    3.7359E+01    1.9193E+01    1.4925E+01    1.5513E+01    5.2737E+01    3.5173E+01    1.2937E+01    4.1167E+00    1.0725E+01    1.2472E+01    1.3835E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 3.3028E+01    3.1400E+01    3.7403E+01    1.9193E+01    1.4947E+01    1.5475E+01    5.2735E+01    3.5211E+01    1.2921E+01    4.1575E+00    1.0684E+01    1.2215E+01    1.3887E+01   
 3.4124E+01    3.1453E+01    3.7425E+01    1.9230E+01    1.5017E+01    1.5458E+01    5.2756E+01    3.5228E+01    1.2926E+01    4.1167E+00    1.0725E+01    1.2448E+01    1.3887E+01   
 3.5253E+01    3.1511E+01    3.7459E+01    1.9279E+01    1.4987E+01    1.5437E+01    5.2787E+01    3.5243E+01    1.2907E+01    4.1167E+00    1.0704E+01    1.2571E+01    1.3939E+01   
 3.6349E+01    3.1519E+01    3.7439E+01    1.9230E+01    1.4922E+01    1.5411E+01    5.2785E+01    3.5256E+01    1.2890E+01    4.1371E+00    1.0827E+01    1.2558E+01    1.3887E+01   
 3.7430E+01    3.1525E+01    3.7487E+01    1.9272E+01    1.4937E+01    1.5372E+01    5.2821E+01    3.5276E+01    1.2927E+01    4.1371E+00    1.0745E+01    1.2448E+01    1.3887E+01   
 3.8515E+01    3.1554E+01    3.7530E+01    1.9327E+01    1.4948E+01    1.5370E+01    5.2839E+01    3.5255E+01    1.2933E+01    4.1167E+00    1.0806E+01    1.2239E+01    1.3835E+01   
 3.9597E+01    3.1561E+01    3.7545E+01    1.9419E+01    1.4926E+01    1.5338E+01    5.2860E+01    3.5292E+01    1.2947E+01    4.1167E+00    1.0766E+01    1.2350E+01    1.3913E+01   
 4.0693E+01    3.1588E+01    3.7575E+01    1.9306E+01    1.5005E+01    1.5339E+01    5.2862E+01    3.5319E+01    1.2951E+01    4.1371E+00    1.0766E+01    1.2227E+01    1.3913E+01   
 4.1781E+01    3.1600E+01    3.7594E+01    1.9303E+01    1.4956E+01    1.5317E+01    5.2906E+01    3.5316E+01    1.2933E+01    4.1371E+00    1.0786E+01    1.2239E+01    1.3861E+01   
 4.2870E+01    3.1622E+01    3.7615E+01    1.9326E+01    1.4985E+01    1.5300E+01    5.2941E+01    3.5329E+01    1.2924E+01    4.1371E+00    1.0745E+01    1.2252E+01    1.3861E+01   
 4.3950E+01    3.1623E+01    3.7635E+01    1.9344E+01    1.5009E+01    1.5302E+01    5.2962E+01    3.5341E+01    1.2935E+01    4.1371E+00    1.0868E+01    1.2472E+01    1.3887E+01   
 4.5037E+01    3.1635E+01    3.7648E+01    1.9349E+01    1.5011E+01    1.5287E+01    5.2970E+01    3.5359E+01    1.2949E+01    4.1371E+00    1.0745E+01    1.2509E+01    1.3887E+01   
 4.6119E+01    3.1649E+01    3.7675E+01    1.9322E+01    1.4954E+01    1.5293E+01    5.2989E+01    3.5370E+01    1.2938E+01    4.1575E+00    1.0766E+01    1.2239E+01    1.3913E+01   
 4.7196E+01    3.1673E+01    3.7691E+01    1.9377E+01    1.4954E+01    1.5268E+01    5.3016E+01    3.5395E+01    1.2987E+01    4.1575E+00    1.0766E+01    1.2558E+01    1.3861E+01   
 4.8293E+01    3.1697E+01    3.7716E+01    1.9380E+01    1.4991E+01    1.5266E+01    5.3024E+01    3.5423E+01    1.2976E+01    4.1167E+00    1.0827E+01    1.2571E+01    1.3861E+01   
 4.9382E+01    3.1691E+01    3.7702E+01    1.9280E+01    1.4954E+01    1.5248E+01    5.3032E+01    3.5433E+01    1.2972E+01    4.1167E+00    1.0827E+01    1.2276E+01    1.3887E+01   
 5.0478E+01    3.1753E+01    3.7741E+01    1.9254E+01    1.5055E+01    1.5255E+01    5.3052E+01    3.5445E+01    1.3019E+01    4.1167E+00    1.0827E+01    1.2301E+01    1.3861E+01   
 5.1567E+01    3.1761E+01    3.7743E+01    1.9271E+01    1.4984E+01    1.5239E+01    5.3075E+01    3.5494E+01    1.3008E+01    4.1167E+00    1.0806E+01    1.2448E+01    1.3887E+01   
 5.2645E+01    3.1773E+01    3.7775E+01    1.9206E+01    1.4965E+01    1.5228E+01    5.3062E+01    3.5498E+01    1.3043E+01    4.1167E+00    1.0888E+01    1.2264E+01    1.3913E+01   
 5.3734E+01    3.1782E+01    3.7786E+01    1.9272E+01    1.5020E+01    1.5209E+01    5.3104E+01    3.5524E+01    1.3030E+01    4.1167E+00    1.0908E+01    1.2632E+01    1.3887E+01   
 5.4830E+01    3.1796E+01    3.7809E+01    1.9303E+01    1.5004E+01    1.5177E+01    5.3130E+01    3.5523E+01    1.3004E+01    4.1167E+00    1.0888E+01    1.2276E+01    1.3887E+01   
 5.5928E+01    3.1833E+01    3.7836E+01    1.9282E+01    1.4999E+01    1.5117E+01    5.3143E+01    3.5539E+01    1.2996E+01    4.1371E+00    1.0806E+01    1.2571E+01    1.3913E+01   
 5.7014E+01    3.1839E+01    3.7839E+01    1.9217E+01    1.4966E+01    1.5118E+01    5.3170E+01    3.5556E+01    1.3037E+01    4.1371E+00    1.0827E+01    1.2288E+01    1.3861E+01   
 5.8103E+01    3.1858E+01    3.7860E+01    1.9241E+01    1.4988E+01    1.5117E+01    5.3226E+01    3.5605E+01    1.3079E+01    4.1371E+00    1.0929E+01    1.2448E+01    1.3835E+01   
 5.9191E+01    3.1869E+01    3.7886E+01    1.9262E+01    1.5028E+01    1.5114E+01    5.3286E+01    3.5632E+01    1.3058E+01    4.1371E+00    1.0888E+01    1.2276E+01    1.3913E+01   
 6.0286E+01    3.1892E+01    3.7886E+01    1.9254E+01    1.4990E+01    1.5065E+01    5.3326E+01    3.5622E+01    1.3052E+01    4.1167E+00    1.0827E+01    1.2423E+01    1.3887E+01   
 6.1368E+01    3.1919E+01    3.7905E+01    1.9272E+01    1.4967E+01    1.5019E+01    5.3342E+01    3.5643E+01    1.3043E+01    4.1575E+00    1.0868E+01    1.2387E+01    1.3913E+01   
 6.2447E+01    3.1927E+01    3.7936E+01    1.9292E+01    1.4965E+01    1.5001E+01    5.3371E+01    3.5672E+01    1.3035E+01    4.1575E+00    1.0827E+01    1.2362E+01    1.3939E+01   
 6.3544E+01    3.1948E+01    3.7950E+01    1.9284E+01    1.4984E+01    1.4976E+01    5.3395E+01    3.5673E+01    1.3032E+01    4.1575E+00    1.0888E+01    1.2313E+01    1.3913E+01   
 6.4695E+01    3.1955E+01    3.7945E+01    1.9287E+01    1.4942E+01    1.4924E+01    5.3415E+01    3.5672E+01    1.3039E+01    4.1575E+00    1.0888E+01    1.2497E+01    1.3861E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 6.5783E+01    3.1966E+01    3.7983E+01    1.9277E+01    1.4974E+01    1.4899E+01    5.3440E+01    3.5697E+01    1.3030E+01    4.1371E+00    1.0908E+01    1.2325E+01    1.3861E+01   
 6.6887E+01    3.2000E+01    3.8010E+01    1.9312E+01    1.5060E+01    1.4886E+01    5.3471E+01    3.5747E+01    1.3030E+01    4.1371E+00    1.0888E+01    1.2399E+01    1.3913E+01   
 6.7970E+01    3.2020E+01    3.8018E+01    1.9261E+01    1.4972E+01    1.4868E+01    5.3488E+01    3.5720E+01    1.3003E+01    4.1371E+00    1.0908E+01    1.2583E+01    1.3939E+01   
 6.9046E+01    3.2034E+01    3.8049E+01    1.9260E+01    1.4962E+01    1.4810E+01    5.3479E+01    3.5729E+01    1.3003E+01    4.1167E+00    1.0929E+01    1.2350E+01    1.3861E+01   
 7.0115E+01    3.2043E+01    3.8061E+01    1.9246E+01    1.4956E+01    1.4756E+01    5.3470E+01    3.5719E+01    1.2993E+01    4.1371E+00    1.1010E+01    1.2448E+01    1.3887E+01   
 7.1202E+01    3.2070E+01    3.8072E+01    1.9202E+01    1.4940E+01    1.4701E+01    5.3470E+01    3.5700E+01    1.2982E+01    4.1167E+00    1.0949E+01    1.2350E+01    1.3939E+01   
 7.2285E+01    3.2073E+01    3.8081E+01    1.9079E+01    1.4985E+01    1.4678E+01    5.3502E+01    3.5741E+01    1.2980E+01    4.1575E+00    1.0908E+01    1.2522E+01    1.3861E+01   
 7.3365E+01    3.2082E+01    3.8113E+01    1.9076E+01    1.4945E+01    1.4635E+01    5.3536E+01    3.5754E+01    1.2995E+01    4.1167E+00    1.0929E+01    1.2632E+01    1.3887E+01   
 7.4448E+01    3.2118E+01    3.8146E+01    1.9078E+01    1.4993E+01    1.4588E+01    5.3578E+01    3.5769E+01    1.3002E+01    4.1371E+00    1.0970E+01    1.2338E+01    1.3913E+01   
 7.5544E+01    3.2149E+01    3.8158E+01    1.9165E+01    1.4950E+01    1.4578E+01    5.3593E+01    3.5752E+01    1.2969E+01    4.1371E+00    1.0929E+01    1.2338E+01    1.3835E+01   
 7.6635E+01    3.2185E+01    3.8180E+01    1.9235E+01    1.4998E+01    1.4506E+01    5.3616E+01    3.5750E+01    1.2934E+01    4.1371E+00    1.1031E+01    1.2338E+01    1.3887E+01   
 7.7715E+01    3.2216E+01    3.8195E+01    1.9144E+01    1.5035E+01    1.4443E+01    5.3640E+01    3.5751E+01    1.2947E+01    4.1167E+00    1.0990E+01    1.2583E+01    1.3861E+01   
 7.8795E+01    3.2230E+01    3.8217E+01    1.9177E+01    1.4960E+01    1.4405E+01    5.3629E+01    3.5743E+01    1.2931E+01    4.1371E+00    1.0970E+01    1.2509E+01    1.3913E+01   
 7.9883E+01    3.2259E+01    3.8240E+01    1.9185E+01    1.5037E+01    1.4360E+01    5.3640E+01    3.5750E+01    1.2916E+01    4.1575E+00    1.1031E+01    1.2436E+01    1.3861E+01   
 8.0986E+01    3.2291E+01    3.8262E+01    1.9141E+01    1.4984E+01    1.4316E+01    5.3649E+01    3.5763E+01    1.2895E+01    4.1371E+00    1.1010E+01    1.2460E+01    1.3835E+01   
 8.2076E+01    3.2304E+01    3.8294E+01    1.9046E+01    1.4987E+01    1.4271E+01    5.3648E+01    3.5755E+01    1.2906E+01    4.1167E+00    1.1031E+01    1.2350E+01    1.3861E+01   
 8.3155E+01    3.2315E+01    3.8297E+01    1.9041E+01    1.5011E+01    1.4276E+01    5.3665E+01    3.5728E+01    1.2854E+01    4.1371E+00    1.0970E+01    1.2411E+01    1.3913E+01   
 8.4235E+01    3.2314E+01    3.8324E+01    1.9023E+01    1.4939E+01    1.4252E+01    5.3680E+01    3.5749E+01    1.2844E+01    4.1371E+00    1.0949E+01    1.2472E+01    1.3861E+01   
 8.5316E+01    3.2308E+01    3.8315E+01    1.8995E+01    1.4881E+01    1.4232E+01    5.3695E+01    3.5756E+01    1.2849E+01    4.1371E+00    1.1031E+01    1.2620E+01    1.3913E+01   
 8.6397E+01    3.2303E+01    3.8319E+01    1.9016E+01    1.4903E+01    1.4231E+01    5.3730E+01    3.5749E+01    1.2838E+01    4.1575E+00    1.1051E+01    1.2644E+01    1.3887E+01   
 8.7476E+01    3.2335E+01    3.8345E+01    1.9165E+01    1.4880E+01    1.4208E+01    5.3740E+01    3.5758E+01    1.2804E+01    4.1575E+00    1.0990E+01    1.2436E+01    1.3861E+01   
 8.8556E+01    3.2378E+01    3.8361E+01    1.9265E+01    1.4916E+01    1.4212E+01    5.3757E+01    3.5754E+01    1.2776E+01    4.1371E+00    1.1092E+01    1.2620E+01    1.3939E+01   
 8.9651E+01    3.2392E+01    3.8386E+01    1.9200E+01    1.4899E+01    1.4195E+01    5.3750E+01    3.5741E+01    1.2775E+01    4.1167E+00    1.1072E+01    1.2448E+01    1.3861E+01   
 9.0747E+01    3.2410E+01    3.8413E+01    1.9197E+01    1.4954E+01    1.4197E+01    5.3789E+01    3.5735E+01    1.2746E+01    4.1371E+00    1.1072E+01    1.2362E+01    1.3939E+01   
 9.1843E+01    3.2461E+01    3.8441E+01    1.9226E+01    1.4970E+01    1.4216E+01    5.3850E+01    3.5765E+01    1.2765E+01    4.1167E+00    1.1072E+01    1.2705E+01    1.3887E+01   
 9.2939E+01    3.2445E+01    3.8439E+01    1.9054E+01    1.4928E+01    1.4185E+01    5.3860E+01    3.5749E+01    1.2762E+01    4.1371E+00    1.1031E+01    1.2350E+01    1.3887E+01   
 9.4036E+01    3.2478E+01    3.8475E+01    1.9024E+01    1.4951E+01    1.4223E+01    5.3886E+01    3.5757E+01    1.2776E+01    4.1167E+00    1.1072E+01    1.2693E+01    1.3887E+01   
 9.5132E+01    3.2465E+01    3.8450E+01    1.9029E+01    1.4867E+01    1.4212E+01    5.3879E+01    3.5743E+01    1.2718E+01    4.1167E+00    1.1112E+01    1.2718E+01    1.3861E+01   
 9.6221E+01    3.2469E+01    3.8469E+01    1.9086E+01    1.4866E+01    1.4213E+01    5.3901E+01    3.5753E+01    1.2667E+01    4.1167E+00    1.1051E+01    1.2718E+01    1.3913E+01   
 9.7315E+01    3.2471E+01    3.8464E+01    1.9117E+01    1.4813E+01    1.4226E+01    5.3922E+01    3.5742E+01    1.2675E+01    4.0964E+00    1.1031E+01    1.2485E+01    1.3861E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 9.8420E+01    3.2478E+01    3.8480E+01    1.9087E+01    1.4811E+01    1.4248E+01    5.3953E+01    3.5764E+01    1.2684E+01    4.1167E+00    1.1051E+01    1.2693E+01    1.3913E+01   
 9.9509E+01    3.2496E+01    3.8502E+01    1.9150E+01    1.4843E+01    1.4255E+01    5.3976E+01    3.5769E+01    1.2643E+01    4.1167E+00    1.1072E+01    1.2411E+01    1.3861E+01   
 1.0064E+02    3.2533E+01    3.8523E+01    1.9082E+01    1.4831E+01    1.4287E+01    5.3998E+01    3.5758E+01    1.2648E+01    4.0760E+00    1.1010E+01    1.2595E+01    1.3939E+01   
 1.0173E+02    3.2565E+01    3.8539E+01    1.9087E+01    1.4805E+01    1.4334E+01    5.4040E+01    3.5808E+01    1.2645E+01    4.0964E+00    1.1031E+01    1.2546E+01    1.3887E+01   
 1.0283E+02    3.2562E+01    3.8542E+01    1.9095E+01    1.4883E+01    1.4362E+01    5.4052E+01    3.5803E+01    1.2627E+01    4.1167E+00    1.1092E+01    1.2362E+01    1.3861E+01   
 1.0391E+02    3.2611E+01    3.8561E+01    1.9113E+01    1.4826E+01    1.4387E+01    5.4079E+01    3.5823E+01    1.2631E+01    4.1167E+00    1.1092E+01    1.2472E+01    1.3913E+01   
 1.0499E+02    3.2658E+01    3.8600E+01    1.9178E+01    1.4863E+01    1.4442E+01    5.4133E+01    3.5867E+01    1.2644E+01    4.0964E+00    1.1010E+01    1.2472E+01    1.3887E+01   
 1.0608E+02    3.2693E+01    3.8621E+01    1.9218E+01    1.4845E+01    1.4482E+01    5.4137E+01    3.5866E+01    1.2659E+01    4.0964E+00    1.1112E+01    1.2374E+01    1.3887E+01   
 1.0716E+02    3.2697E+01    3.8631E+01    1.9243E+01    1.4856E+01    1.4520E+01    5.4160E+01    3.5891E+01    1.2618E+01    4.0964E+00    1.1031E+01    1.2595E+01    1.3835E+01   
 1.0825E+02    3.2714E+01    3.8655E+01    1.9271E+01    1.4896E+01    1.4531E+01    5.4164E+01    3.5878E+01    1.2613E+01    4.1167E+00    1.1112E+01    1.2509E+01    1.3887E+01   
 1.0934E+02    3.2702E+01    3.8658E+01    1.9287E+01    1.4835E+01    1.4566E+01    5.4146E+01    3.5877E+01    1.2581E+01    4.0964E+00    1.1092E+01    1.2534E+01    1.3939E+01   
 1.1042E+02    3.2709E+01    3.8688E+01    1.9256E+01    1.4847E+01    1.4599E+01    5.4165E+01    3.5882E+01    1.2605E+01    4.0964E+00    1.1112E+01    1.2583E+01    1.3887E+01   
 1.1151E+02    3.2738E+01    3.8697E+01    1.9250E+01    1.4864E+01    1.4648E+01    5.4220E+01    3.5895E+01    1.2596E+01    4.0964E+00    1.1051E+01    1.2448E+01    1.3939E+01   
 1.1259E+02    3.2725E+01    3.8706E+01    1.9160E+01    1.4839E+01    1.4712E+01    5.4265E+01    3.5933E+01    1.2607E+01    4.0760E+00    1.1092E+01    1.2374E+01    1.3808E+01   
 1.1367E+02    3.2751E+01    3.8705E+01    1.9164E+01    1.4879E+01    1.4736E+01    5.4261E+01    3.5955E+01    1.2604E+01    4.1167E+00    1.1153E+01    1.2607E+01    1.3861E+01   
 1.1475E+02    3.2772E+01    3.8711E+01    1.9192E+01    1.4877E+01    1.4778E+01    5.4293E+01    3.5966E+01    1.2582E+01    4.0964E+00    1.1153E+01    1.2755E+01    1.3835E+01   
 1.1583E+02    3.2792E+01    3.8743E+01    1.9229E+01    1.4846E+01    1.4818E+01    5.4310E+01    3.5953E+01    1.2576E+01    4.1167E+00    1.1072E+01    1.2436E+01    1.3887E+01   
 1.1692E+02    3.2828E+01    3.8763E+01    1.9263E+01    1.4850E+01    1.4867E+01    5.4351E+01    3.6017E+01    1.2573E+01    4.0760E+00    1.1112E+01    1.2472E+01    1.3887E+01   
 1.1801E+02    3.2841E+01    3.8765E+01    1.9251E+01    1.4856E+01    1.4912E+01    5.4358E+01    3.6036E+01    1.2590E+01    4.1167E+00    1.1194E+01    1.2546E+01    1.3913E+01   
 1.1910E+02    3.2843E+01    3.8782E+01    1.9289E+01    1.4834E+01    1.4946E+01    5.4398E+01    3.6029E+01    1.2664E+01    4.0760E+00    1.1092E+01    1.2411E+01    1.3887E+01   
 1.2018E+02    3.2863E+01    3.8807E+01    1.9265E+01    1.4873E+01    1.4959E+01    5.4428E+01    3.6058E+01    1.2686E+01    4.0760E+00    1.1133E+01    1.2522E+01    1.3861E+01   
 1.2127E+02    3.2900E+01    3.8814E+01    1.9239E+01    1.4849E+01    1.4996E+01    5.4411E+01    3.6087E+01    1.2668E+01    4.0964E+00    1.1174E+01    1.2730E+01    1.3939E+01   
 1.2235E+02    3.2927E+01    3.8826E+01    1.9241E+01    1.4909E+01    1.5041E+01    5.4451E+01    3.6093E+01    1.2667E+01    4.0964E+00    1.1133E+01    1.2497E+01    1.3913E+01   
 1.2342E+02    3.2952E+01    3.8857E+01    1.9245E+01    1.4908E+01    1.5067E+01    5.4489E+01    3.6129E+01    1.2696E+01    4.0964E+00    1.1133E+01    1.2399E+01    1.3913E+01   
 1.2450E+02    3.2969E+01    3.8868E+01    1.9270E+01    1.4874E+01    1.5100E+01    5.4517E+01    3.6167E+01    1.2702E+01    4.0964E+00    1.1194E+01    1.2387E+01    1.3808E+01   
 1.2560E+02    3.2956E+01    3.8889E+01    1.9479E+01    1.4872E+01    1.5140E+01    5.4531E+01    3.6194E+01    1.2729E+01    4.0964E+00    1.1174E+01    1.2705E+01    1.3913E+01   
 1.2670E+02    3.2994E+01    3.8903E+01    1.9609E+01    1.4907E+01    1.5184E+01    5.4596E+01    3.6261E+01    1.2728E+01    4.0760E+00    1.1112E+01    1.2423E+01    1.3808E+01   
 1.2778E+02    3.3014E+01    3.8922E+01    1.9365E+01    1.4923E+01    1.5226E+01    5.4631E+01    3.6276E+01    1.2720E+01    4.0760E+00    1.1133E+01    1.2460E+01    1.3887E+01   
 1.2888E+02    3.3045E+01    3.8956E+01    1.9128E+01    1.4931E+01    1.5266E+01    5.4683E+01    3.6307E+01    1.2756E+01    4.0964E+00    1.1133E+01    1.2669E+01    1.3861E+01   
 1.2998E+02    3.3067E+01    3.8960E+01    1.9042E+01    1.4925E+01    1.5295E+01    5.4679E+01    3.6342E+01    1.2759E+01    4.0964E+00    1.1153E+01    1.2485E+01    1.3913E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.3107E+02    3.3082E+01    3.8987E+01    1.9064E+01    1.4968E+01    1.5341E+01    5.4680E+01    3.6370E+01    1.2760E+01    4.0760E+00    1.1214E+01    1.2411E+01    1.3808E+01   
 1.3222E+02    3.3087E+01    3.8978E+01    1.9178E+01    1.4939E+01    1.5386E+01    5.4703E+01    3.6400E+01    1.2782E+01    4.0760E+00    1.1194E+01    1.2742E+01    1.3861E+01   
 1.3331E+02    3.3132E+01    3.9007E+01    1.9299E+01    1.4964E+01    1.5374E+01    5.4723E+01    3.6418E+01    1.2798E+01    4.0760E+00    1.1174E+01    1.2448E+01    1.3835E+01   
 1.3440E+02    3.3138E+01    3.9018E+01    1.9283E+01    1.4967E+01    1.5404E+01    5.4725E+01    3.6417E+01    1.2795E+01    4.0964E+00    1.1214E+01    1.2571E+01    1.3887E+01   
 1.3548E+02    3.3165E+01    3.9022E+01    1.9243E+01    1.4980E+01    1.5414E+01    5.4737E+01    3.6454E+01    1.2809E+01    4.1167E+00    1.1214E+01    1.2411E+01    1.3913E+01   
 1.3656E+02    3.3171E+01    3.9034E+01    1.9208E+01    1.4969E+01    1.5416E+01    5.4758E+01    3.6454E+01    1.2810E+01    4.1371E+00    1.1153E+01    1.2632E+01    1.3887E+01   
 1.3765E+02    3.3172E+01    3.9029E+01    1.9163E+01    1.4996E+01    1.5452E+01    5.4757E+01    3.6463E+01    1.2784E+01    4.1167E+00    1.1174E+01    1.2436E+01    1.3965E+01   
