# Run number 09 on Tue May 21 10:03:21 2024
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 6.9127E+01    4.0782E+01    4.1677E+01    2.0611E+01    2.0919E+01    2.2609E+01    5.4917E+01    3.4736E+01    2.1305E+01    5.0998E+00    1.2199E+01    1.3452E+01    8.9731E+00   
 7.0208E+01    4.0776E+01    4.2418E+01    2.0432E+01    2.0718E+01    2.1618E+01    5.5812E+01    3.5379E+01    2.1084E+01    5.0591E+00    1.2403E+01    1.3476E+01    9.0216E+00   
 7.1288E+01    4.0776E+01    4.2793E+01    2.0325E+01    2.0504E+01    2.1188E+01    5.6519E+01    3.5371E+01    2.0766E+01    5.0183E+00    1.2586E+01    1.3574E+01    8.9731E+00   
 7.2367E+01    4.0768E+01    4.3574E+01    2.0293E+01    2.0338E+01    2.0422E+01    5.7157E+01    3.5048E+01    2.0392E+01    4.9979E+00    1.2810E+01    1.3756E+01    8.9731E+00   
 7.3447E+01    4.0743E+01    4.4286E+01    2.0351E+01    2.0261E+01    1.9757E+01    5.7449E+01    3.4064E+01    2.0045E+01    4.9979E+00    1.2994E+01    1.4134E+01    8.9731E+00   
 7.4528E+01    4.0724E+01    4.4875E+01    2.0440E+01    2.0038E+01    1.9162E+01    5.7982E+01    3.2866E+01    1.9864E+01    4.9368E+00    1.3055E+01    1.4061E+01    8.9731E+00   
 7.5609E+01    4.0690E+01    4.5145E+01    2.0328E+01    1.9879E+01    1.8854E+01    5.8458E+01    3.1615E+01    1.9564E+01    4.7942E+00    1.3096E+01    1.3732E+01    8.9488E+00   
 7.6694E+01    4.0660E+01    4.5571E+01    2.0246E+01    1.9784E+01    1.8241E+01    5.8906E+01    3.1005E+01    1.9238E+01    4.7942E+00    1.3300E+01    1.4000E+01    8.9731E+00   
 7.7776E+01    4.0647E+01    4.5938E+01    2.0178E+01    1.9591E+01    1.7706E+01    5.9116E+01    2.9798E+01    1.9075E+01    4.7535E+00    1.3300E+01    1.3769E+01    8.9731E+00   
 7.8857E+01    4.0604E+01    4.6097E+01    2.0235E+01    1.9432E+01    1.7493E+01    5.9544E+01    2.8740E+01    1.8836E+01    4.7738E+00    1.3341E+01    1.3793E+01    8.9731E+00   
 7.9937E+01    4.0547E+01    4.6338E+01    2.0131E+01    1.9224E+01    1.7072E+01    5.9885E+01    2.8296E+01    1.8505E+01    4.7127E+00    1.3422E+01    1.3890E+01    8.9488E+00   
 8.1016E+01    4.0527E+01    4.6529E+01    2.0037E+01    1.9141E+01    1.6702E+01    6.0044E+01    2.7477E+01    1.8278E+01    4.7331E+00    1.3565E+01    1.4134E+01    8.9488E+00   
 8.2096E+01    4.0480E+01    4.6709E+01    2.0182E+01    1.8968E+01    1.6393E+01    6.0337E+01    2.6861E+01    1.8137E+01    4.7127E+00    1.3606E+01    1.3842E+01    8.9488E+00   
 8.3184E+01    4.0467E+01    4.6767E+01    2.0289E+01    1.8792E+01    1.6247E+01    6.0604E+01    2.6373E+01    1.7892E+01    4.6924E+00    1.3565E+01    1.4256E+01    8.9488E+00   
 8.4266E+01    4.0457E+01    4.6930E+01    2.0056E+01    1.8625E+01    1.5925E+01    6.0828E+01    2.6142E+01    1.7643E+01    4.6516E+00    1.3749E+01    1.4195E+01    8.9974E+00   
 8.5345E+01    4.0463E+01    4.7079E+01    1.9882E+01    1.8551E+01    1.5651E+01    6.0942E+01    2.5808E+01    1.7375E+01    4.6312E+00    1.3789E+01    1.3964E+01    8.9974E+00   
 8.6425E+01    4.0420E+01    4.7203E+01    1.9761E+01    1.8443E+01    1.5523E+01    6.1142E+01    2.5554E+01    1.7253E+01    4.6312E+00    1.3708E+01    1.3915E+01    8.9974E+00   
 8.7506E+01    4.0414E+01    4.7263E+01    1.9791E+01    1.8232E+01    1.5260E+01    6.1334E+01    2.5443E+01    1.7036E+01    4.5905E+00    1.3708E+01    1.4134E+01    8.9731E+00   
 8.8586E+01    4.0419E+01    4.7374E+01    1.9718E+01    1.8117E+01    1.5027E+01    6.1435E+01    2.5272E+01    1.6816E+01    4.5905E+00    1.3789E+01    1.3988E+01    8.9488E+00   
 8.9672E+01    4.0400E+01    4.7495E+01    1.9670E+01    1.8026E+01    1.4824E+01    6.1614E+01    2.5121E+01    1.6693E+01    4.5701E+00    1.3851E+01    1.4293E+01    8.9731E+00   
 9.0754E+01    4.0382E+01    4.7553E+01    1.9668E+01    1.7772E+01    1.4695E+01    6.1758E+01    2.4998E+01    1.6409E+01    4.5294E+00    1.3810E+01    1.3951E+01    8.9243E+00   
 9.1841E+01    4.0384E+01    4.7640E+01    1.9630E+01    1.7763E+01    1.4464E+01    6.1892E+01    2.4954E+01    1.6205E+01    4.5294E+00    1.3891E+01    1.3951E+01    8.9488E+00   
 9.2929E+01    4.0364E+01    4.7706E+01    1.9644E+01    1.7611E+01    1.4243E+01    6.1962E+01    2.4880E+01    1.5976E+01    4.5294E+00    1.3953E+01    1.4049E+01    8.9974E+00   
 9.4024E+01    4.0347E+01    4.7756E+01    1.9675E+01    1.7489E+01    1.4077E+01    6.2061E+01    2.4814E+01    1.5898E+01    4.5090E+00    1.3953E+01    1.4353E+01    8.9731E+00   
 9.5120E+01    4.0327E+01    4.7791E+01    1.9643E+01    1.7405E+01    1.3976E+01    6.2154E+01    2.4732E+01    1.5679E+01    4.4683E+00    1.3891E+01    1.4012E+01    8.9731E+00   
 9.6241E+01    4.0318E+01    4.7839E+01    1.9824E+01    1.7359E+01    1.3825E+01    6.2254E+01    2.4710E+01    1.5466E+01    4.4683E+00    1.4034E+01    1.3988E+01    8.9731E+00   
 9.7329E+01    4.0311E+01    4.7878E+01    1.9906E+01    1.7315E+01    1.3718E+01    6.2259E+01    2.4657E+01    1.5282E+01    4.4479E+00    1.3912E+01    1.4000E+01    8.9731E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 9.8458E+01    4.0280E+01    4.7914E+01    2.0064E+01    1.7191E+01    1.3619E+01    6.2356E+01    2.4637E+01    1.5212E+01    4.4479E+00    1.4075E+01    1.4171E+01    8.9731E+00   
 9.9545E+01    4.0249E+01    4.7912E+01    2.0023E+01    1.6989E+01    1.3601E+01    6.2403E+01    2.4615E+01    1.5066E+01    4.4479E+00    1.3953E+01    1.4183E+01    8.9731E+00   
 1.0063E+02    4.0202E+01    4.7927E+01    1.9864E+01    1.6971E+01    1.3542E+01    6.2471E+01    2.4622E+01    1.4879E+01    4.4071E+00    1.4014E+01    1.4341E+01    8.9974E+00   
 1.0171E+02    4.0180E+01    4.7937E+01    1.9879E+01    1.6892E+01    1.3546E+01    6.2485E+01    2.4585E+01    1.4763E+01    4.3868E+00    1.3953E+01    1.3927E+01    8.9731E+00   
 1.0278E+02    4.0154E+01    4.7929E+01    2.0007E+01    1.6761E+01    1.3566E+01    6.2530E+01    2.4597E+01    1.4692E+01    4.3868E+00    1.4014E+01    1.3951E+01    8.9488E+00   
 1.0386E+02    4.0149E+01    4.7958E+01    2.0050E+01    1.6671E+01    1.3615E+01    6.2585E+01    2.4580E+01    1.4526E+01    4.3868E+00    1.4095E+01    1.4073E+01    8.9974E+00   
 1.0494E+02    4.0164E+01    4.7978E+01    1.9936E+01    1.6688E+01    1.3711E+01    6.2615E+01    2.4604E+01    1.4355E+01    4.3664E+00    1.4014E+01    1.4353E+01    8.9243E+00   
 1.0602E+02    4.0175E+01    4.7995E+01    1.9802E+01    1.6626E+01    1.3810E+01    6.2665E+01    2.4632E+01    1.4320E+01    4.3460E+00    1.3973E+01    1.4110E+01    8.9243E+00   
 1.0710E+02    4.0181E+01    4.7997E+01    1.9787E+01    1.6590E+01    1.3872E+01    6.2694E+01    2.4705E+01    1.4222E+01    4.3664E+00    1.3953E+01    1.3988E+01    8.9731E+00   
 1.0818E+02    4.0171E+01    4.7999E+01    1.9796E+01    1.6524E+01    1.4004E+01    6.2746E+01    2.4780E+01    1.4059E+01    4.3460E+00    1.3932E+01    1.3890E+01    8.9488E+00   
 1.0926E+02    4.0155E+01    4.7984E+01    1.9798E+01    1.6519E+01    1.4110E+01    6.2747E+01    2.4904E+01    1.3943E+01    4.3257E+00    1.4055E+01    1.4049E+01    8.9731E+00   
 1.1034E+02    4.0157E+01    4.7966E+01    1.9811E+01    1.6481E+01    1.4183E+01    6.2770E+01    2.5091E+01    1.3881E+01    4.3053E+00    1.3932E+01    1.4268E+01    8.9488E+00   
 1.1142E+02    4.0148E+01    4.7955E+01    1.9908E+01    1.6440E+01    1.4315E+01    6.2809E+01    2.5365E+01    1.3801E+01    4.2849E+00    1.3973E+01    1.4098E+01    8.9731E+00   
 1.1251E+02    4.0146E+01    4.7968E+01    2.0202E+01    1.6393E+01    1.4436E+01    6.2821E+01    2.5530E+01    1.3723E+01    4.3053E+00    1.4034E+01    1.4305E+01    8.9731E+00   
 1.1359E+02    4.0136E+01    4.7935E+01    2.0058E+01    1.6359E+01    1.4551E+01    6.2807E+01    2.5932E+01    1.3631E+01    4.2849E+00    1.3932E+01    1.3976E+01    8.9974E+00   
 1.1467E+02    4.0120E+01    4.7912E+01    1.9945E+01    1.6371E+01    1.4597E+01    6.2824E+01    2.6453E+01    1.3617E+01    4.2645E+00    1.3932E+01    1.3842E+01    8.9488E+00   
 1.1575E+02    4.0114E+01    4.7881E+01    1.9901E+01    1.6215E+01    1.4722E+01    6.2837E+01    2.6775E+01    1.3565E+01    4.2645E+00    1.3851E+01    1.3829E+01    8.9488E+00   
 1.1683E+02    4.0144E+01    4.7884E+01    1.9981E+01    1.6234E+01    1.4855E+01    6.2872E+01    2.7494E+01    1.3521E+01    4.2849E+00    1.3973E+01    1.3951E+01    8.9974E+00   
 1.1791E+02    4.0157E+01    4.7865E+01    1.9929E+01    1.6211E+01    1.4921E+01    6.2877E+01    2.8299E+01    1.3511E+01    4.2849E+00    1.3973E+01    1.4268E+01    8.9974E+00   
 1.1899E+02    4.0174E+01    4.7883E+01    1.9894E+01    1.6205E+01    1.5026E+01    6.2901E+01    2.9193E+01    1.3503E+01    4.2645E+00    1.3871E+01    1.4061E+01    8.9488E+00   
 1.2007E+02    4.0186E+01    4.7886E+01    1.9848E+01    1.6248E+01    1.5121E+01    6.2873E+01    2.9629E+01    1.3500E+01    4.2645E+00    1.3891E+01    1.3903E+01    8.9488E+00   
 1.2115E+02    4.0201E+01    4.7873E+01    1.9854E+01    1.6260E+01    1.5223E+01    6.2888E+01    3.0573E+01    1.3477E+01    4.3053E+00    1.3851E+01    1.3817E+01    8.9974E+00   
 1.2223E+02    4.0212E+01    4.7880E+01    1.9934E+01    1.6270E+01    1.5264E+01    6.2905E+01    3.1552E+01    1.3465E+01    4.2849E+00    1.3973E+01    1.4158E+01    8.9974E+00   
 1.2332E+02    4.0236E+01    4.7894E+01    1.9983E+01    1.6248E+01    1.5362E+01    6.2932E+01    3.2037E+01    1.3466E+01    4.3053E+00    1.3993E+01    1.3817E+01    9.0216E+00   
 1.2441E+02    4.0212E+01    4.7892E+01    2.0023E+01    1.6258E+01    1.5459E+01    6.2953E+01    3.3023E+01    1.3492E+01    4.3053E+00    1.3953E+01    1.3842E+01    9.0216E+00   
 1.2549E+02    4.0254E+01    4.7901E+01    2.0247E+01    1.6283E+01    1.5562E+01    6.2966E+01    3.3984E+01    1.3489E+01    4.2849E+00    1.3912E+01    1.4037E+01    9.0216E+00   
 1.2657E+02    4.0261E+01    4.7885E+01    2.0203E+01    1.6217E+01    1.5624E+01    6.2971E+01    3.4925E+01    1.3522E+01    4.2849E+00    1.3871E+01    1.3854E+01    8.9488E+00   
 1.2765E+02    4.0274E+01    4.7893E+01    2.0166E+01    1.6198E+01    1.5694E+01    6.2966E+01    3.5372E+01    1.3498E+01    4.3460E+00    1.3953E+01    1.3866E+01    8.8998E+00   
 1.2874E+02    4.0295E+01    4.7899E+01    2.0134E+01    1.6294E+01    1.5787E+01    6.2950E+01    3.6228E+01    1.3478E+01    4.3257E+00    1.3973E+01    1.3903E+01    8.9243E+00   
 1.2983E+02    4.0340E+01    4.7931E+01    2.0137E+01    1.6291E+01    1.5819E+01    6.2933E+01    3.7009E+01    1.3513E+01    4.3257E+00    1.4014E+01    1.3866E+01    8.9488E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.3091E+02    4.0355E+01    4.7932E+01    2.0008E+01    1.6244E+01    1.5903E+01    6.2920E+01    3.7747E+01    1.3519E+01    4.3257E+00    1.3912E+01    1.3866E+01    8.9488E+00   
 1.3202E+02    4.0365E+01    4.7956E+01    2.0009E+01    1.6220E+01    1.5964E+01    6.2899E+01    3.8071E+01    1.3532E+01    4.3460E+00    1.4055E+01    1.4183E+01    8.9731E+00   
 1.3310E+02    4.0349E+01    4.7949E+01    1.9981E+01    1.6203E+01    1.6036E+01    6.2897E+01    3.8704E+01    1.3608E+01    4.3868E+00    1.4034E+01    1.4024E+01    8.9731E+00   
 1.3426E+02    4.0371E+01    4.7999E+01    1.9996E+01    1.6277E+01    1.6084E+01    6.2878E+01    3.9272E+01    1.3622E+01    4.3664E+00    1.3973E+01    1.4134E+01    8.9731E+00   
 1.3535E+02    4.0364E+01    4.8004E+01    2.0038E+01    1.6325E+01    1.6132E+01    6.2882E+01    3.9769E+01    1.3665E+01    4.3664E+00    1.3932E+01    1.3903E+01    8.9731E+00   
 1.3644E+02    4.0380E+01    4.8046E+01    2.0192E+01    1.6349E+01    1.6184E+01    6.2887E+01    4.0013E+01    1.3723E+01    4.3868E+00    1.4055E+01    1.4134E+01    8.9731E+00   
