# Run number 20 on Tue May 21 11:51:01 2024
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.3420E+01    4.2659E+01    5.0661E+01    1.9999E+01    1.5744E+01    1.3477E+01    6.8998E+01    4.5543E+01    1.3417E+01    4.2645E+00    1.4830E+01    1.4512E+01    1.0394E+01   
 1.4494E+01    4.2654E+01    5.0655E+01    1.9842E+01    1.5712E+01    1.3566E+01    6.9034E+01    4.5526E+01    1.3401E+01    4.2645E+00    1.4789E+01    1.4317E+01    1.0218E+01   
 1.5579E+01    4.2658E+01    5.0673E+01    1.9796E+01    1.5720E+01    1.3697E+01    6.9052E+01    4.5528E+01    1.3385E+01    4.2238E+00    1.4850E+01    1.4305E+01    1.0289E+01   
 1.6668E+01    4.2694E+01    5.0667E+01    1.9727E+01    1.5716E+01    1.3864E+01    6.9076E+01    4.5543E+01    1.3386E+01    4.2442E+00    1.4768E+01    1.4390E+01    1.0359E+01   
 1.7757E+01    4.2685E+01    5.0659E+01    1.9734E+01    1.5721E+01    1.4013E+01    6.9118E+01    4.5599E+01    1.3368E+01    4.2645E+00    1.4830E+01    1.4390E+01    1.0253E+01   
 1.8845E+01    4.2664E+01    5.0624E+01    1.9757E+01    1.5721E+01    1.4083E+01    6.9159E+01    4.5604E+01    1.3368E+01    4.2442E+00    1.4748E+01    1.4268E+01    1.0253E+01   
 1.9932E+01    4.2690E+01    5.0624E+01    1.9747E+01    1.5665E+01    1.4238E+01    6.9202E+01    4.5666E+01    1.3390E+01    4.2442E+00    1.4830E+01    1.4439E+01    1.0359E+01   
 2.1014E+01    4.2696E+01    5.0605E+01    1.9754E+01    1.5674E+01    1.4342E+01    6.9217E+01    4.5669E+01    1.3369E+01    4.2442E+00    1.4768E+01    1.4268E+01    1.0324E+01   
 2.2103E+01    4.2702E+01    5.0595E+01    1.9738E+01    1.5654E+01    1.4476E+01    6.9257E+01    4.5722E+01    1.3338E+01    4.2442E+00    1.4768E+01    1.4280E+01    1.0289E+01   
 2.3191E+01    4.2699E+01    5.0600E+01    1.9711E+01    1.5722E+01    1.4543E+01    6.9255E+01    4.5789E+01    1.3336E+01    4.2645E+00    1.4870E+01    1.4341E+01    1.0324E+01   
 2.4278E+01    4.2746E+01    5.0605E+01    1.9721E+01    1.5730E+01    1.4662E+01    6.9260E+01    4.5877E+01    1.3329E+01    4.2645E+00    1.4768E+01    1.4317E+01    1.0289E+01   
 2.5366E+01    4.2786E+01    5.0622E+01    1.9793E+01    1.5740E+01    1.4776E+01    6.9314E+01    4.5925E+01    1.3349E+01    4.2849E+00    1.4830E+01    1.4524E+01    1.0324E+01   
 2.6462E+01    4.2794E+01    5.0650E+01    1.9821E+01    1.5745E+01    1.4852E+01    6.9325E+01    4.5982E+01    1.3374E+01    4.2645E+00    1.4748E+01    1.4573E+01    1.0359E+01   
 2.7550E+01    4.2788E+01    5.0627E+01    1.9753E+01    1.5776E+01    1.4936E+01    6.9361E+01    4.6057E+01    1.3393E+01    4.2442E+00    1.4748E+01    1.4451E+01    1.0394E+01   
 2.8637E+01    4.2809E+01    5.0629E+01    1.9826E+01    1.5877E+01    1.5057E+01    6.9363E+01    4.6103E+01    1.3428E+01    4.3053E+00    1.4870E+01    1.4512E+01    1.0324E+01   
 2.9725E+01    4.2824E+01    5.0658E+01    1.9896E+01    1.5864E+01    1.5161E+01    6.9403E+01    4.6208E+01    1.3445E+01    4.2442E+00    1.4748E+01    1.4707E+01    1.0289E+01   
 3.0814E+01    4.2839E+01    5.0672E+01    1.9868E+01    1.5840E+01    1.5239E+01    6.9448E+01    4.6272E+01    1.3463E+01    4.2645E+00    1.4891E+01    1.4731E+01    1.0289E+01   
 3.1903E+01    4.2874E+01    5.0693E+01    1.9986E+01    1.5908E+01    1.5342E+01    6.9477E+01    4.6342E+01    1.3466E+01    4.2645E+00    1.4748E+01    1.4707E+01    1.0324E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 3.2990E+01    4.2868E+01    5.0689E+01    2.0202E+01    1.5810E+01    1.5427E+01    6.9482E+01    4.6397E+01    1.3508E+01    4.2645E+00    1.4850E+01    1.4707E+01    1.0253E+01   
 3.4078E+01    4.2897E+01    5.0705E+01    1.9926E+01    1.5834E+01    1.5550E+01    6.9515E+01    4.6476E+01    1.3550E+01    4.2645E+00    1.4789E+01    1.4500E+01    1.0289E+01   
 3.5186E+01    4.2907E+01    5.0732E+01    2.0209E+01    1.5883E+01    1.5581E+01    6.9497E+01    4.6537E+01    1.3572E+01    4.2849E+00    1.4789E+01    1.4280E+01    1.0218E+01   
 3.6279E+01    4.2907E+01    5.0719E+01    2.0145E+01    1.5878E+01    1.5678E+01    6.9506E+01    4.6593E+01    1.3575E+01    4.3053E+00    1.4870E+01    1.4597E+01    1.0218E+01   
 3.7422E+01    4.2935E+01    5.0762E+01    2.0195E+01    1.5903E+01    1.5769E+01    6.9509E+01    4.6611E+01    1.3629E+01    4.3257E+00    1.4891E+01    1.4756E+01    1.0394E+01   
 3.8518E+01    4.2974E+01    5.0803E+01    2.0519E+01    1.5961E+01    1.5878E+01    6.9539E+01    4.6737E+01    1.3699E+01    4.3257E+00    1.4911E+01    1.4756E+01    1.0253E+01   
 3.9617E+01    4.2984E+01    5.0803E+01    2.0114E+01    1.5956E+01    1.5937E+01    6.9540E+01    4.6798E+01    1.3704E+01    4.3257E+00    1.4850E+01    1.4317E+01    1.0289E+01   
 4.0697E+01    4.2995E+01    5.0810E+01    2.0014E+01    1.5956E+01    1.6013E+01    6.9570E+01    4.6849E+01    1.3734E+01    4.3257E+00    1.4850E+01    1.4414E+01    1.0359E+01   
 4.1772E+01    4.2999E+01    5.0812E+01    1.9952E+01    1.5973E+01    1.6094E+01    6.9574E+01    4.6865E+01    1.3757E+01    4.3460E+00    1.4932E+01    1.4305E+01    1.0359E+01   
 4.2841E+01    4.2996E+01    5.0818E+01    1.9772E+01    1.5963E+01    1.6110E+01    6.9574E+01    4.6893E+01    1.3759E+01    4.3257E+00    1.4809E+01    1.4682E+01    1.0289E+01   
 4.3913E+01    4.3001E+01    5.0832E+01    1.9763E+01    1.6108E+01    1.6178E+01    6.9598E+01    4.6937E+01    1.3779E+01    4.3053E+00    1.4870E+01    1.4305E+01    1.0359E+01   
 4.5008E+01    4.3011E+01    5.0832E+01    1.9698E+01    1.6109E+01    1.6240E+01    6.9611E+01    4.6984E+01    1.3815E+01    4.3460E+00    1.4993E+01    1.4695E+01    1.0324E+01   
 4.6090E+01    4.3011E+01    5.0839E+01    1.9781E+01    1.6108E+01    1.6274E+01    6.9631E+01    4.6970E+01    1.3820E+01    4.3257E+00    1.4891E+01    1.4390E+01    1.0289E+01   
 4.7176E+01    4.2995E+01    5.0869E+01    1.9754E+01    1.6047E+01    1.6323E+01    6.9657E+01    4.7044E+01    1.3860E+01    4.3257E+00    1.4850E+01    1.4475E+01    1.0289E+01   
 4.8264E+01    4.3018E+01    5.0879E+01    1.9718E+01    1.6136E+01    1.6358E+01    6.9675E+01    4.7084E+01    1.3878E+01    4.3053E+00    1.4850E+01    1.4731E+01    1.0359E+01   
 4.9353E+01    4.3028E+01    5.0880E+01    1.9654E+01    1.6063E+01    1.6403E+01    6.9660E+01    4.7104E+01    1.3907E+01    4.3460E+00    1.4993E+01    1.4804E+01    1.0289E+01   
 5.0441E+01    4.3027E+01    5.0894E+01    1.9698E+01    1.6061E+01    1.6423E+01    6.9697E+01    4.7125E+01    1.3938E+01    4.3664E+00    1.4850E+01    1.4780E+01    1.0289E+01   
 5.1528E+01    4.2997E+01    5.0887E+01    1.9764E+01    1.5984E+01    1.6431E+01    6.9720E+01    4.7169E+01    1.3978E+01    4.3460E+00    1.4952E+01    1.4804E+01    1.0359E+01   
 5.2616E+01    4.3007E+01    5.0900E+01    1.9771E+01    1.6081E+01    1.6427E+01    6.9712E+01    4.7188E+01    1.3967E+01    4.3257E+00    1.4911E+01    1.4804E+01    1.0289E+01   
 5.3713E+01    4.2979E+01    5.0875E+01    1.9766E+01    1.6108E+01    1.6413E+01    6.9703E+01    4.7218E+01    1.4009E+01    4.3257E+00    1.4870E+01    1.4804E+01    1.0394E+01   
 5.4801E+01    4.2997E+01    5.0910E+01    1.9791E+01    1.6110E+01    1.6405E+01    6.9693E+01    4.7228E+01    1.4013E+01    4.3460E+00    1.4911E+01    1.4804E+01    1.0218E+01   
 5.5889E+01    4.3000E+01    5.0894E+01    1.9965E+01    1.6127E+01    1.6407E+01    6.9673E+01    4.7201E+01    1.4019E+01    4.3868E+00    1.4870E+01    1.4414E+01    1.0218E+01   
 5.6971E+01    4.3036E+01    5.0916E+01    2.0064E+01    1.6153E+01    1.6406E+01    6.9676E+01    4.7228E+01    1.4031E+01    4.3664E+00    1.4830E+01    1.4658E+01    1.0253E+01   
 5.8060E+01    4.3065E+01    5.0941E+01    2.0079E+01    1.6225E+01    1.6397E+01    6.9672E+01    4.7234E+01    1.4059E+01    4.3460E+00    1.5034E+01    1.4768E+01    1.0218E+01   
 5.9148E+01    4.3068E+01    5.0933E+01    2.0549E+01    1.6186E+01    1.6379E+01    6.9695E+01    4.7261E+01    1.4066E+01    4.3460E+00    1.4911E+01    1.4366E+01    1.0289E+01   
 6.0233E+01    4.3101E+01    5.0954E+01    2.0644E+01    1.6231E+01    1.6390E+01    6.9706E+01    4.7295E+01    1.4120E+01    4.3868E+00    1.4891E+01    1.4719E+01    1.0289E+01   
 6.1315E+01    4.3115E+01    5.0977E+01    2.0162E+01    1.6171E+01    1.6361E+01    6.9694E+01    4.7292E+01    1.4126E+01    4.3868E+00    1.4911E+01    1.4463E+01    1.0324E+01   
 6.2404E+01    4.3135E+01    5.0970E+01    2.0162E+01    1.6286E+01    1.6317E+01    6.9699E+01    4.7315E+01    1.4150E+01    4.3664E+00    1.4972E+01    1.4402E+01    1.0289E+01   
 6.3492E+01    4.3162E+01    5.0998E+01    2.0101E+01    1.6346E+01    1.6295E+01    6.9714E+01    4.7332E+01    1.4174E+01    4.3868E+00    1.4932E+01    1.4475E+01    1.0324E+01   
 6.4586E+01    4.3162E+01    5.1009E+01    1.9955E+01    1.6329E+01    1.6206E+01    6.9709E+01    4.7355E+01    1.4214E+01    4.3868E+00    1.5013E+01    1.4402E+01    1.0394E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 6.5668E+01    4.3174E+01    5.1020E+01    1.9902E+01    1.6342E+01    1.6068E+01    6.9680E+01    4.7345E+01    1.4235E+01    4.3664E+00    1.4932E+01    1.4853E+01    1.0324E+01   
 6.6763E+01    4.3184E+01    5.1050E+01    1.9917E+01    1.6347E+01    1.5973E+01    6.9631E+01    4.7366E+01    1.4255E+01    4.3868E+00    1.4932E+01    1.4865E+01    1.0324E+01   
 6.7851E+01    4.3155E+01    5.1045E+01    1.9836E+01    1.6346E+01    1.5812E+01    6.9593E+01    4.7397E+01    1.4281E+01    4.3868E+00    1.5054E+01    1.4890E+01    1.0289E+01   
 6.8938E+01    4.3158E+01    5.1056E+01    1.9878E+01    1.6354E+01    1.5552E+01    6.9621E+01    4.7437E+01    1.4327E+01    4.4071E+00    1.4932E+01    1.4853E+01    1.0253E+01   
 7.0026E+01    4.3146E+01    5.1057E+01    1.9928E+01    1.6395E+01    1.5164E+01    6.9621E+01    4.7452E+01    1.4357E+01    4.4071E+00    1.4993E+01    1.4439E+01    1.0289E+01   
 7.1117E+01    4.3129E+01    5.1072E+01    1.9791E+01    1.6309E+01    1.4964E+01    6.9600E+01    4.7460E+01    1.4383E+01    4.4479E+00    1.5054E+01    1.4816E+01    1.0289E+01   
 7.2212E+01    4.3115E+01    5.1074E+01    1.9767E+01    1.6319E+01    1.4588E+01    6.9589E+01    4.7465E+01    1.4372E+01    4.3868E+00    1.4972E+01    1.4719E+01    1.0218E+01   
 7.3340E+01    4.3123E+01    5.1081E+01    1.9709E+01    1.6310E+01    1.4100E+01    6.9559E+01    4.7421E+01    1.4361E+01    4.4071E+00    1.5054E+01    1.4780E+01    1.0253E+01   
 7.4427E+01    4.3151E+01    5.1098E+01    1.9704E+01    1.6330E+01    1.3680E+01    6.9509E+01    4.7396E+01    1.4349E+01    4.4275E+00    1.5013E+01    1.4463E+01    1.0289E+01   
 7.5509E+01    4.3163E+01    5.1122E+01    1.9699E+01    1.6314E+01    1.3532E+01    6.9472E+01    4.7371E+01    1.4338E+01    4.3868E+00    1.5095E+01    1.4768E+01    1.0182E+01   
 7.6590E+01    4.3198E+01    5.1167E+01    1.9677E+01    1.6254E+01    1.3279E+01    6.9425E+01    4.7331E+01    1.4314E+01    4.4071E+00    1.5034E+01    1.4768E+01    1.0324E+01   
 7.7664E+01    4.3239E+01    5.1183E+01    1.9754E+01    1.6296E+01    1.3074E+01    6.9424E+01    4.7326E+01    1.4296E+01    4.3868E+00    1.5136E+01    1.4512E+01    1.0359E+01   
 7.8750E+01    4.3244E+01    5.1221E+01    1.9721E+01    1.6322E+01    1.2914E+01    6.9403E+01    4.7271E+01    1.4280E+01    4.4071E+00    1.5074E+01    1.4853E+01    1.0253E+01   
 7.9830E+01    4.3254E+01    5.1246E+01    1.9726E+01    1.6269E+01    1.2850E+01    6.9357E+01    4.7234E+01    1.4274E+01    4.4071E+00    1.5054E+01    1.4622E+01    1.0324E+01   
 8.0911E+01    4.3264E+01    5.1271E+01    1.9739E+01    1.6175E+01    1.2726E+01    6.9341E+01    4.7143E+01    1.4235E+01    4.4071E+00    1.5074E+01    1.4475E+01    1.0253E+01   
 8.1991E+01    4.3257E+01    5.1286E+01    1.9715E+01    1.6143E+01    1.2647E+01    6.9325E+01    4.7111E+01    1.4161E+01    4.3868E+00    1.5217E+01    1.4597E+01    1.0253E+01   
 8.3070E+01    4.3254E+01    5.1321E+01    1.9714E+01    1.6157E+01    1.2613E+01    6.9317E+01    4.7041E+01    1.4086E+01    4.3664E+00    1.5176E+01    1.4987E+01    1.0218E+01   
 8.4150E+01    4.3241E+01    5.1334E+01    1.9662E+01    1.6111E+01    1.2571E+01    6.9314E+01    4.6957E+01    1.4056E+01    4.3664E+00    1.5095E+01    1.4500E+01    1.0253E+01   
 8.5231E+01    4.3243E+01    5.1342E+01    1.9755E+01    1.6073E+01    1.2482E+01    6.9353E+01    4.6924E+01    1.3986E+01    4.3460E+00    1.5074E+01    1.4524E+01    1.0218E+01   
 8.6312E+01    4.3254E+01    5.1342E+01    1.9789E+01    1.6120E+01    1.2403E+01    6.9408E+01    4.6867E+01    1.3913E+01    4.3257E+00    1.5054E+01    1.4768E+01    1.0359E+01   
 8.7391E+01    4.3244E+01    5.1332E+01    1.9790E+01    1.6049E+01    1.2390E+01    6.9479E+01    4.6754E+01    1.3912E+01    4.3460E+00    1.5115E+01    1.4829E+01    1.0324E+01   
 8.8471E+01    4.3301E+01    5.1368E+01    1.9808E+01    1.6046E+01    1.2374E+01    6.9547E+01    4.6699E+01    1.3847E+01    4.3460E+00    1.5156E+01    1.4853E+01    1.0359E+01   
 8.9558E+01    4.3322E+01    5.1379E+01    1.9872E+01    1.5984E+01    1.2431E+01    6.9582E+01    4.6663E+01    1.3825E+01    4.3257E+00    1.5156E+01    1.4670E+01    1.0324E+01   
 9.0654E+01    4.3320E+01    5.1378E+01    1.9796E+01    1.5960E+01    1.2483E+01    6.9638E+01    4.6607E+01    1.3785E+01    4.3053E+00    1.5197E+01    1.4451E+01    1.0289E+01   
 9.1750E+01    4.3361E+01    5.1379E+01    1.9902E+01    1.6043E+01    1.2606E+01    6.9696E+01    4.6569E+01    1.3789E+01    4.2849E+00    1.5237E+01    1.4463E+01    1.0324E+01   
 9.2846E+01    4.3356E+01    5.1401E+01    1.9894E+01    1.5927E+01    1.2740E+01    6.9737E+01    4.6509E+01    1.3743E+01    4.2849E+00    1.5176E+01    1.4451E+01    1.0289E+01   
 9.3943E+01    4.3347E+01    5.1391E+01    1.9908E+01    1.5984E+01    1.2849E+01    6.9803E+01    4.6487E+01    1.3694E+01    4.2645E+00    1.5237E+01    1.4536E+01    1.0324E+01   
 9.5039E+01    4.3370E+01    5.1406E+01    1.9837E+01    1.5935E+01    1.2905E+01    6.9826E+01    4.6460E+01    1.3698E+01    4.2849E+00    1.5217E+01    1.4768E+01    1.0289E+01   
 9.6130E+01    4.3366E+01    5.1398E+01    1.9776E+01    1.5926E+01    1.3049E+01    6.9847E+01    4.6438E+01    1.3679E+01    4.2645E+00    1.5054E+01    1.4548E+01    1.0324E+01   
 9.7216E+01    4.3371E+01    5.1388E+01    1.9725E+01    1.5890E+01    1.3196E+01    6.9871E+01    4.6415E+01    1.3652E+01    4.2645E+00    1.5013E+01    1.4841E+01    1.0324E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 9.8297E+01    4.3388E+01    5.1378E+01    1.9788E+01    1.5861E+01    1.3345E+01    6.9911E+01    4.6400E+01    1.3623E+01    4.2645E+00    1.5156E+01    1.4439E+01    1.0289E+01   
 9.9377E+01    4.3389E+01    5.1378E+01    1.9814E+01    1.5770E+01    1.3426E+01    6.9946E+01    4.6387E+01    1.3590E+01    4.2238E+00    1.5136E+01    1.4390E+01    1.0324E+01   
 1.0046E+02    4.3407E+01    5.1359E+01    1.9825E+01    1.5745E+01    1.3558E+01    6.9977E+01    4.6383E+01    1.3571E+01    4.2442E+00    1.5115E+01    1.4609E+01    1.0324E+01   
 1.0154E+02    4.3394E+01    5.1355E+01    1.9740E+01    1.5751E+01    1.3746E+01    7.0007E+01    4.6411E+01    1.3553E+01    4.2645E+00    1.5074E+01    1.4719E+01    1.0253E+01   
 1.0262E+02    4.3381E+01    5.1326E+01    1.9728E+01    1.5654E+01    1.3825E+01    7.0056E+01    4.6423E+01    1.3519E+01    4.2442E+00    1.4952E+01    1.4390E+01    1.0253E+01   
 1.0370E+02    4.3382E+01    5.1315E+01    1.9700E+01    1.5747E+01    1.3975E+01    7.0083E+01    4.6461E+01    1.3515E+01    4.2442E+00    1.5115E+01    1.4877E+01    1.0324E+01   
 1.0478E+02    4.3381E+01    5.1291E+01    1.9658E+01    1.5704E+01    1.4149E+01    7.0118E+01    4.6517E+01    1.3553E+01    4.2645E+00    1.4993E+01    1.4804E+01    1.0324E+01   
 1.0587E+02    4.3391E+01    5.1312E+01    1.9689E+01    1.5778E+01    1.4286E+01    7.0126E+01    4.6548E+01    1.3558E+01    4.2442E+00    1.5074E+01    1.4829E+01    1.0253E+01   
 1.0697E+02    4.3424E+01    5.1323E+01    1.9704E+01    1.5675E+01    1.4341E+01    7.0137E+01    4.6566E+01    1.3537E+01    4.2442E+00    1.5013E+01    1.4780E+01    1.0253E+01   
 1.0806E+02    4.3442E+01    5.1332E+01    1.9711E+01    1.5793E+01    1.4466E+01    7.0125E+01    4.6593E+01    1.3523E+01    4.2442E+00    1.5136E+01    1.4695E+01    1.0253E+01   
 1.0919E+02    4.3451E+01    5.1319E+01    1.9710E+01    1.5916E+01    1.4609E+01    7.0121E+01    4.6665E+01    1.3508E+01    4.2442E+00    1.5013E+01    1.4816E+01    1.0253E+01   
 1.1028E+02    4.3432E+01    5.1307E+01    1.9679E+01    1.5732E+01    1.4728E+01    7.0139E+01    4.6723E+01    1.3517E+01    4.2442E+00    1.5115E+01    1.4853E+01    1.0324E+01   
 1.1141E+02    4.3436E+01    5.1274E+01    1.9734E+01    1.5780E+01    1.4795E+01    7.0176E+01    4.6809E+01    1.3524E+01    4.2238E+00    1.4972E+01    1.4670E+01    1.0218E+01   
 1.1250E+02    4.3424E+01    5.1274E+01    1.9686E+01    1.5811E+01    1.4902E+01    7.0186E+01    4.6895E+01    1.3521E+01    4.2442E+00    1.5034E+01    1.4548E+01    1.0182E+01   
 1.1359E+02    4.3419E+01    5.1259E+01    1.9673E+01    1.5814E+01    1.5028E+01    7.0195E+01    4.6981E+01    1.3531E+01    4.2645E+00    1.5034E+01    1.4841E+01    1.0253E+01   
 1.1466E+02    4.3438E+01    5.1263E+01    1.9678E+01    1.5791E+01    1.5119E+01    7.0216E+01    4.7005E+01    1.3533E+01    4.2849E+00    1.5013E+01    1.4524E+01    1.0289E+01   
 1.1574E+02    4.3453E+01    5.1268E+01    1.9739E+01    1.5720E+01    1.5164E+01    7.0224E+01    4.7061E+01    1.3508E+01    4.2645E+00    1.5013E+01    1.4402E+01    1.0289E+01   
 1.1682E+02    4.3460E+01    5.1269E+01    1.9724E+01    1.5854E+01    1.5274E+01    7.0225E+01    4.7133E+01    1.3570E+01    4.2645E+00    1.5136E+01    1.4731E+01    1.0253E+01   
 1.1790E+02    4.3472E+01    5.1265E+01    1.9775E+01    1.5827E+01    1.5356E+01    7.0202E+01    4.7158E+01    1.3581E+01    4.2645E+00    1.5115E+01    1.4865E+01    1.0324E+01   
 1.1898E+02    4.3489E+01    5.1281E+01    1.9723E+01    1.5823E+01    1.5417E+01    7.0221E+01    4.7231E+01    1.3598E+01    4.2849E+00    1.5074E+01    1.4475E+01    1.0289E+01   
 1.2006E+02    4.3504E+01    5.1310E+01    1.9723E+01    1.5766E+01    1.5511E+01    7.0224E+01    4.7293E+01    1.3614E+01    4.2849E+00    1.5115E+01    1.4414E+01    1.0324E+01   
 1.2115E+02    4.3522E+01    5.1313E+01    1.9740E+01    1.5888E+01    1.5605E+01    7.0209E+01    4.7341E+01    1.3614E+01    4.2849E+00    1.5074E+01    1.4512E+01    1.0289E+01   
 1.2224E+02    4.3546E+01    5.1327E+01    1.9661E+01    1.5902E+01    1.5667E+01    7.0231E+01    4.7358E+01    1.3615E+01    4.2849E+00    1.5074E+01    1.4609E+01    1.0289E+01   
 1.2333E+02    4.3537E+01    5.1333E+01    1.9644E+01    1.5982E+01    1.5702E+01    7.0223E+01    4.7411E+01    1.3644E+01    4.3053E+00    1.5176E+01    1.4512E+01    1.0289E+01   
 1.2442E+02    4.3542E+01    5.1366E+01    1.9644E+01    1.5902E+01    1.5771E+01    7.0206E+01    4.7442E+01    1.3680E+01    4.2849E+00    1.5054E+01    1.4414E+01    1.0289E+01   
 1.2551E+02    4.3538E+01    5.1369E+01    1.9608E+01    1.5985E+01    1.5849E+01    7.0202E+01    4.7497E+01    1.3663E+01    4.3257E+00    1.5054E+01    1.4500E+01    1.0253E+01   
 1.2659E+02    4.3538E+01    5.1352E+01    1.9694E+01    1.5975E+01    1.5920E+01    7.0195E+01    4.7530E+01    1.3705E+01    4.3053E+00    1.5115E+01    1.4756E+01    1.0218E+01   
 1.2767E+02    4.3556E+01    5.1378E+01    1.9638E+01    1.5947E+01    1.5974E+01    7.0228E+01    4.7588E+01    1.3731E+01    4.2849E+00    1.5156E+01    1.4816E+01    1.0253E+01   
 1.2875E+02    4.3563E+01    5.1377E+01    1.9627E+01    1.5994E+01    1.6018E+01    7.0192E+01    4.7620E+01    1.3752E+01    4.3257E+00    1.5095E+01    1.4439E+01    1.0289E+01   
 1.2983E+02    4.3591E+01    5.1410E+01    1.9662E+01    1.6026E+01    1.6078E+01    7.0216E+01    4.7676E+01    1.3792E+01    4.3257E+00    1.5115E+01    1.4573E+01    1.0253E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.3091E+02    4.3614E+01    5.1435E+01    1.9792E+01    1.6066E+01    1.6088E+01    7.0215E+01    4.7696E+01    1.3803E+01    4.3460E+00    1.5197E+01    1.4536E+01    1.0289E+01   
 1.3200E+02    4.3621E+01    5.1452E+01    1.9747E+01    1.6049E+01    1.6135E+01    7.0229E+01    4.7723E+01    1.3835E+01    4.3460E+00    1.5074E+01    1.4597E+01    1.0359E+01   
 1.3308E+02    4.3643E+01    5.1468E+01    1.9694E+01    1.6058E+01    1.6187E+01    7.0261E+01    4.7746E+01    1.3882E+01    4.3460E+00    1.5156E+01    1.4841E+01    1.0253E+01   
 1.3417E+02    4.3643E+01    5.1469E+01    1.9817E+01    1.6034E+01    1.6209E+01    7.0263E+01    4.7775E+01    1.3916E+01    4.3257E+00    1.5115E+01    1.4890E+01    1.0218E+01   
 1.3526E+02    4.3631E+01    5.1483E+01    1.9690E+01    1.6052E+01    1.6237E+01    7.0291E+01    4.7840E+01    1.3968E+01    4.3460E+00    1.5115E+01    1.4524E+01    1.0253E+01   
 1.3636E+02    4.3636E+01    5.1498E+01    1.9669E+01    1.6122E+01    1.6256E+01    7.0288E+01    4.7841E+01    1.3969E+01    4.3664E+00    1.5156E+01    1.4829E+01    1.0324E+01   
