# Run number 18 on Tue May 21 11:33:01 2024
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 2.4319E+01    3.4687E+01    4.2880E+01    2.0262E+01    1.5882E+01    1.4693E+01    6.0252E+01    3.9677E+01    1.3682E+01    4.6924E+00    1.1525E+01    3.4077E-01    1.0075E+01   
 2.5415E+01    3.4718E+01    4.2915E+01    2.0098E+01    1.5832E+01    1.4690E+01    6.0187E+01    3.9646E+01    1.3646E+01    4.7942E+00    1.0975E+01    1.0926E-01    1.0147E+01   
 2.6512E+01    3.4748E+01    4.2440E+01    2.0035E+01    1.5877E+01    1.4698E+01    6.0084E+01    3.9527E+01    1.3618E+01    4.8553E+00    1.0608E+01    9.7076E-02    1.0147E+01   
 2.7601E+01    3.4782E+01    4.1563E+01    2.0039E+01    1.5979E+01    1.4704E+01    5.9920E+01    3.9369E+01    1.3603E+01    4.8961E+00    1.0343E+01    9.7076E-02    1.0075E+01   
 2.8679E+01    3.4804E+01    4.1152E+01    2.0018E+01    1.6059E+01    1.4739E+01    5.9844E+01    3.9277E+01    1.3634E+01    4.9164E+00    1.0689E+01    9.7076E-02    1.0039E+01   
 2.9776E+01    3.4851E+01    4.0202E+01    1.9974E+01    1.6121E+01    1.4792E+01    5.9735E+01    3.9127E+01    1.3728E+01    4.9572E+00    1.0608E+01    9.7076E-02    1.0111E+01   
 3.0921E+01    3.4867E+01    3.9616E+01    2.0000E+01    1.6188E+01    1.4812E+01    5.9571E+01    3.8942E+01    1.3812E+01    4.9776E+00    1.0363E+01    9.7076E-02    1.0075E+01   
 3.2017E+01    3.4926E+01    3.9301E+01    1.9960E+01    1.6366E+01    1.4856E+01    5.9437E+01    3.8838E+01    1.3881E+01    4.9979E+00    1.0241E+01    9.7076E-02    1.0111E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 3.3113E+01    3.4934E+01    3.9054E+01    1.9942E+01    1.6331E+01    1.4889E+01    5.9355E+01    3.8756E+01    1.3980E+01    4.9979E+00    1.0139E+01    9.7076E-02    1.0075E+01   
 3.4186E+01    3.4960E+01    3.8792E+01    1.9962E+01    1.6371E+01    1.4922E+01    5.9208E+01    3.8649E+01    1.4071E+01    5.0387E+00    1.0037E+01    9.7076E-02    1.0147E+01   
 3.5266E+01    3.4982E+01    3.8460E+01    2.0041E+01    1.6499E+01    1.4949E+01    5.9045E+01    3.8571E+01    1.4140E+01    5.0183E+00    9.9958E+00    9.7076E-02    1.0039E+01   
 3.6355E+01    3.4990E+01    3.8117E+01    2.0262E+01    1.6618E+01    1.4999E+01    5.8898E+01    3.8494E+01    1.4236E+01    5.0591E+00    9.9346E+00    9.7076E-02    1.0182E+01   
 3.7444E+01    3.5005E+01    3.7983E+01    2.0066E+01    1.6577E+01    1.5054E+01    5.8824E+01    3.8485E+01    1.4348E+01    5.0387E+00    9.8735E+00    9.7076E-02    1.0147E+01   
 3.8531E+01    3.5023E+01    3.7708E+01    2.0013E+01    1.6665E+01    1.5123E+01    5.8688E+01    4.0876E+01    1.4450E+01    5.0591E+00    9.8327E+00    9.7076E-02    7.9427E+00   
 3.9619E+01    3.5053E+01    3.7597E+01    2.0010E+01    1.6759E+01    1.5159E+01    5.8532E+01    3.8361E+01    1.4509E+01    5.0794E+00    9.8531E+00    9.7076E-02    4.0857E+00   
 4.0708E+01    3.5032E+01    3.7577E+01    2.0116E+01    1.6890E+01    1.5207E+01    5.8380E+01    3.8317E+01    1.4590E+01    5.0794E+00    9.8735E+00    9.7076E-02    3.7139E+00   
 4.1796E+01    3.5052E+01    3.7584E+01    2.0159E+01    1.7016E+01    1.5243E+01    5.8285E+01    3.8287E+01    1.4636E+01    5.0998E+00    9.8735E+00    9.7076E-02    7.4238E+00   
 4.2883E+01    3.5022E+01    3.7598E+01    2.0159E+01    1.6992E+01    1.5238E+01    5.8113E+01    3.8222E+01    1.4691E+01    5.0794E+00    9.7715E+00    9.7076E-02    1.1951E+01   
 4.3971E+01    3.5084E+01    3.7462E+01    2.0190E+01    1.7009E+01    1.5254E+01    5.7936E+01    3.8149E+01    1.4695E+01    5.0998E+00    9.7307E+00    9.7076E-02    1.2687E+01   
 4.5061E+01    3.5144E+01    3.7227E+01    2.0231E+01    1.7063E+01    1.5295E+01    5.7857E+01    3.8138E+01    1.4778E+01    5.1202E+00    9.6695E+00    9.7076E-02    1.2687E+01   
 4.6149E+01    3.5152E+01    3.7136E+01    2.0253E+01    1.7126E+01    1.5331E+01    5.7720E+01    3.8096E+01    1.4820E+01    5.0998E+00    9.6083E+00    9.7076E-02    1.2658E+01   
 4.7236E+01    3.5175E+01    3.6748E+01    2.0312E+01    1.7098E+01    1.5350E+01    5.7559E+01    3.8031E+01    1.4862E+01    5.1202E+00    9.5879E+00    9.7076E-02    1.2715E+01   
 4.8324E+01    3.5221E+01    3.6552E+01    2.0337E+01    1.7213E+01    1.5379E+01    5.7407E+01    3.7989E+01    1.4912E+01    5.1202E+00    9.5471E+00    9.7076E-02    1.2772E+01   
 4.9421E+01    3.5257E+01    3.6484E+01    2.0368E+01    1.7300E+01    1.5412E+01    5.7323E+01    3.7957E+01    1.4960E+01    5.1202E+00    9.5267E+00    9.7076E-02    1.2601E+01   
 5.0509E+01    3.5294E+01    3.6375E+01    2.0419E+01    1.7348E+01    1.5454E+01    5.7180E+01    3.7903E+01    1.5009E+01    5.1202E+00    9.5471E+00    9.7076E-02    1.2687E+01   
 5.1612E+01    3.5303E+01    3.6283E+01    2.0396E+01    1.7364E+01    1.5468E+01    5.7020E+01    3.7825E+01    1.5040E+01    5.1405E+00    9.5063E+00    9.7076E-02    1.2687E+01   
 5.2701E+01    3.5295E+01    3.6221E+01    2.0398E+01    1.7294E+01    1.5520E+01    5.6872E+01    3.7795E+01    1.5115E+01    5.1202E+00    9.4655E+00    9.7076E-02    1.2687E+01   
 5.3796E+01    3.5320E+01    3.6182E+01    2.0358E+01    1.7333E+01    1.5547E+01    5.6792E+01    3.7761E+01    1.5133E+01    5.1405E+00    9.4451E+00    9.7076E-02    1.2715E+01   
 5.4886E+01    3.5321E+01    3.6106E+01    2.0318E+01    1.7400E+01    1.5573E+01    5.6648E+01    3.7707E+01    1.5177E+01    5.1405E+00    9.4044E+00    9.7076E-02    1.2658E+01   
 5.5980E+01    3.5352E+01    3.6066E+01    2.0325E+01    1.7476E+01    1.5580E+01    5.6504E+01    3.7633E+01    1.5209E+01    5.1609E+00    9.4044E+00    9.7076E-02    1.2658E+01   
 5.7075E+01    3.5364E+01    3.6019E+01    2.0331E+01    1.7620E+01    1.5606E+01    5.6334E+01    3.7515E+01    1.5202E+01    5.1405E+00    9.4044E+00    9.7076E-02    1.2715E+01   
 5.8165E+01    3.5379E+01    3.5991E+01    2.0283E+01    1.7609E+01    1.5637E+01    5.6262E+01    3.7522E+01    1.5256E+01    5.1609E+00    9.3636E+00    9.7076E-02    1.2744E+01   
 5.9253E+01    3.5392E+01    3.5959E+01    2.0323E+01    1.7663E+01    1.5637E+01    5.6135E+01    3.7536E+01    1.5294E+01    5.1813E+00    9.3840E+00    9.7076E-02    1.2687E+01   
 6.0347E+01    3.5385E+01    3.5910E+01    2.0286E+01    1.7749E+01    1.5678E+01    5.5976E+01    3.7495E+01    1.5320E+01    5.1405E+00    9.3840E+00    9.7076E-02    1.2744E+01   
 6.1430E+01    3.5425E+01    3.5914E+01    2.0313E+01    1.7827E+01    1.5718E+01    5.5865E+01    3.7442E+01    1.5373E+01    5.1609E+00    9.3636E+00    9.7076E-02    1.2658E+01   
 6.2565E+01    3.5443E+01    3.5875E+01    2.0318E+01    1.7786E+01    1.5753E+01    5.5795E+01    3.7396E+01    1.5412E+01    5.1813E+00    9.3228E+00    9.7076E-02    1.2658E+01   
 6.3653E+01    3.5455E+01    3.5842E+01    2.0323E+01    1.7877E+01    1.5784E+01    5.5664E+01    3.7364E+01    1.5456E+01    5.1813E+00    9.3636E+00    9.7076E-02    1.2687E+01   
 6.4766E+01    3.5472E+01    3.5826E+01    2.0337E+01    1.7827E+01    1.5800E+01    5.5524E+01    3.7305E+01    1.5471E+01    5.1609E+00    9.3228E+00    9.7076E-02    1.2772E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 6.5846E+01    3.5479E+01    3.5797E+01    2.0337E+01    1.7865E+01    1.5826E+01    5.5455E+01    3.7224E+01    1.5487E+01    5.1609E+00    9.3432E+00    9.7076E-02    1.2772E+01   
 6.6934E+01    3.5488E+01    3.5792E+01    2.0333E+01    1.7871E+01    1.5858E+01    5.5320E+01    3.7219E+01    1.5525E+01    5.1813E+00    9.3228E+00    9.7076E-02    1.2687E+01   
 6.8024E+01    3.5499E+01    3.5768E+01    2.0312E+01    1.7957E+01    1.5858E+01    5.5204E+01    3.7179E+01    1.5544E+01    5.1609E+00    9.3228E+00    9.7076E-02    1.2687E+01   
 6.9112E+01    3.5487E+01    3.5775E+01    2.0309E+01    1.7974E+01    1.5897E+01    5.5084E+01    3.7127E+01    1.5587E+01    5.1813E+00    9.3024E+00    9.7076E-02    1.2744E+01   
 7.0205E+01    3.5476E+01    3.5755E+01    2.0293E+01    1.8039E+01    1.5908E+01    5.5018E+01    3.7106E+01    1.5612E+01    5.1609E+00    9.3024E+00    9.7076E-02    1.2744E+01   
 7.1295E+01    3.5462E+01    3.5753E+01    2.0288E+01    1.8041E+01    1.5927E+01    5.4881E+01    3.7032E+01    1.5634E+01    5.1813E+00    9.3024E+00    9.7076E-02    1.2715E+01   
 7.2390E+01    3.5462E+01    3.5735E+01    2.0285E+01    1.8126E+01    1.5938E+01    5.4759E+01    3.6974E+01    1.5664E+01    5.1813E+00    9.3228E+00    9.7076E-02    1.2629E+01   
 7.3486E+01    3.5462E+01    3.5728E+01    2.0263E+01    1.8238E+01    1.5971E+01    5.4632E+01    3.6956E+01    1.5701E+01    5.1813E+00    9.3024E+00    9.7076E-02    1.2601E+01   
 7.4582E+01    3.5463E+01    3.5734E+01    2.0293E+01    1.8291E+01    1.6010E+01    5.4584E+01    3.6943E+01    1.5743E+01    5.1813E+00    9.3024E+00    9.7076E-02    1.2744E+01   
 7.5672E+01    3.5471E+01    3.5715E+01    2.0272E+01    1.8470E+01    1.6009E+01    5.4456E+01    3.6864E+01    1.5752E+01    5.2017E+00    9.3228E+00    9.7076E-02    1.2687E+01   
 7.6761E+01    3.5453E+01    3.5706E+01    2.0270E+01    1.8516E+01    1.6028E+01    5.4334E+01    3.6835E+01    1.5801E+01    5.2017E+00    9.3228E+00    9.7076E-02    1.2658E+01   
 7.7849E+01    3.5427E+01    3.5698E+01    2.0251E+01    1.8444E+01    1.6064E+01    5.4218E+01    3.6795E+01    1.5856E+01    5.2220E+00    9.3024E+00    9.7076E-02    1.2715E+01   
 7.8936E+01    3.5418E+01    3.5672E+01    2.0250E+01    1.8479E+01    1.6090E+01    5.4171E+01    3.6764E+01    1.5908E+01    5.2220E+00    9.3024E+00    9.7076E-02    1.2658E+01   
 8.0024E+01    3.5409E+01    3.5658E+01    2.0245E+01    1.8530E+01    1.6129E+01    5.4061E+01    3.6691E+01    1.6051E+01    5.1813E+00    9.3228E+00    9.7076E-02    1.2687E+01   
 8.1113E+01    3.5396E+01    3.5637E+01    2.0248E+01    1.8526E+01    1.6133E+01    5.3920E+01    3.6669E+01    1.6044E+01    5.2017E+00    9.2820E+00    9.7076E-02    1.2744E+01   
 8.2201E+01    3.5375E+01    3.5636E+01    2.0215E+01    1.8571E+01    1.6150E+01    5.3872E+01    3.6598E+01    1.6111E+01    5.2017E+00    9.3024E+00    9.7076E-02    1.2744E+01   
 8.3289E+01    3.5372E+01    3.5629E+01    2.0210E+01    1.8621E+01    1.6161E+01    5.3743E+01    3.6571E+01    1.6101E+01    5.1813E+00    9.3024E+00    9.7076E-02    1.2658E+01   
 8.4377E+01    3.5349E+01    3.5605E+01    2.0169E+01    1.8693E+01    1.6171E+01    5.3607E+01    3.6512E+01    1.6160E+01    5.1813E+00    9.2820E+00    9.7076E-02    1.2687E+01   
 8.5466E+01    3.5330E+01    3.5594E+01    2.0130E+01    1.8677E+01    1.6178E+01    5.3497E+01    3.6463E+01    1.6244E+01    5.2220E+00    9.2820E+00    9.7076E-02    1.2715E+01   
 8.6554E+01    3.5342E+01    3.5603E+01    2.0107E+01    1.8666E+01    1.6196E+01    5.3433E+01    3.6448E+01    1.6221E+01    5.2220E+00    9.2820E+00    9.7076E-02    1.2687E+01   
 8.7647E+01    3.5340E+01    3.5578E+01    2.0124E+01    1.8687E+01    1.6207E+01    5.3313E+01    3.6405E+01    1.6242E+01    5.2220E+00    9.2820E+00    9.7076E-02    1.2629E+01   
 8.8743E+01    3.5324E+01    3.5549E+01    2.0141E+01    1.8794E+01    1.6200E+01    5.3196E+01    3.6333E+01    1.6236E+01    5.2220E+00    9.2820E+00    9.7076E-02    1.2744E+01   
 8.9841E+01    3.5284E+01    3.5518E+01    2.0137E+01    1.8752E+01    1.6238E+01    5.3067E+01    3.6246E+01    1.6223E+01    5.2017E+00    9.2616E+00    9.7076E-02    1.2687E+01   
 9.0921E+01    3.5268E+01    3.5538E+01    2.0097E+01    1.8874E+01    1.6238E+01    5.3004E+01    3.6204E+01    1.6226E+01    5.2017E+00    9.2616E+00    9.7076E-02    1.2744E+01   
 9.2000E+01    3.5229E+01    3.5524E+01    1.9961E+01    1.8887E+01    1.6274E+01    5.2899E+01    3.6189E+01    1.6342E+01    5.2017E+00    9.2616E+00    9.7076E-02    1.2715E+01   
 9.3104E+01    3.5245E+01    3.5497E+01    1.9957E+01    1.8609E+01    1.6254E+01    5.2764E+01    3.6134E+01    1.6300E+01    5.2220E+00    9.2820E+00    9.7076E-02    1.2744E+01   
 9.4233E+01    3.5226E+01    3.5489E+01    1.9900E+01    1.8455E+01    1.6267E+01    5.2626E+01    3.6052E+01    1.6274E+01    5.2220E+00    9.2616E+00    9.7076E-02    1.2629E+01   
 9.5345E+01    3.5209E+01    3.5470E+01    1.9886E+01    1.8552E+01    1.6240E+01    5.2560E+01    3.6019E+01    1.6244E+01    5.2220E+00    9.2616E+00    9.7076E-02    8.0784E+00   
 9.6427E+01    3.5180E+01    3.5456E+01    1.9965E+01    1.8642E+01    1.6277E+01    5.2437E+01    3.5954E+01    1.6307E+01    5.2017E+00    9.2616E+00    9.7076E-02    4.8184E+00   
 9.7498E+01    3.5187E+01    3.5450E+01    2.0063E+01    1.8677E+01    1.6278E+01    5.2313E+01    3.5913E+01    1.6322E+01    5.2220E+00    9.2820E+00    9.7076E-02    3.8102E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 9.8587E+01    3.5190E+01    3.5460E+01    2.0090E+01    1.8742E+01    1.6303E+01    5.2214E+01    3.5834E+01    1.6340E+01    5.2017E+00    9.2616E+00    9.7076E-02    3.7139E+00   
 9.9676E+01    3.5174E+01    3.5460E+01    2.0128E+01    1.8522E+01    1.6332E+01    5.2135E+01    3.5811E+01    1.6323E+01    5.2220E+00    9.2616E+00    9.7076E-02    3.7139E+00   
 1.0076E+02    3.5169E+01    3.5467E+01    2.0059E+01    1.8461E+01    1.6315E+01    5.2031E+01    3.5731E+01    1.6331E+01    5.2220E+00    9.2616E+00    9.7076E-02    3.6150E+00   
 1.0185E+02    3.5156E+01    3.5449E+01    1.9959E+01    1.8349E+01    1.6329E+01    5.1905E+01    3.5666E+01    1.6343E+01    5.2220E+00    9.2820E+00    9.7076E-02    3.5133E+00   
 1.0294E+02    3.5141E+01    3.5428E+01    1.9948E+01    1.8347E+01    1.6368E+01    5.1856E+01    3.5652E+01    1.6408E+01    5.2220E+00    9.3024E+00    9.7076E-02    3.7139E+00   
 1.0401E+02    3.5130E+01    3.5433E+01    1.9935E+01    1.8284E+01    1.6374E+01    5.1749E+01    3.5625E+01    1.6387E+01    5.2424E+00    9.2820E+00    9.7076E-02    3.6150E+00   
 1.0510E+02    3.5142E+01    3.5415E+01    1.9943E+01    1.8267E+01    1.6401E+01    5.1652E+01    3.5577E+01    1.6431E+01    5.2220E+00    9.2820E+00    9.7076E-02    3.8102E+00   
 1.0619E+02    3.5116E+01    3.5490E+01    1.9963E+01    1.8257E+01    1.6399E+01    5.1533E+01    3.5520E+01    1.6459E+01    5.2424E+00    9.3024E+00    9.7076E-02    1.3382E+01   
 1.0728E+02    3.5098E+01    3.5586E+01    1.9964E+01    1.8265E+01    1.6400E+01    5.1468E+01    3.5488E+01    1.6407E+01    5.2424E+00    9.2820E+00    9.7076E-02    1.3756E+01   
 1.0836E+02    3.5117E+01    3.5524E+01    1.9783E+01    1.8234E+01    1.6425E+01    5.1357E+01    3.5425E+01    1.6407E+01    5.2220E+00    9.2616E+00    9.7076E-02    1.3756E+01   
 1.0945E+02    3.5115E+01    3.5518E+01    1.9768E+01    1.8254E+01    1.6441E+01    5.1242E+01    3.5377E+01    1.6413E+01    5.2220E+00    9.2412E+00    9.7076E-02    1.3756E+01   
 1.1054E+02    3.5077E+01    3.5410E+01    1.9808E+01    1.8265E+01    1.6471E+01    5.1132E+01    3.5322E+01    1.6440E+01    5.2220E+00    9.2412E+00    9.7076E-02    1.3808E+01   
 1.1163E+02    3.5009E+01    3.5365E+01    1.9869E+01    1.8204E+01    1.6508E+01    5.1099E+01    3.5278E+01    1.6445E+01    5.2220E+00    9.2208E+00    9.7076E-02    1.3808E+01   
 1.1272E+02    3.4998E+01    3.5345E+01    1.9919E+01    1.8173E+01    1.6508E+01    5.0993E+01    3.5195E+01    1.6499E+01    5.2220E+00    9.2412E+00    9.7076E-02    1.3782E+01   
 1.1380E+02    3.5009E+01    3.5336E+01    1.9982E+01    1.8122E+01    1.6545E+01    5.0890E+01    3.5131E+01    1.6468E+01    5.2220E+00    9.2208E+00    9.7076E-02    1.3756E+01   
 1.1488E+02    3.5015E+01    3.5320E+01    1.9986E+01    1.8121E+01    1.6570E+01    5.0836E+01    3.5097E+01    1.6496E+01    5.2424E+00    9.2004E+00    9.7076E-02    1.3808E+01   
 1.1596E+02    3.5003E+01    3.5259E+01    1.9879E+01    1.8078E+01    1.6571E+01    5.0727E+01    3.5096E+01    1.6569E+01    5.2220E+00    9.2004E+00    9.7076E-02    1.3808E+01   
 1.1705E+02    3.5006E+01    3.5225E+01    2.0067E+01    1.8006E+01    1.6584E+01    5.0636E+01    3.5048E+01    1.6594E+01    5.2424E+00    9.2208E+00    9.7076E-02    1.3782E+01   
 1.1814E+02    3.5017E+01    3.5226E+01    2.0066E+01    1.8007E+01    1.6637E+01    5.0524E+01    3.4998E+01    1.6552E+01    5.2220E+00    9.2004E+00    9.7076E-02    1.3782E+01   
 1.1923E+02    3.5010E+01    3.5200E+01    2.0052E+01    1.7976E+01    1.6652E+01    5.0470E+01    3.4975E+01    1.6552E+01    5.2424E+00    9.2004E+00    9.7076E-02    1.3782E+01   
 1.2032E+02    3.5012E+01    3.5209E+01    2.0106E+01    1.8020E+01    1.6683E+01    5.0369E+01    3.4941E+01    1.6626E+01    5.2424E+00    9.2004E+00    9.7076E-02    1.3808E+01   
 1.2141E+02    3.4989E+01    3.5183E+01    2.0047E+01    1.8201E+01    1.6674E+01    5.0237E+01    3.4866E+01    1.6635E+01    5.2424E+00    9.2208E+00    9.7076E-02    1.3835E+01   
 1.2251E+02    3.4936E+01    3.5183E+01    2.0072E+01    1.8328E+01    1.6693E+01    5.0147E+01    3.4840E+01    1.6686E+01    5.2424E+00    9.1800E+00    9.7076E-02    1.3782E+01   
 1.2360E+02    3.4878E+01    3.5190E+01    1.9932E+01    1.8469E+01    1.6756E+01    5.0120E+01    3.4815E+01    1.6684E+01    5.2424E+00    9.1800E+00    9.7076E-02    1.3808E+01   
 1.2468E+02    3.4832E+01    3.5158E+01    1.9917E+01    1.8355E+01    1.6791E+01    5.0030E+01    3.4774E+01    1.6648E+01    5.2424E+00    9.1800E+00    9.7076E-02    1.3887E+01   
 1.2579E+02    3.4806E+01    3.5140E+01    1.9991E+01    1.8424E+01    1.6814E+01    4.9938E+01    3.4741E+01    1.6683E+01    5.2424E+00    9.1800E+00    9.7076E-02    1.3887E+01   
 1.2689E+02    3.4801E+01    3.5113E+01    1.9994E+01    1.8443E+01    1.6845E+01    4.9834E+01    3.4677E+01    1.6672E+01    5.2424E+00    9.1800E+00    9.7076E-02    1.3835E+01   
 1.2797E+02    3.4771E+01    3.5088E+01    2.0012E+01    1.8501E+01    1.6888E+01    4.9783E+01    3.4647E+01    1.6793E+01    5.2424E+00    9.1596E+00    9.7076E-02    1.3782E+01   
 1.2907E+02    3.4785E+01    3.5054E+01    1.9912E+01    1.8527E+01    1.6924E+01    4.9703E+01    3.4650E+01    1.6837E+01    5.2424E+00    9.1596E+00    9.7076E-02    1.3835E+01   
 1.3018E+02    3.4763E+01    3.5024E+01    1.9926E+01    1.8490E+01    1.6968E+01    4.9611E+01    3.4604E+01    1.6880E+01    5.2424E+00    9.1392E+00    9.7076E-02    1.3835E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.3126E+02    3.4771E+01    3.5012E+01    1.9928E+01    1.8610E+01    1.6976E+01    4.9567E+01    3.4551E+01    1.6842E+01    5.2424E+00    9.1596E+00    9.7076E-02    1.3887E+01   
 1.3234E+02    3.4743E+01    3.5012E+01    1.9869E+01    1.8619E+01    1.7011E+01    4.9466E+01    3.4523E+01    1.6844E+01    5.2424E+00    9.1392E+00    9.7076E-02    1.3808E+01   
 1.3342E+02    3.4743E+01    3.4957E+01    1.9810E+01    1.8578E+01    1.7017E+01    4.9346E+01    3.4478E+01    1.6830E+01    5.2424E+00    9.1392E+00    9.7076E-02    1.3835E+01   
 1.3450E+02    3.4740E+01    3.4962E+01    1.9819E+01    1.8686E+01    1.7034E+01    4.9238E+01    3.4409E+01    1.6834E+01    5.2424E+00    9.1392E+00    9.7076E-02    1.3887E+01   
 1.3559E+02    3.4705E+01    3.4924E+01    1.9824E+01    1.8701E+01    1.7071E+01    4.9198E+01    3.4384E+01    1.6818E+01    5.2628E+00    9.1596E+00    9.7076E-02    1.3835E+01   
 1.3669E+02    3.4682E+01    3.4913E+01    1.9891E+01    1.8778E+01    1.7090E+01    4.9073E+01    3.4341E+01    1.6815E+01    5.2628E+00    9.1188E+00    9.7076E-02    1.3861E+01   
