# Run number 22 on Tue May 21 12:07:34 2024
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.6739E+01    4.6519E+01    5.4267E+01    1.9987E+01    1.6130E+01    1.5711E+01    7.4099E+01    5.0156E+01    1.3789E+01    4.2849E+00    1.6278E+01    1.5401E+01    1.0289E+01   
 1.7836E+01    4.6527E+01    5.4273E+01    2.0007E+01    1.6172E+01    1.5840E+01    7.4078E+01    5.0217E+01    1.3838E+01    4.2849E+00    1.6135E+01    1.5365E+01    1.0253E+01   
 1.8924E+01    4.6554E+01    5.4293E+01    2.0000E+01    1.6264E+01    1.5872E+01    7.4073E+01    5.0299E+01    1.3886E+01    4.3257E+00    1.6216E+01    1.5377E+01    1.0182E+01   
 2.0013E+01    4.6573E+01    5.4300E+01    2.0895E+01    1.6266E+01    1.5980E+01    7.4071E+01    5.0426E+01    1.3913E+01    4.3053E+00    1.6135E+01    1.5401E+01    1.0289E+01   
 2.1101E+01    4.6560E+01    5.4318E+01    2.0539E+01    1.6420E+01    1.6089E+01    7.4026E+01    5.0471E+01    1.3968E+01    4.3257E+00    1.6216E+01    1.5292E+01    1.0218E+01   
 2.2213E+01    4.6568E+01    5.4324E+01    2.0215E+01    1.6375E+01    1.6196E+01    7.3961E+01    5.0524E+01    1.3990E+01    4.3257E+00    1.6135E+01    1.5279E+01    1.0394E+01   
 2.3301E+01    4.6555E+01    5.4311E+01    2.0218E+01    1.6455E+01    1.6237E+01    7.3959E+01    5.0585E+01    1.4036E+01    4.3460E+00    1.6298E+01    1.5499E+01    1.0253E+01   
 2.4388E+01    4.6556E+01    5.4309E+01    2.0183E+01    1.6474E+01    1.6348E+01    7.3961E+01    5.0624E+01    1.4063E+01    4.3664E+00    1.6196E+01    1.5462E+01    1.0289E+01   
 2.5484E+01    4.6556E+01    5.4336E+01    2.0105E+01    1.6478E+01    1.6436E+01    7.3953E+01    5.0686E+01    1.4104E+01    4.3664E+00    1.6237E+01    1.5548E+01    1.0253E+01   
 2.6573E+01    4.6549E+01    5.4337E+01    2.0371E+01    1.6421E+01    1.6547E+01    7.3906E+01    5.0717E+01    1.4159E+01    4.3868E+00    1.6237E+01    1.5560E+01    1.0289E+01   
 2.7661E+01    4.6544E+01    5.4343E+01    2.0267E+01    1.6447E+01    1.6588E+01    7.3886E+01    5.0777E+01    1.4231E+01    4.3460E+00    1.6278E+01    1.5316E+01    1.0324E+01   
 2.8788E+01    4.6538E+01    5.4353E+01    2.0513E+01    1.6477E+01    1.6667E+01    7.3850E+01    5.0810E+01    1.4236E+01    4.3664E+00    1.6380E+01    1.5085E+01    1.0289E+01   
 2.9885E+01    4.6545E+01    5.4368E+01    2.0439E+01    1.6593E+01    1.6743E+01    7.3820E+01    5.0788E+01    1.4260E+01    4.4071E+00    1.6196E+01    1.5560E+01    1.0289E+01   
 3.0997E+01    4.6577E+01    5.4390E+01    2.0354E+01    1.6625E+01    1.6790E+01    7.3828E+01    5.0798E+01    1.4292E+01    4.4071E+00    1.6257E+01    1.5535E+01    1.0218E+01   
 3.2074E+01    4.6586E+01    5.4435E+01    2.0320E+01    1.6590E+01    1.6838E+01    7.3861E+01    5.0832E+01    1.4319E+01    4.4071E+00    1.6237E+01    1.5097E+01    1.0324E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 3.3158E+01    4.6583E+01    5.4423E+01    2.0268E+01    1.6589E+01    1.6926E+01    7.3894E+01    5.0854E+01    1.4355E+01    4.4275E+00    1.6196E+01    1.5450E+01    1.0289E+01   
 3.4249E+01    4.6570E+01    5.4415E+01    2.0163E+01    1.6566E+01    1.6997E+01    7.3902E+01    5.0849E+01    1.4415E+01    4.4071E+00    1.6278E+01    1.5353E+01    1.0289E+01   
 3.5321E+01    4.6560E+01    5.4412E+01    2.0086E+01    1.6633E+01    1.7033E+01    7.3887E+01    5.0872E+01    1.4457E+01    4.4275E+00    1.6196E+01    1.5267E+01    1.0394E+01   
 3.6411E+01    4.6544E+01    5.4399E+01    2.0090E+01    1.6620E+01    1.7082E+01    7.3874E+01    5.0886E+01    1.4498E+01    4.4479E+00    1.6216E+01    1.5365E+01    1.0289E+01   
 3.7489E+01    4.6558E+01    5.4425E+01    2.0035E+01    1.6564E+01    1.7120E+01    7.3848E+01    5.0905E+01    1.4499E+01    4.4479E+00    1.6298E+01    1.5145E+01    1.0253E+01   
 3.8574E+01    4.6572E+01    5.4434E+01    2.0019E+01    1.6651E+01    1.7168E+01    7.3839E+01    5.0909E+01    1.4551E+01    4.4275E+00    1.6380E+01    1.5109E+01    1.0359E+01   
 3.9662E+01    4.6545E+01    5.4440E+01    1.9977E+01    1.6629E+01    1.7211E+01    7.3814E+01    5.0944E+01    1.4600E+01    4.4275E+00    1.6216E+01    1.5109E+01    1.0253E+01   
 4.0750E+01    4.6551E+01    5.4429E+01    1.9930E+01    1.6592E+01    1.7241E+01    7.3775E+01    5.0986E+01    1.4624E+01    4.4479E+00    1.6318E+01    1.5145E+01    1.0253E+01   
 4.1838E+01    4.6544E+01    5.4431E+01    1.9936E+01    1.6726E+01    1.7287E+01    7.3760E+01    5.0987E+01    1.4656E+01    4.4479E+00    1.6278E+01    1.5109E+01    1.0253E+01   
 4.2927E+01    4.6547E+01    5.4455E+01    2.0067E+01    1.6742E+01    1.7301E+01    7.3706E+01    5.0990E+01    1.4678E+01    4.4683E+00    1.6318E+01    1.5596E+01    1.0253E+01   
 4.4009E+01    4.6551E+01    5.4450E+01    2.0094E+01    1.6725E+01    1.7318E+01    7.3675E+01    5.1041E+01    1.4720E+01    4.4479E+00    1.6339E+01    1.5365E+01    1.0253E+01   
 4.5096E+01    4.6561E+01    5.4474E+01    2.0197E+01    1.6728E+01    1.7348E+01    7.3678E+01    5.1041E+01    1.4720E+01    4.4683E+00    1.6176E+01    1.5255E+01    1.0253E+01   
 4.6184E+01    4.6559E+01    5.4463E+01    2.0232E+01    1.6766E+01    1.7364E+01    7.3680E+01    5.1081E+01    1.4767E+01    4.5090E+00    1.6318E+01    1.5316E+01    1.0289E+01   
 4.7273E+01    4.6569E+01    5.4481E+01    2.0204E+01    1.6875E+01    1.7376E+01    7.3674E+01    5.1077E+01    1.4777E+01    4.5090E+00    1.6216E+01    1.5231E+01    1.0253E+01   
 4.8362E+01    4.6555E+01    5.4493E+01    2.0078E+01    1.6822E+01    1.7373E+01    7.3749E+01    5.1089E+01    1.4846E+01    4.4683E+00    1.6318E+01    1.5133E+01    1.0324E+01   
 4.9449E+01    4.6558E+01    5.4486E+01    2.0007E+01    1.6731E+01    1.7357E+01    7.3780E+01    5.1121E+01    1.4873E+01    4.4886E+00    1.6237E+01    1.5133E+01    1.0394E+01   
 5.0537E+01    4.6558E+01    5.4495E+01    2.0023E+01    1.6796E+01    1.7338E+01    7.3802E+01    5.1130E+01    1.4889E+01    4.4886E+00    1.6237E+01    1.5133E+01    1.0324E+01   
 5.1626E+01    4.6573E+01    5.4483E+01    2.0035E+01    1.6786E+01    1.7311E+01    7.3828E+01    5.1127E+01    1.4948E+01    4.4886E+00    1.6298E+01    1.5145E+01    1.0253E+01   
 5.2714E+01    4.6562E+01    5.4480E+01    2.0194E+01    1.6797E+01    1.7260E+01    7.3811E+01    5.1108E+01    1.4934E+01    4.4683E+00    1.6257E+01    1.5292E+01    1.0289E+01   
 5.3801E+01    4.6552E+01    5.4484E+01    2.0152E+01    1.6776E+01    1.7171E+01    7.3763E+01    5.1119E+01    1.4981E+01    4.4886E+00    1.6359E+01    1.5474E+01    1.0289E+01   
 5.4889E+01    4.6548E+01    5.4467E+01    2.0172E+01    1.6816E+01    1.7024E+01    7.3740E+01    5.1113E+01    1.4977E+01    4.4683E+00    1.6216E+01    1.5133E+01    1.0253E+01   
 5.5985E+01    4.6540E+01    5.4479E+01    2.0086E+01    1.6820E+01    1.6928E+01    7.3714E+01    5.1106E+01    1.5009E+01    4.4886E+00    1.6380E+01    1.5121E+01    1.0289E+01   
 5.7073E+01    4.6548E+01    5.4466E+01    1.9951E+01    1.6849E+01    1.6728E+01    7.3707E+01    5.1098E+01    1.5030E+01    4.4886E+00    1.6278E+01    1.5109E+01    1.0289E+01   
 5.8162E+01    4.6546E+01    5.4473E+01    1.9909E+01    1.6779E+01    1.6505E+01    7.3715E+01    5.1122E+01    1.5057E+01    4.5090E+00    1.6278E+01    1.5316E+01    1.0324E+01   
 5.9248E+01    4.6536E+01    5.4475E+01    1.9966E+01    1.6846E+01    1.6215E+01    7.3744E+01    5.1119E+01    1.5105E+01    4.5498E+00    1.6298E+01    1.5316E+01    1.0359E+01   
 6.0337E+01    4.6527E+01    5.4455E+01    1.9865E+01    1.6800E+01    1.6039E+01    7.3715E+01    5.1099E+01    1.5096E+01    4.5294E+00    1.6461E+01    1.5682E+01    1.0324E+01   
 6.1434E+01    4.6532E+01    5.4475E+01    1.9848E+01    1.6692E+01    1.5606E+01    7.3677E+01    5.1116E+01    1.5105E+01    4.5090E+00    1.6278E+01    1.5633E+01    1.0253E+01   
 6.2562E+01    4.6517E+01    5.4497E+01    1.9880E+01    1.6862E+01    1.5093E+01    7.3652E+01    5.1148E+01    1.5114E+01    4.5294E+00    1.6359E+01    1.5292E+01    1.0289E+01   
 6.3659E+01    4.6535E+01    5.4517E+01    1.9907E+01    1.6882E+01    1.4671E+01    7.3691E+01    5.1135E+01    1.5111E+01    4.5294E+00    1.6400E+01    1.5194E+01    1.0289E+01   
 6.4755E+01    4.6516E+01    5.4510E+01    1.9880E+01    1.6857E+01    1.4495E+01    7.3669E+01    5.1133E+01    1.5086E+01    4.5294E+00    1.6359E+01    1.5414E+01    1.0359E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 6.5860E+01    4.6511E+01    5.4513E+01    1.9894E+01    1.6807E+01    1.4186E+01    7.3661E+01    5.1093E+01    1.5063E+01    4.5498E+00    1.6339E+01    1.5255E+01    1.0289E+01   
 6.6940E+01    4.6491E+01    5.4518E+01    1.9888E+01    1.6854E+01    1.3910E+01    7.3650E+01    5.1008E+01    1.4999E+01    4.5294E+00    1.6461E+01    1.5206E+01    1.0253E+01   
 6.8033E+01    4.6500E+01    5.4540E+01    1.9827E+01    1.6818E+01    1.3695E+01    7.3658E+01    5.0973E+01    1.4951E+01    4.4886E+00    1.6441E+01    1.5718E+01    1.0253E+01   
 6.9116E+01    4.6501E+01    5.4558E+01    1.9945E+01    1.6831E+01    1.3542E+01    7.3696E+01    5.0851E+01    1.4921E+01    4.5090E+00    1.6441E+01    1.5560E+01    1.0253E+01   
 7.0475E+01    4.6491E+01    5.4585E+01    1.9930E+01    1.6798E+01    1.3472E+01    7.3745E+01    5.0835E+01    1.4863E+01    4.4479E+00    1.6522E+01    1.5231E+01    1.0289E+01   
 7.1557E+01    4.6513E+01    5.4604E+01    1.9948E+01    1.6767E+01    1.3323E+01    7.3755E+01    5.0729E+01    1.4835E+01    4.4275E+00    1.6400E+01    1.5523E+01    1.0324E+01   
 7.2644E+01    4.6512E+01    5.4627E+01    1.9944E+01    1.6765E+01    1.3174E+01    7.3755E+01    5.0608E+01    1.4779E+01    4.4479E+00    1.6441E+01    1.5682E+01    1.0289E+01   
 7.3732E+01    4.6512E+01    5.4650E+01    1.9956E+01    1.6734E+01    1.3082E+01    7.3729E+01    5.0570E+01    1.4709E+01    4.4479E+00    1.6420E+01    1.5645E+01    1.0289E+01   
 7.4821E+01    4.6503E+01    5.4647E+01    1.9889E+01    1.6667E+01    1.3007E+01    7.3693E+01    5.0459E+01    1.4626E+01    4.4275E+00    1.6359E+01    1.5682E+01    1.0253E+01   
 7.5909E+01    4.6505E+01    5.4652E+01    1.9835E+01    1.6667E+01    1.2908E+01    7.3715E+01    5.0326E+01    1.4598E+01    4.4071E+00    1.6522E+01    1.5474E+01    1.0359E+01   
 7.6997E+01    4.6521E+01    5.4689E+01    1.9803E+01    1.6647E+01    1.2806E+01    7.3724E+01    5.0184E+01    1.4515E+01    4.4275E+00    1.6420E+01    1.5633E+01    1.0324E+01   
 7.8091E+01    4.6542E+01    5.4689E+01    1.9784E+01    1.6497E+01    1.2692E+01    7.3750E+01    5.0064E+01    1.4428E+01    4.4071E+00    1.6522E+01    1.5633E+01    1.0359E+01   
 7.9180E+01    4.6538E+01    5.4688E+01    1.9826E+01    1.6523E+01    1.2649E+01    7.3758E+01    4.9951E+01    1.4333E+01    4.3868E+00    1.6482E+01    1.5706E+01    1.0253E+01   
 8.0268E+01    4.6531E+01    5.4698E+01    1.9799E+01    1.6492E+01    1.2564E+01    7.3740E+01    4.9836E+01    1.4292E+01    4.3868E+00    1.6522E+01    1.5523E+01    1.0253E+01   
 8.1356E+01    4.6547E+01    5.4724E+01    1.9785E+01    1.6468E+01    1.2493E+01    7.3776E+01    4.9689E+01    1.4206E+01    4.3868E+00    1.6482E+01    1.5389E+01    1.0324E+01   
 8.2444E+01    4.6536E+01    5.4718E+01    1.9823E+01    1.6353E+01    1.2469E+01    7.3818E+01    4.9628E+01    1.4103E+01    4.3664E+00    1.6441E+01    1.5608E+01    1.0289E+01   
 8.3556E+01    4.6544E+01    5.4737E+01    1.9730E+01    1.6340E+01    1.2426E+01    7.3847E+01    4.9498E+01    1.4004E+01    4.3460E+00    1.6441E+01    1.5548E+01    1.0253E+01   
 8.4653E+01    4.6545E+01    5.4715E+01    1.9710E+01    1.6225E+01    1.2469E+01    7.3848E+01    4.9344E+01    1.3955E+01    4.3664E+00    1.6502E+01    1.5145E+01    1.0289E+01   
 8.5758E+01    4.6544E+01    5.4732E+01    1.9702E+01    1.6204E+01    1.2544E+01    7.3897E+01    4.9225E+01    1.3894E+01    4.3460E+00    1.6522E+01    1.5158E+01    1.0289E+01   
 8.6846E+01    4.6539E+01    5.4716E+01    1.9776E+01    1.6108E+01    1.2595E+01    7.3942E+01    4.9171E+01    1.3814E+01    4.3053E+00    1.6522E+01    1.5584E+01    1.0253E+01   
 8.7983E+01    4.6556E+01    5.4730E+01    1.9746E+01    1.6092E+01    1.2745E+01    7.4037E+01    4.9066E+01    1.3744E+01    4.3053E+00    1.6420E+01    1.5121E+01    1.0324E+01   
 8.9063E+01    4.6572E+01    5.4717E+01    1.9755E+01    1.6127E+01    1.2898E+01    7.4091E+01    4.8966E+01    1.3765E+01    4.2645E+00    1.6339E+01    1.5097E+01    1.0289E+01   
 9.0152E+01    4.6573E+01    5.4709E+01    1.9820E+01    1.6083E+01    1.3059E+01    7.4141E+01    4.8916E+01    1.3703E+01    4.2645E+00    1.6339E+01    1.5085E+01    1.0182E+01   
 9.1231E+01    4.6577E+01    5.4699E+01    1.9810E+01    1.6002E+01    1.3150E+01    7.4163E+01    4.8924E+01    1.3675E+01    4.2442E+00    1.6278E+01    1.5036E+01    1.0324E+01   
 9.2311E+01    4.6563E+01    5.4669E+01    1.9798E+01    1.5957E+01    1.3330E+01    7.4165E+01    4.8883E+01    1.3628E+01    4.2442E+00    1.6339E+01    1.5194E+01    1.0324E+01   
 9.3392E+01    4.6549E+01    5.4622E+01    1.9822E+01    1.5915E+01    1.3491E+01    7.4179E+01    4.8872E+01    1.3614E+01    4.2442E+00    1.6298E+01    1.5304E+01    1.0253E+01   
 9.4472E+01    4.6553E+01    5.4582E+01    1.9841E+01    1.6064E+01    1.3689E+01    7.4226E+01    4.8874E+01    1.3583E+01    4.2238E+00    1.6298E+01    1.5279E+01    1.0289E+01   
 9.5552E+01    4.6546E+01    5.4571E+01    1.9854E+01    1.6001E+01    1.3781E+01    7.4262E+01    4.8875E+01    1.3558E+01    4.2442E+00    1.6216E+01    1.5450E+01    1.0324E+01   
 9.6632E+01    4.6553E+01    5.4537E+01    1.9812E+01    1.5864E+01    1.3935E+01    7.4318E+01    4.8896E+01    1.3551E+01    4.2442E+00    1.6339E+01    1.5401E+01    1.0218E+01   
 9.7713E+01    4.6541E+01    5.4494E+01    1.9701E+01    1.5846E+01    1.4127E+01    7.4375E+01    4.8941E+01    1.3564E+01    4.2442E+00    1.6298E+01    1.5243E+01    1.0218E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 9.8793E+01    4.6538E+01    5.4459E+01    1.9768E+01    1.5853E+01    1.4198E+01    7.4422E+01    4.8985E+01    1.3576E+01    4.2442E+00    1.6359E+01    1.5219E+01    1.0253E+01   
 9.9872E+01    4.6536E+01    5.4421E+01    1.9771E+01    1.5907E+01    1.4348E+01    7.4463E+01    4.9050E+01    1.3597E+01    4.2238E+00    1.6237E+01    1.5024E+01    1.0253E+01   
 1.0095E+02    4.6546E+01    5.4399E+01    1.9800E+01    1.5976E+01    1.4500E+01    7.4454E+01    4.9148E+01    1.3599E+01    4.2645E+00    1.6339E+01    1.4950E+01    1.0359E+01   
 1.0203E+02    4.6519E+01    5.4353E+01    1.9810E+01    1.6006E+01    1.4627E+01    7.4481E+01    4.9202E+01    1.3601E+01    4.2849E+00    1.6359E+01    1.4999E+01    1.0359E+01   
 1.0311E+02    4.6529E+01    5.4349E+01    1.9847E+01    1.5989E+01    1.4701E+01    7.4528E+01    4.9305E+01    1.3636E+01    4.2442E+00    1.6257E+01    1.4999E+01    1.0253E+01   
 1.0419E+02    4.6541E+01    5.4348E+01    1.9848E+01    1.6055E+01    1.4879E+01    7.4537E+01    4.9437E+01    1.3693E+01    4.2442E+00    1.6135E+01    1.4963E+01    1.0253E+01   
 1.0528E+02    4.6546E+01    5.4344E+01    1.9855E+01    1.5987E+01    1.5020E+01    7.4567E+01    4.9568E+01    1.3734E+01    4.2645E+00    1.6155E+01    1.5121E+01    1.0253E+01   
 1.0636E+02    4.6571E+01    5.4358E+01    1.9827E+01    1.6085E+01    1.5087E+01    7.4543E+01    4.9627E+01    1.3782E+01    4.2645E+00    1.6155E+01    1.5316E+01    1.0253E+01   
 1.0744E+02    4.6559E+01    5.4330E+01    1.9823E+01    1.6098E+01    1.5212E+01    7.4524E+01    4.9752E+01    1.3780E+01    4.2645E+00    1.6155E+01    1.5316E+01    1.0218E+01   
 1.0852E+02    4.6550E+01    5.4320E+01    1.9870E+01    1.6183E+01    1.5317E+01    7.4486E+01    4.9853E+01    1.3765E+01    4.2849E+00    1.6196E+01    1.4987E+01    1.0289E+01   
 1.0962E+02    4.6544E+01    5.4296E+01    1.9872E+01    1.6106E+01    1.5406E+01    7.4432E+01    4.9974E+01    1.3756E+01    4.2849E+00    1.6176E+01    1.5170E+01    1.0253E+01   
 1.1070E+02    4.6547E+01    5.4293E+01    1.9857E+01    1.6102E+01    1.5459E+01    7.4373E+01    4.9997E+01    1.3777E+01    4.3053E+00    1.6155E+01    1.5389E+01    1.0359E+01   
 1.1178E+02    4.6553E+01    5.4313E+01    1.9921E+01    1.6135E+01    1.5555E+01    7.4357E+01    5.0114E+01    1.3772E+01    4.3053E+00    1.6155E+01    1.5109E+01    1.0359E+01   
 1.1286E+02    4.6545E+01    5.4329E+01    1.9915E+01    1.6283E+01    1.5661E+01    7.4317E+01    5.0209E+01    1.3803E+01    4.3053E+00    1.6298E+01    1.5267E+01    1.0324E+01   
 1.1395E+02    4.6552E+01    5.4299E+01    1.9920E+01    1.6127E+01    1.5722E+01    7.4286E+01    5.0247E+01    1.3850E+01    4.3257E+00    1.6257E+01    1.4999E+01    1.0324E+01   
 1.1503E+02    4.6558E+01    5.4320E+01    1.9995E+01    1.6205E+01    1.5841E+01    7.4288E+01    5.0357E+01    1.3933E+01    4.3053E+00    1.6176E+01    1.5474E+01    1.0289E+01   
 1.1612E+02    4.6557E+01    5.4313E+01    1.9967E+01    1.6133E+01    1.5936E+01    7.4291E+01    5.0462E+01    1.3944E+01    4.3053E+00    1.6196E+01    1.5048E+01    1.0289E+01   
 1.1720E+02    4.6542E+01    5.4327E+01    1.9870E+01    1.6242E+01    1.6028E+01    7.4286E+01    5.0536E+01    1.3977E+01    4.3257E+00    1.6278E+01    1.5121E+01    1.0394E+01   
 1.1829E+02    4.6537E+01    5.4291E+01    1.9832E+01    1.6163E+01    1.6066E+01    7.4249E+01    5.0576E+01    1.4005E+01    4.3460E+00    1.6237E+01    1.5011E+01    1.0289E+01   
 1.1937E+02    4.6553E+01    5.4317E+01    1.9854E+01    1.6385E+01    1.6133E+01    7.4213E+01    5.0605E+01    1.4015E+01    4.3460E+00    1.6257E+01    1.5267E+01    1.0289E+01   
 1.2047E+02    4.6554E+01    5.4317E+01    1.9846E+01    1.6376E+01    1.6202E+01    7.4195E+01    5.0638E+01    1.3997E+01    4.3664E+00    1.6318E+01    1.5304E+01    1.0324E+01   
 1.2157E+02    4.6551E+01    5.4326E+01    1.9810E+01    1.6435E+01    1.6303E+01    7.4220E+01    5.0686E+01    1.4033E+01    4.3664E+00    1.6257E+01    1.5231E+01    1.0253E+01   
 1.2265E+02    4.6559E+01    5.4332E+01    1.9782E+01    1.6413E+01    1.6376E+01    7.4191E+01    5.0736E+01    1.4056E+01    4.3868E+00    1.6257E+01    1.5194E+01    1.0324E+01   
 1.2379E+02    4.6567E+01    5.4360E+01    1.9853E+01    1.6381E+01    1.6431E+01    7.4126E+01    5.0780E+01    1.4105E+01    4.3868E+00    1.6196E+01    1.5145E+01    1.0253E+01   
 1.2488E+02    4.6561E+01    5.4350E+01    1.9865E+01    1.6356E+01    1.6477E+01    7.4097E+01    5.0795E+01    1.4111E+01    4.3868E+00    1.6298E+01    1.5401E+01    1.0359E+01   
 1.2599E+02    4.6561E+01    5.4372E+01    1.9817E+01    1.6497E+01    1.6563E+01    7.4042E+01    5.0823E+01    1.4161E+01    4.3664E+00    1.6380E+01    1.5206E+01    1.0324E+01   
 1.2707E+02    4.6566E+01    5.4379E+01    2.0028E+01    1.6501E+01    1.6583E+01    7.4034E+01    5.0841E+01    1.4192E+01    4.4071E+00    1.6237E+01    1.5085E+01    1.0324E+01   
 1.2815E+02    4.6572E+01    5.4397E+01    1.9841E+01    1.6473E+01    1.6666E+01    7.4087E+01    5.0884E+01    1.4253E+01    4.4071E+00    1.6257E+01    1.5121E+01    1.0289E+01   
 1.2923E+02    4.6607E+01    5.4418E+01    2.0020E+01    1.6391E+01    1.6755E+01    7.4102E+01    5.0906E+01    1.4281E+01    4.4071E+00    1.6298E+01    1.5267E+01    1.0324E+01   
 1.3031E+02    4.6593E+01    5.4434E+01    2.0154E+01    1.6463E+01    1.6774E+01    7.4085E+01    5.0909E+01    1.4313E+01    4.4071E+00    1.6257E+01    1.5316E+01    1.0359E+01   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.3139E+02    4.6603E+01    5.4437E+01    2.0056E+01    1.6501E+01    1.6816E+01    7.4042E+01    5.0930E+01    1.4384E+01    4.3868E+00    1.6298E+01    1.5548E+01    1.0218E+01   
 1.3247E+02    4.6593E+01    5.4444E+01    2.0028E+01    1.6518E+01    1.6859E+01    7.4020E+01    5.0951E+01    1.4388E+01    4.4275E+00    1.6257E+01    1.5085E+01    1.0253E+01   
 1.3356E+02    4.6581E+01    5.4448E+01    2.0057E+01    1.6479E+01    1.6909E+01    7.3995E+01    5.0989E+01    1.4420E+01    4.4275E+00    1.6298E+01    1.5097E+01    1.0324E+01   
 1.3464E+02    4.6589E+01    5.4458E+01    2.0083E+01    1.6474E+01    1.6925E+01    7.3973E+01    5.0981E+01    1.4456E+01    4.4275E+00    1.6196E+01    1.5560E+01    1.0324E+01   
 1.3574E+02    4.6587E+01    5.4471E+01    2.0073E+01    1.6470E+01    1.6967E+01    7.4022E+01    5.1005E+01    1.4518E+01    4.4275E+00    1.6359E+01    1.5121E+01    1.0324E+01   
 1.3682E+02    4.6609E+01    5.4470E+01    2.0039E+01    1.6508E+01    1.7013E+01    7.4034E+01    5.1034E+01    1.4525E+01    4.4275E+00    1.6298E+01    1.5109E+01    1.0218E+01   
