# Run number 11 on Tue May 21 10:18:05 2024
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 3.3015E+01    4.4898E+01    5.2604E+01    1.9681E+01    1.6394E+01    1.3390E+01    7.1128E+01    4.9152E+01    1.4546E+01    4.4071E+00    1.5605E+01    1.5109E+01    9.0216E+00   
 3.4110E+01    4.4919E+01    5.2645E+01    1.9666E+01    1.6408E+01    1.3173E+01    7.1104E+01    4.9116E+01    1.4498E+01    4.4275E+00    1.5666E+01    1.4780E+01    8.9731E+00   
 3.5224E+01    4.4909E+01    5.2647E+01    1.9621E+01    1.6391E+01    1.2999E+01    7.1106E+01    4.9055E+01    1.4483E+01    4.3868E+00    1.5707E+01    1.4938E+01    8.9974E+00   
 3.6313E+01    4.4938E+01    5.2687E+01    1.9577E+01    1.6377E+01    1.2897E+01    7.1039E+01    4.8928E+01    1.4444E+01    4.4071E+00    1.5747E+01    1.4780E+01    9.0216E+00   
 3.7391E+01    4.4934E+01    5.2699E+01    1.9655E+01    1.6425E+01    1.2715E+01    7.1011E+01    4.8825E+01    1.4374E+01    4.4071E+00    1.5584E+01    1.5048E+01    8.9731E+00   
 3.8480E+01    4.4926E+01    5.2731E+01    1.9817E+01    1.6425E+01    1.2617E+01    7.0990E+01    4.8763E+01    1.4314E+01    4.4071E+00    1.5666E+01    1.5267E+01    8.9731E+00   
 3.9560E+01    4.4951E+01    5.2749E+01    1.9759E+01    1.6398E+01    1.2519E+01    7.0931E+01    4.8648E+01    1.4229E+01    4.3664E+00    1.5666E+01    1.5158E+01    8.9731E+00   
 4.0649E+01    4.4939E+01    5.2779E+01    1.9703E+01    1.6429E+01    1.2485E+01    7.0900E+01    4.8535E+01    1.4210E+01    4.3664E+00    1.5707E+01    1.5170E+01    9.0216E+00   
 4.1738E+01    4.4943E+01    5.2770E+01    1.9642E+01    1.6364E+01    1.2408E+01    7.0873E+01    4.8490E+01    1.4147E+01    4.3053E+00    1.5707E+01    1.5243E+01    9.0216E+00   
 4.2825E+01    4.4948E+01    5.2787E+01    1.9632E+01    1.6308E+01    1.2343E+01    7.0882E+01    4.8402E+01    1.4076E+01    4.3053E+00    1.5707E+01    1.5231E+01    8.9974E+00   
 4.3913E+01    4.4957E+01    5.2776E+01    1.9631E+01    1.6265E+01    1.2256E+01    7.0850E+01    4.8311E+01    1.4018E+01    4.3257E+00    1.5666E+01    1.5182E+01    8.9974E+00   
 4.5002E+01    4.4936E+01    5.2772E+01    1.9625E+01    1.6303E+01    1.2248E+01    7.0848E+01    4.8209E+01    1.3968E+01    4.3053E+00    1.5686E+01    1.5194E+01    8.9974E+00   
 4.6090E+01    4.4921E+01    5.2762E+01    1.9579E+01    1.6226E+01    1.2232E+01    7.0829E+01    4.8157E+01    1.3931E+01    4.3257E+00    1.5686E+01    1.5219E+01    9.0216E+00   
 4.7177E+01    4.4916E+01    5.2740E+01    1.9569E+01    1.6193E+01    1.2284E+01    7.0802E+01    4.8068E+01    1.3901E+01    4.3257E+00    1.5686E+01    1.5231E+01    9.0216E+00   
 4.8265E+01    4.4930E+01    5.2753E+01    1.9730E+01    1.6148E+01    1.2298E+01    7.0780E+01    4.7947E+01    1.3856E+01    4.3257E+00    1.5666E+01    1.5121E+01    8.9731E+00   
 4.9354E+01    4.4931E+01    5.2744E+01    1.9855E+01    1.6142E+01    1.2393E+01    7.0824E+01    4.7862E+01    1.3764E+01    4.3053E+00    1.5605E+01    1.4829E+01    8.9974E+00   
 5.0459E+01    4.4951E+01    5.2763E+01    1.9715E+01    1.6091E+01    1.2537E+01    7.0859E+01    4.7831E+01    1.3692E+01    4.3053E+00    1.5666E+01    1.4743E+01    9.0216E+00   
 5.1546E+01    4.4955E+01    5.2741E+01    1.9911E+01    1.6057E+01    1.2705E+01    7.0934E+01    4.7767E+01    1.3629E+01    4.3053E+00    1.5605E+01    1.4743E+01    9.0458E+00   
 5.2634E+01    4.4958E+01    5.2742E+01    2.0008E+01    1.6020E+01    1.2769E+01    7.1022E+01    4.7697E+01    1.3593E+01    4.2849E+00    1.5605E+01    1.4914E+01    8.9974E+00   
 5.3723E+01    4.4942E+01    5.2724E+01    1.9914E+01    1.6048E+01    1.2944E+01    7.1111E+01    4.7685E+01    1.3507E+01    4.2849E+00    1.5747E+01    1.4963E+01    8.9974E+00   
 5.4811E+01    4.4942E+01    5.2700E+01    1.9637E+01    1.5967E+01    1.3109E+01    7.1127E+01    4.7664E+01    1.3462E+01    4.2645E+00    1.5605E+01    1.4731E+01    8.9974E+00   
 5.5897E+01    4.4945E+01    5.2671E+01    1.9808E+01    1.5969E+01    1.3297E+01    7.1151E+01    4.7649E+01    1.3395E+01    4.2645E+00    1.5543E+01    1.4707E+01    8.9731E+00   
 5.6985E+01    4.4930E+01    5.2677E+01    1.9801E+01    1.5920E+01    1.3387E+01    7.1189E+01    4.7639E+01    1.3397E+01    4.2645E+00    1.5605E+01    1.4670E+01    8.9731E+00   
 5.8074E+01    4.4958E+01    5.2671E+01    1.9755E+01    1.6027E+01    1.3558E+01    7.1221E+01    4.7642E+01    1.3419E+01    4.2645E+00    1.5605E+01    1.4658E+01    8.9974E+00   
 5.9162E+01    4.4962E+01    5.2658E+01    1.9933E+01    1.5947E+01    1.3742E+01    7.1237E+01    4.7648E+01    1.3430E+01    4.2442E+00    1.5625E+01    1.4670E+01    8.9974E+00   
 6.0249E+01    4.4969E+01    5.2629E+01    2.0122E+01    1.5925E+01    1.3902E+01    7.1289E+01    4.7684E+01    1.3427E+01    4.2849E+00    1.5482E+01    1.4658E+01    8.9974E+00   
 6.1337E+01    4.4940E+01    5.2610E+01    2.0120E+01    1.5939E+01    1.3982E+01    7.1326E+01    4.7749E+01    1.3445E+01    4.2442E+00    1.5482E+01    1.4865E+01    9.0458E+00   
 6.2429E+01    4.4962E+01    5.2578E+01    1.9955E+01    1.5949E+01    1.4150E+01    7.1341E+01    4.7772E+01    1.3463E+01    4.2849E+00    1.5564E+01    1.4646E+01    8.9974E+00   
 6.3514E+01    4.4938E+01    5.2567E+01    1.9924E+01    1.5861E+01    1.4295E+01    7.1360E+01    4.7813E+01    1.3489E+01    4.2849E+00    1.5666E+01    1.4865E+01    8.9974E+00   
 6.4635E+01    4.4928E+01    5.2547E+01    2.0166E+01    1.5869E+01    1.4384E+01    7.1359E+01    4.7878E+01    1.3500E+01    4.2645E+00    1.5625E+01    1.4658E+01    8.9731E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 6.5730E+01    4.4927E+01    5.2545E+01    2.0482E+01    1.5952E+01    1.4518E+01    7.1385E+01    4.7956E+01    1.3525E+01    4.2849E+00    1.5625E+01    1.4975E+01    8.9974E+00   
 6.6852E+01    4.4949E+01    5.2547E+01    2.0554E+01    1.5985E+01    1.4663E+01    7.1408E+01    4.7984E+01    1.3587E+01    4.3053E+00    1.5645E+01    1.4987E+01    9.0216E+00   
 6.7941E+01    4.4941E+01    5.2521E+01    2.0084E+01    1.5905E+01    1.4811E+01    7.1411E+01    4.8055E+01    1.3614E+01    4.2645E+00    1.5503E+01    1.5072E+01    9.0458E+00   
 6.9017E+01    4.4957E+01    5.2541E+01    1.9753E+01    1.5948E+01    1.4871E+01    7.1442E+01    4.8128E+01    1.3612E+01    4.2645E+00    1.5543E+01    1.4926E+01    9.0216E+00   
 7.0084E+01    4.4954E+01    5.2523E+01    1.9684E+01    1.6044E+01    1.4989E+01    7.1466E+01    4.8206E+01    1.3641E+01    4.2849E+00    1.5564E+01    1.4914E+01    8.9974E+00   
 7.1172E+01    4.4947E+01    5.2527E+01    1.9853E+01    1.5993E+01    1.5102E+01    7.1480E+01    4.8243E+01    1.3700E+01    4.3257E+00    1.5482E+01    1.5072E+01    8.9243E+00   
 7.2261E+01    4.4967E+01    5.2529E+01    2.0121E+01    1.5974E+01    1.5236E+01    7.1491E+01    4.8344E+01    1.3727E+01    4.3257E+00    1.5645E+01    1.5097E+01    8.9731E+00   
 7.3349E+01    4.4978E+01    5.2520E+01    2.0275E+01    1.6033E+01    1.5279E+01    7.1497E+01    4.8393E+01    1.3748E+01    4.3257E+00    1.5543E+01    1.4682E+01    9.0216E+00   
 7.4445E+01    4.4982E+01    5.2518E+01    2.0308E+01    1.6147E+01    1.5412E+01    7.1529E+01    4.8460E+01    1.3795E+01    4.3053E+00    1.5482E+01    1.4670E+01    8.9488E+00   
 7.5533E+01    4.4972E+01    5.2535E+01    2.1120E+01    1.6126E+01    1.5509E+01    7.1535E+01    4.8506E+01    1.3820E+01    4.3460E+00    1.5564E+01    1.4780E+01    8.9731E+00   
 7.6622E+01    4.4973E+01    5.2533E+01    2.0517E+01    1.6151E+01    1.5617E+01    7.1528E+01    4.8530E+01    1.3898E+01    4.3053E+00    1.5543E+01    1.4719E+01    9.0216E+00   
 7.7710E+01    4.4971E+01    5.2539E+01    2.0828E+01    1.6174E+01    1.5672E+01    7.1525E+01    4.8633E+01    1.3926E+01    4.3053E+00    1.5584E+01    1.4658E+01    8.9488E+00   
 7.8797E+01    4.4975E+01    5.2548E+01    2.0833E+01    1.6216E+01    1.5776E+01    7.1526E+01    4.8662E+01    1.3923E+01    4.3053E+00    1.5543E+01    1.4658E+01    9.0458E+00   
 7.9885E+01    4.4975E+01    5.2568E+01    2.1071E+01    1.6220E+01    1.5875E+01    7.1527E+01    4.8747E+01    1.3946E+01    4.3460E+00    1.5625E+01    1.4682E+01    9.0216E+00   
 8.0974E+01    4.4970E+01    5.2550E+01    2.0683E+01    1.6271E+01    1.5927E+01    7.1505E+01    4.8810E+01    1.3949E+01    4.3257E+00    1.5584E+01    1.4658E+01    8.9243E+00   
 8.2063E+01    4.4975E+01    5.2554E+01    2.0604E+01    1.6282E+01    1.6019E+01    7.1470E+01    4.8831E+01    1.3964E+01    4.3460E+00    1.5503E+01    1.4634E+01    8.9731E+00   
 8.3142E+01    4.4970E+01    5.2565E+01    2.0243E+01    1.6432E+01    1.6112E+01    7.1458E+01    4.8847E+01    1.4009E+01    4.3460E+00    1.5462E+01    1.4902E+01    8.9731E+00   
 8.4222E+01    4.4977E+01    5.2569E+01    2.0098E+01    1.6413E+01    1.6195E+01    7.1460E+01    4.8887E+01    1.4016E+01    4.3664E+00    1.5503E+01    1.4731E+01    8.9974E+00   
 8.5301E+01    4.4983E+01    5.2566E+01    2.0048E+01    1.6395E+01    1.6246E+01    7.1467E+01    4.8885E+01    1.4037E+01    4.3664E+00    1.5686E+01    1.4731E+01    8.9731E+00   
 8.6389E+01    4.4971E+01    5.2556E+01    2.0114E+01    1.6481E+01    1.6318E+01    7.1476E+01    4.8925E+01    1.4082E+01    4.3460E+00    1.5584E+01    1.4841E+01    8.9731E+00   
 8.7468E+01    4.4987E+01    5.2581E+01    2.0360E+01    1.6391E+01    1.6385E+01    7.1501E+01    4.8935E+01    1.4142E+01    4.3868E+00    1.5543E+01    1.4743E+01    8.9731E+00   
 8.8550E+01    4.4985E+01    5.2578E+01    2.0674E+01    1.6401E+01    1.6430E+01    7.1490E+01    4.8971E+01    1.4175E+01    4.3664E+00    1.5584E+01    1.5194E+01    8.9974E+00   
 8.9638E+01    4.4970E+01    5.2579E+01    2.0643E+01    1.6541E+01    1.6490E+01    7.1525E+01    4.8990E+01    1.4207E+01    4.3868E+00    1.5605E+01    1.4707E+01    8.9974E+00   
 9.0720E+01    4.4987E+01    5.2582E+01    2.0403E+01    1.6510E+01    1.6550E+01    7.1532E+01    4.8993E+01    1.4241E+01    4.3868E+00    1.5462E+01    1.4670E+01    9.0216E+00   
 9.1807E+01    4.4973E+01    5.2601E+01    2.0762E+01    1.6473E+01    1.6621E+01    7.1565E+01    4.9028E+01    1.4291E+01    4.3868E+00    1.5503E+01    1.5085E+01    8.9974E+00   
 9.2903E+01    4.4976E+01    5.2603E+01    2.1116E+01    1.6487E+01    1.6644E+01    7.1582E+01    4.9040E+01    1.4297E+01    4.4071E+00    1.5564E+01    1.4938E+01    8.9731E+00   
 9.3982E+01    4.4973E+01    5.2598E+01    2.1164E+01    1.6556E+01    1.6703E+01    7.1638E+01    4.9054E+01    1.4347E+01    4.4071E+00    1.5523E+01    1.4719E+01    8.9488E+00   
 9.5062E+01    4.4972E+01    5.2592E+01    2.0420E+01    1.6605E+01    1.6766E+01    7.1674E+01    4.9045E+01    1.4395E+01    4.4071E+00    1.5564E+01    1.4816E+01    8.9974E+00   
 9.6151E+01    4.4976E+01    5.2584E+01    2.0471E+01    1.6631E+01    1.6818E+01    7.1724E+01    4.9099E+01    1.4419E+01    4.4275E+00    1.5584E+01    1.4816E+01    8.9731E+00   
 9.7232E+01    4.4995E+01    5.2624E+01    2.0624E+01    1.6590E+01    1.6859E+01    7.1720E+01    4.9121E+01    1.4436E+01    4.4275E+00    1.5605E+01    1.4890E+01    8.9731E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 9.8350E+01    4.5006E+01    5.2632E+01    2.0664E+01    1.6607E+01    1.6889E+01    7.1752E+01    4.9152E+01    1.4482E+01    4.4275E+00    1.5625E+01    1.4731E+01    8.9731E+00   
 9.9447E+01    4.5028E+01    5.2653E+01    2.0332E+01    1.6618E+01    1.6948E+01    7.1750E+01    4.9137E+01    1.4529E+01    4.4479E+00    1.5523E+01    1.5060E+01    8.9243E+00   
 1.0055E+02    4.5036E+01    5.2691E+01    2.0210E+01    1.6741E+01    1.6987E+01    7.1777E+01    4.9117E+01    1.4559E+01    4.4479E+00    1.5543E+01    1.5060E+01    8.9974E+00   
 1.0162E+02    4.5034E+01    5.2667E+01    2.0303E+01    1.6726E+01    1.7017E+01    7.1784E+01    4.9136E+01    1.4572E+01    4.4479E+00    1.5584E+01    1.5048E+01    8.9974E+00   
 1.0270E+02    4.5024E+01    5.2681E+01    2.0565E+01    1.6780E+01    1.7030E+01    7.1791E+01    4.9163E+01    1.4617E+01    4.4275E+00    1.5645E+01    1.5158E+01    9.0216E+00   
 1.0379E+02    4.5033E+01    5.2679E+01    2.0452E+01    1.6729E+01    1.7091E+01    7.1767E+01    4.9163E+01    1.4633E+01    4.4479E+00    1.5605E+01    1.4804E+01    8.9974E+00   
 1.0487E+02    4.5027E+01    5.2688E+01    2.0513E+01    1.6771E+01    1.7099E+01    7.1718E+01    4.9177E+01    1.4677E+01    4.4479E+00    1.5564E+01    1.4999E+01    9.0216E+00   
 1.0596E+02    4.5025E+01    5.2695E+01    2.0655E+01    1.6847E+01    1.7142E+01    7.1720E+01    4.9195E+01    1.4705E+01    4.4479E+00    1.5707E+01    1.4768E+01    8.9974E+00   
 1.0704E+02    4.5024E+01    5.2708E+01    2.0782E+01    1.6725E+01    1.7160E+01    7.1715E+01    4.9200E+01    1.4746E+01    4.4683E+00    1.5584E+01    1.4731E+01    8.9731E+00   
 1.0813E+02    4.5016E+01    5.2709E+01    2.0926E+01    1.6765E+01    1.7192E+01    7.1738E+01    4.9213E+01    1.4780E+01    4.4886E+00    1.5727E+01    1.4743E+01    8.9974E+00   
 1.0922E+02    4.5019E+01    5.2715E+01    2.1178E+01    1.6842E+01    1.7197E+01    7.1765E+01    4.9215E+01    1.4791E+01    4.4886E+00    1.5605E+01    1.4780E+01    9.0458E+00   
 1.1031E+02    4.5017E+01    5.2706E+01    2.1456E+01    1.6834E+01    1.7216E+01    7.1796E+01    4.9232E+01    1.4821E+01    4.4886E+00    1.5747E+01    1.4816E+01    9.0216E+00   
 1.1139E+02    4.4995E+01    5.2723E+01    2.1136E+01    1.6810E+01    1.7215E+01    7.1808E+01    4.9253E+01    1.4845E+01    4.4683E+00    1.5605E+01    1.4780E+01    8.9974E+00   
 1.1248E+02    4.5005E+01    5.2726E+01    2.1183E+01    1.6857E+01    1.7208E+01    7.1809E+01    4.9252E+01    1.4897E+01    4.4479E+00    1.5788E+01    1.4804E+01    8.9731E+00   
 1.1357E+02    4.5012E+01    5.2718E+01    2.1220E+01    1.6881E+01    1.7189E+01    7.1788E+01    4.9277E+01    1.4900E+01    4.4886E+00    1.5645E+01    1.5048E+01    8.9974E+00   
 1.1466E+02    4.5012E+01    5.2721E+01    2.1353E+01    1.6865E+01    1.7156E+01    7.1758E+01    4.9259E+01    1.4932E+01    4.4886E+00    1.5747E+01    1.5133E+01    8.9974E+00   
 1.1575E+02    4.5017E+01    5.2734E+01    2.1099E+01    1.6891E+01    1.7094E+01    7.1680E+01    4.9269E+01    1.4990E+01    4.4886E+00    1.5666E+01    1.5085E+01    8.9974E+00   
 1.1685E+02    4.5010E+01    5.2738E+01    2.0876E+01    1.6911E+01    1.7073E+01    7.1583E+01    4.9311E+01    1.5032E+01    4.4886E+00    1.5686E+01    1.4792E+01    8.9731E+00   
 1.1795E+02    4.5012E+01    5.2753E+01    2.0828E+01    1.6919E+01    1.6976E+01    7.1598E+01    4.9346E+01    1.5033E+01    4.4886E+00    1.5584E+01    1.4792E+01    8.9731E+00   
 1.1903E+02    4.5019E+01    5.2745E+01    2.1069E+01    1.6953E+01    1.6916E+01    7.1597E+01    4.9331E+01    1.5079E+01    4.5090E+00    1.5747E+01    1.4804E+01    8.9488E+00   
 1.2012E+02    4.5004E+01    5.2740E+01    2.1114E+01    1.6994E+01    1.6823E+01    7.1620E+01    4.9393E+01    1.5111E+01    4.5090E+00    1.5605E+01    1.4816E+01    8.9974E+00   
 1.2121E+02    4.5009E+01    5.2729E+01    2.1022E+01    1.6971E+01    1.6759E+01    7.1644E+01    4.9387E+01    1.5132E+01    4.5498E+00    1.5707E+01    1.4804E+01    8.9974E+00   
 1.2230E+02    4.5000E+01    5.2736E+01    2.0988E+01    1.7010E+01    1.6652E+01    7.1645E+01    4.9406E+01    1.5154E+01    4.5294E+00    1.5584E+01    1.4926E+01    9.0216E+00   
 1.2339E+02    4.4997E+01    5.2750E+01    2.0829E+01    1.7002E+01    1.6506E+01    7.1650E+01    4.9403E+01    1.5197E+01    4.5090E+00    1.5707E+01    1.4890E+01    8.9974E+00   
 1.2448E+02    4.5005E+01    5.2759E+01    2.0724E+01    1.6993E+01    1.6369E+01    7.1671E+01    4.9449E+01    1.5241E+01    4.5294E+00    1.5645E+01    1.4975E+01    9.0458E+00   
 1.2557E+02    4.4984E+01    5.2773E+01    2.0878E+01    1.7034E+01    1.6307E+01    7.1699E+01    4.9438E+01    1.5292E+01    4.5498E+00    1.5727E+01    1.4926E+01    9.0216E+00   
 1.2666E+02    4.4997E+01    5.2767E+01    2.1133E+01    1.7049E+01    1.6139E+01    7.1714E+01    4.9454E+01    1.5322E+01    4.5498E+00    1.5645E+01    1.4853E+01    8.9974E+00   
 1.2775E+02    4.4987E+01    5.2794E+01    2.1130E+01    1.7061E+01    1.5945E+01    7.1709E+01    4.9463E+01    1.5331E+01    4.5498E+00    1.5809E+01    1.4865E+01    9.0458E+00   
 1.2883E+02    4.4990E+01    5.2792E+01    2.0865E+01    1.7032E+01    1.5838E+01    7.1698E+01    4.9508E+01    1.5367E+01    4.5701E+00    1.5686E+01    1.5365E+01    9.0216E+00   
 1.2994E+02    4.4989E+01    5.2815E+01    2.0752E+01    1.7053E+01    1.5649E+01    7.1633E+01    4.9481E+01    1.5369E+01    4.5498E+00    1.5707E+01    1.5219E+01    9.0216E+00   
# Time (s)      T1w (C)       T2w (C)       T1a (C)       T2a (C)       T1r (C)       T2r (C)       T3r (C)       T4r (C)       P1 (bar)      P2 (bar)      Pow (W/100)      Qc (l/min)    
 1.3104E+02    4.4997E+01    5.2814E+01    2.0616E+01    1.7086E+01    1.5440E+01    7.1532E+01    4.9465E+01    1.5359E+01    4.5498E+00    1.5707E+01    1.5109E+01    8.9731E+00   
 1.3216E+02    4.5011E+01    5.2849E+01    2.0712E+01    1.7054E+01    1.5003E+01    7.1487E+01    4.9442E+01    1.5354E+01    4.5701E+00    1.5809E+01    1.5401E+01    8.9974E+00   
 1.3324E+02    4.5004E+01    5.2870E+01    2.0744E+01    1.7093E+01    1.4854E+01    7.1426E+01    4.9396E+01    1.5322E+01    4.5701E+00    1.5747E+01    1.5389E+01    8.9731E+00   
 1.3433E+02    4.5019E+01    5.2903E+01    2.0757E+01    1.7130E+01    1.4579E+01    7.1380E+01    4.9390E+01    1.5332E+01    4.5498E+00    1.5747E+01    1.4914E+01    9.0216E+00   
 1.3541E+02    4.5012E+01    5.2887E+01    2.0811E+01    1.7096E+01    1.4359E+01    7.1400E+01    4.9407E+01    1.5329E+01    4.5905E+00    1.5849E+01    1.4987E+01    8.9974E+00   
 1.3648E+02    4.5006E+01    5.2914E+01    2.0811E+01    1.7109E+01    1.4187E+01    7.1412E+01    4.9355E+01    1.5288E+01    4.5905E+00    1.5747E+01    1.5304E+01    8.9731E+00   
